experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	153 	CB 	 oneCued 	 0.0 	 left 	W 	V 	0.0 	6 	0 	16.0 	KXNBJSAHRZPDQLMVTEWGIOCYFU	MWNTSYXPHIORGKZACFLQJUDVEB	FJBXEHWNOTRGAUVKSLDICZPYMQ	FNJBKHRIWLPTXUYQSAODCEVMZG	XNZPKYOJIDLTMWCVGFQUARHEBS	NVJUFIKRQLOAMWDTZPHXSBEYGC	BNFLPXVIHCSKRZUJODEQMAWTYG	MHFAYZWKXRJVSQUPOBNTIEGDCL	0
main	154 	CB 	 oneCued 	 0.0 	 right 	Q 	M 	0.0 	4 	0 	1.0 	ASTQIFHMBLPDGOEVKUYZNJWRCX	GQFRHYXSWUMETDNOVIAJCPBKLZ	SYHUKNZJQFREDWATICPVOLMGXB	UCQPHRBEZJDSWAILONGXYFKTVM	DWOBHFEYMQSIJVTLRNCUZXAKGP	GXAWDRJPBICSOFVMKQYHUETLNZ	ZGNXUWEIRCALJVBYSOHFTMKQDP	IGMSFJTLQONRWVZHCUYXKDPAEB	0
main	155 	CB 	 oneCued 	 0.0 	 left 	Y 	Q 	0.0 	3 	0 	2.0 	CWXKMEDIOUJAFYQSGNPZLRTBHV	ERSQFJITLAVKWDZYBUONHMGCXP	TZXIOMANSBCUYPVGHLERQJWDFK	LRPJTVKBSQHYUGCFIEWDOAXZNM	AFJOUMQGDRBICEXLYPWKNZSTVH	ZQSLGCKMRAXPHWTOJFVDUYIBEN	RTVWEAQBFZCXNGODIHUPMJKYLS	JGZXYDIRVOKEWCQLHNSPTUBFMA	0
main	156 	CB 	 oneCued 	 0.0 	 right 	D 	E 	0.0 	3 	0 	1.0 	BSZAXWHNTDFJOLVIRKECGQUYMP	NPXRHFBTIKMLYAZGOECWDSVQUJ	MBWRGPQKUAHIVYEDXJTOCSFLNZ	RCBUXPEDLSGVMFHAQYJZOTIWKN	YBFIWXNZCHJSLEQPTGRMVKDOAU	GMPHEVORUBKXTDNQFAYWCLSZIJ	APYOGQVCMDUWLHNTSFJEZBIKRX	UBCKRFWODAGYMEPSTINZHJLQXV	0
main	157 	CB 	 oneCued 	 0.0 	 right 	T 	T 	1.0 	2 	0 	0.0 	VUYCEAIJGPSQTNRDKHFOWMLXBZ	HJUIGREYQMSWTAXZPBDOKCLNVF	OLYGHATKZEDPNBJVSICFXUMQRW	RZUYCNAVIOPLEHGWKFMTSQXDBJ	MVFPHRUNSBYDLJWZKOEQTXAICG	DXMLKQOITPBZHWSFGJVAYCRNEU	XYWNLJTOVCEMDSGRZFHQUBAIPK	DMKFSJBGXLPWAQZVTUYOEICNHR	0
main	158 	CB 	 oneCued 	 0.0 	 left 	R 	I 	0.0 	2 	0 	1.0 	TEHJZOUKRXYLBVAQPSMDFWNCGI	NLYCTDZXVGQSBWPIHRFOMUKJEA	DEYNKZVLIRQJXBSWAHCOMTGFPU	ICEVQUFOPRSHGWZDKMLXYTANBJ	XVOKYAUIPGHCTSQLNZWMREJBFD	AYWSBPIKTMCEULNODJRHXVZGFQ	DGMAJKYRHLCTXEZUNWIBVOSPQF	XCQHKWRFGTVOYBNZSUJDPMELAI	0
main	159 	CB 	 oneCued 	 0.0 	 left 	Q 	R 	0.0 	5 	0 	1.0 	JSEQPOGXINBTUVHLKRZAYCDWFM	XGCLMOPIQAEKFZBNVJDUHWTSRY	UZLMRVJYDXHKWFABCTEOQSINGP	OVWUBZDQLHGCJIKYMSRFXNPAET	RSCTOPNXDGIKFUBZWHVMQEAJYL	KUDTZIPHBGRQSLXMANYVJECOWF	SLQEIRMGPOXHBKFNDZUCYVTJWA	LSTJMWUPHZQIENAYDKVGFORCXB	0
main	160 	CB 	 oneCued 	 0.0 	 left 	S 	U 	0.0 	7 	0 	2.0 	NMWJHBLGXOSTFPRAZKIYCDUEVQ	KEUPFNXRLWCDSVYIBMHAOGZTQJ	MYCHVZWDBUOKSLRNPAIFXJEGTQ	WYDXTHZNOUVSKGEMJRQAPLFCIB	WNFXJCOEPDZUSLQMVGRTYBIAHK	TCOLYFSMZGXINURQJDVWEPBHAK	VIURBCDLMPJAHEYQTFKOXSZWGN	VDNIBFLWOMURSGCYPXAZJKHQTE	0
main	161 	CB 	 oneCued 	 0.0 	 right 	A 	L 	0.0 	2 	0 	1.0 	YZPNSGJDWBORUKMIQLCATVFHEX	WXUFSITGHRVZDEQPKYLNOMABJC	KQCSNWHYIPLAXZGVJORBFMTUDE	AVRSHZEUBFYDWTNIJMOCXLKPQG	HXVJZDTBRKONFYGPMAIQECULSW	MTJNCARYEXLZBOGPUWIQSVFDKH	AIWGEUCVZFNDTQORJLMPBKSHYX	FRLHGWZBTIYSXKJDNMUCEOPAVQ	0
main	162 	CB 	 oneCued 	 0.0 	 right 	N 	M 	0.0 	1 	0 	6.0 	OVGAEPUNRXIFZQYWBTJHLCKMSD	SELXZTPABMUKFGYNDVOICRJQHW	UDHTRJFPMVYCQXSAKBIENZGOWL	GDHQCNMRLIJKEBPXZVTOSUWAFY	ESPBGZNTYHXIMCUQJFRVKDLOWA	VNJHRXMLIEDYKZQCSBWPOFGUTA	EWNADUQXJGYPMCRVLHOSIKZBFT	FUAHXDGTBIWPEVCSZYMNRKQLJO	0
main	163 	CB 	 oneCued 	 0.0 	 left 	X 	X 	1.0 	1 	0 	0.0 	PNERXIKDCMQSHVZAYLWUFBGJOT	QLHYWGFXDMCVZEKUAJBSPONIRT	XGUIJTRENVSKCQYLPDBFAWMZHO	ZMDEOPXNYJILKVSGAWTFCHURQB	EDXKMQOJIPLNVBHRTUWZGSACYF	AQTGKBVNRWOYMDHXUJZPFISELC	OGJXCURDNKITBEHQFYLZAMSPWV	EJICKTABDQVSXWULROPGZFNMYH	0
main	164 	CB 	 oneCued 	 0.0 	 right 	M 	C 	0.0 	6 	0 	-1.0 	CENDVXJOGWAYIZLTFKURSQHBPM	MPUCWFSRZATHNDYIQBVGEKJXLO	AMTQHOJFNKYVUZSCPXGEBDIWRL	NXQMERACWZJPBVFYSHLOUGITKD	VBCHEDPKJYTGLFASZOIWNMRUXQ	RTPVZHKYEIUSWXNBDOQFLMCGAJ	VSHJDRMCNBGZOTAKWQUYELIPXF	YHIRBEQLAKUMVDTSJFWCPXNZGO	0
main	165 	CB 	 oneCued 	 0.0 	 left 	H 	F 	0.0 	1 	0 	10.0 	YSHREQANXWJITDKCZFMPUGLBVO	CRSNVWZXIQFUBKMPLDGJHOYEAT	OTYPSWFNMBCHXAKZJIGVRQLEDU	OQGMYIVJEZFSNTDCBXLWUKHPAR	BUOGTQINXSKLDEZAVMWYPHCRFJ	JDKWROCMVEHPIGBZYULFXNQTAS	BUTLXGDYVKEPSWIFQNCHMJOAZR	ZOUXYTSVLHAWGMFKPNRDQCEBJI	0
main	166 	CB 	 oneCued 	 0.0 	 right 	A 	M 	0.0 	1 	0 	2.0 	YFSNWOZJIPCDGELKQHABRMUXTV	OGYEPIMXAHWVUQZLBNKDTSJFCR	IRCNMSATWHPJKFQGBVEXLZOYDU	LQXZYAVGKFHNTICWPMSRBUDJEO	VFPLNTRDKSGBZMHJWEICUQXYOA	KRMHFQNVPXTYUSGLIJABEDOWCZ	ZCNFWIMKJEDRGSXQVOPTAYUBHL	JSRZHKYBQLDWEAMNVUGTFPIXOC	0
main	167 	CB 	 oneCued 	 0.0 	 right 	S 	J 	0.0 	1 	0 	-1.0 	PXBWAQYTMCULKINRDZOJSHGEFV	OYBIKWUSJDGZXEVLQPNMATHCRF	JRKAPFNLVEOZCWSUYGQTHIXBDM	BEGUCADQHZMFPYXKOJINTSLRWV	CTWKURYOAFHILPXENGZBQJVDMS	ZHNSEOULVQTCIBKYFAJMWGXRDP	PFMYTGOUXDJHKQLEIRZCSVBNAW	EDOLYTWUVCPKBMIHAJXRSNGFZQ	0
main	168 	CB 	 oneCued 	 0.0 	 left 	B 	B 	1.0 	3 	0 	0.0 	MTUOFSBIHEYVWLDXPZRNKGQJCA	HSLNWGZIDYMPXVBJRQTUKFACOE	QJMPGAOZTCURDFYKBVISNEXWHL	VQPNXLHJBDFEYWZSGIRAUOTKMC	QHFUCMDJZPYWIAXRKNOTGVSEBL	FIZOGPQCADRTMBSEKVXLJWHNUY	BGNMDKIOHARCFVUTEYSXLZWQPJ	BGLOKJQWNDSCTXFHVRAMUZIYPE	0
main	169 	CB 	 oneCued 	 0.0 	 left 	C 	S 	0.0 	6 	0 	1.0 	JCVQMZDLXYATBIHWGUPKFSONRE	ABLXNSROHUKCVZDQJYIFMWTGPE	YNSMTLEBHFCGWADKQZVPUORJIX	AQHPLBRUDFEJONXVKWGZTMSCIY	DQGXELRVFOTNIKYAZCHWJMPSUB	IEXVBTJKGFZYLACNQOMDSPWURH	XHZMGBRPKSCOTYUQJWFIVENALD	IPUENOXHKTZLDBRWYSVMQJGFCA	0
main	170 	CB 	 oneCued 	 0.0 	 right 	Z 	Z 	1.0 	7 	0 	0.0 	LEKIHTSRXMOCBVGPDNJAQWUYZF	EULWSHBJZNGTQDKMCPYOXAFIVR	GEWIJUKTYFHOSNCLVZMXBDPQAR	LVZKAWCBNYUHGMXQTJFERPIODS	WINAYCPLOFHQRJSEVUMBTGDXZK	BONFZAWCIREGKMQSJHLTPVUXYD	BAQVXYGTZPONIJLKSMFWHDREUC	NMUAVQYDICZLFBKSXHPGJTERWO	0
main	171 	CB 	 oneCued 	 0.0 	 left 	W 	D 	0.0 	4 	0 	1.0 	LGUHRNQKWZAEDPXFBOMSIYJVTC	HEBISTWCUQGNFMPKYXLZJDVAOR	KHQAZREXUPFVGCJMSDYNLTIOWB	KCHUTSMFXZPAQLJBYDOEWIVGNR	SCHLPNDWYETQKZAIJRGBOFXUVM	HUSEZMBWRICANFTDJVYOPXKLGQ	UTOJQRKDBXLYWGCANVHPSIZEFM	KSMIXBZPJCELDGRYQWHATVFNUO	0
main	172 	CB 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	1 	0 	0.0 	CGLHZXSMERVIPNYKWFQTUJDOBA	UVNWOZTHFSXGRQLABMICEKJYPD	XYSEONMIBFCAJQLKUTZGWHPDVR	JEMFSAWGDPLBIZQXNRYHTCOUKV	QSMOKZIYVBDGARPNECHXWJLTFU	CSHRGBYWPNFMEQIDKZOXLVTAUJ	MRIXLGQWDEAFNJZHPBSUTYCKVO	JWNCVRGFEIUMPBKTAXYOZQDHLS	0
main	173 	CB 	 oneCued 	 0.0 	 right 	C 	V 	0.0 	3 	0 	1.0 	SHWPOKUIMXBZJDCAGERNTVFQLY	JINXGRMWDCQBELYASKZFTOUVPH	WEZTCGUAOSHXMDFIRQYPKBNVLJ	LZXUMTVCWAPDIBKHOSFYENRGQJ	PXIOBJWHLEQKFZTRGUDNCVYMSA	BFKNRZWIYSPDQGUCAHEXJMTVLO	RLGVZTPCBYKHSEUQMOXWFIDJAN	OVFDCBUAYTGRHNPKIWJESZLQXM	0
main	174 	CB 	 oneCued 	 0.0 	 right 	E 	N 	0.0 	1 	0 	-1.0 	ERYXSIKQJHBCMGUWNDLPAFOVZT	YHMBKJENFQVZCTWLUXDISPRGOA	KLRTWHASOQZUGDCPXJBFENYVMI	BUEJDLMVTIQZWGSNAXRCPHFOKY	TRJPSMVCLAKOIUYBDHZFXQNWGE	FYCDVOBXLJPQUEAKTMWSZHGINR	RNDBWJCZLMEUFAIGHYXVOQPKST	RKBAUWJZFXVLOTHSIQEYMCGDPN	0
main	175 	CB 	 oneCued 	 0.0 	 right 	Y 	Y 	1.0 	2 	0 	0.0 	GRZSVUKXCBMFQODAIPNTWYHJLE	AIZJFEOLMDQTUPBKYXSHVRNGWC	FWMNAZOLVYJGTISCQBXDUREKPH	LSFNPJHAWRGVYZDBETXOQUMIKC	NHCJYKTQRZFWBMSVUGIALDEXOP	UXFCRQJYOPLWZIDKHMVAGNBTSE	YSVTKWOCHRIXZNBUEFPMDJGQAL	FXIWLQCJKHUOZNGMDBTEYRVASP	0
main	176 	CB 	 oneCued 	 0.0 	 right 	M 	T 	0.0 	7 	0 	4.0 	FCZNUTBHQWAPMYODLSIKEXRVJG	WXJYRGKLPMOIDVCQSAFBEHZTUN	ZUHPBNEVODCMFQISXKTJWRLAGY	CKQUARVNZEMSFOLYHWXDTIGBJP	XGEFRVDLIWQBSPUYAZMCJHTNKO	QYGHAZJEWNKDXIRMOLPTFVSCBU	WFYKQNSBODIATLJVURHMCPZGEX	ZWRILFGBTNQUMCDSOAVXHYKJEP	0
main	177 	CB 	 oneCued 	 0.0 	 left 	S 	Z 	0.0 	0 	0 	1.0 	MQRELAVZSDWBOYJFPCTKHXGNIU	YXWZVELJAGFUHKPODIQMBCTRNS	LNVZUKECDTQFPMGXHRWSIJYOAB	CFUMAKPYJZNLBXQOIGEWHVRTDS	RYHJXTWCDGEOIUZKQPMNABLVFS	VIZEYTDQAUJONLMHKGFXCRSPWB	JYPUQEIOXBMHCZADTWLSNRFGVK	MTNERWQFJZYBICASPXKVGHUDOL	0
main	178 	CB 	 oneCued 	 0.0 	 left 	Q 	A 	0.0 	0 	0 	2.0 	ONJLWDBVAPQTGZYSKFXCRIHEMU	BIGANYLVDMRCWXSKUZJHTFPOQE	BUZYXCRDHALKOEMIQJWFVNPSGT	VGOMKLHQBPTCSARNIXEUWDFJYZ	ZTYFHEVPKJWARUGCMNBIDSXQOL	IULOTSNJXDVPYEWKZBMCGRFAHQ	HCMALZGQNTJERPIXKSFYUOWVBD	LGMNCJPZVXIEUSFOKWTABQRDYH	0
main	179 	CB 	 oneCued 	 0.0 	 left 	E 	J 	0.0 	0 	0 	1.0 	ICKUPQJEYVASBXGOFWMHRZLNDT	VXQNRULGBTPIFDZHCOYWEAJMSK	UHONRDVBMLYFZKJICXEPWGQSTA	DHKYVEOLMNPGXUBZJQITSRCAWF	BDOQAZWCFXNSUTRLIVPMHGKEJY	FXDYHMOLGCSWBPATVJQKENUIZR	IYWXSOCUQMPNLHVDEABTJKFGRZ	GWJLYQHEUXPCRSVFITOBMNAKZD	0
main	180 	CB 	 oneCued 	 0.0 	 right 	X 	X 	1.0 	2 	0 	0.0 	KHCWRXGZVPYDUTMOLIBAFEJQSN	UTLYXCWSMVGQZPHDIEAORKBNJF	NUAOIGJSXPHVDQKWFMCTELYZRB	PVQOLYXMAUTGZBCERJIDKFHSWN	RWGNYAILVOKXZETSBCDFJHQMPU	XWVZPQDNAYUMFHBRISTLCEJOGK	YFMUAKJRVDWXCSGIBPOQNTLZHE	YDLSJHTFXVQOGNPIUKMBWCEARZ	0
main	181 	CB 	 oneCued 	 0.0 	 right 	B 	L 	0.0 	7 	0 	3.0 	VQIUCWBNDGORZSMYEHTXKPFLJA	PKJYDBEMGOQRTWACXUFSHVLZNI	NAXHDJCMSQZBUELVIRWFKGTYPO	GCAEKIRTDQJVYFMXHLBSPUNWZO	APYQRBNWFUKZGMEHODISJVTXLC	NVXSIAJBPKWGTDOCHQYURFEMZL	ZERPYQHDCFSMULBVTGAKJINOWX	ICNGJKZLQVBUXDPAMWYTESFRHO	0
main	182 	CB 	 oneCued 	 0.0 	 left 	W 	M 	0.0 	7 	0 	1.0 	YEPGANLXTSRUIZBQWJOCMFHKVD	PESRJZOMLHUVACYTXQWBIDNGKF	XTVUGYOPERMWADJBFSQNKILZCH	DMCEVRJLYGSZQBAKWIUTNPXOHF	CTHFDVNXZOUPQKLIABJYEGSWRM	NKVRZPDTMSLQOGYIEBHWUFCXJA	DWCXKTVNQHROZILEGFSYPJABUM	SRVANIMWOYKJHTFGLUEXCDPZQB	0
main	183 	CB 	 oneCued 	 0.0 	 right 	C 	I 	0.0 	6 	0 	-5.0 	YGKQMNXBITALSFPDHJCVWOZERU	NSVQJKCFPBWLXYEDHMROIZGUTA	OZXALBSNFDEHTVPRKGUJQMWCYI	MYWQZRVJTGOKFSBXCDIPLHUANE	ZFNDPYBTWEGCMHJKUQXSOILVAR	PTRMHDJNLZKAIWBQOCSGYUXEFV	KJZDBCOVTAIGSHNRQXMWPFELUY	YRNQUEDCJGFSZXOHAVPLBIWTMK	0
main	184 	CB 	 oneCued 	 0.0 	 left 	X 	Y 	0.0 	7 	0 	2.0 	RTIDSBQKGVHPJXMFNZYAUOLCEW	EOVXKGLFQAZWTSDPNIRUCHYMJB	BZCQWTIDNVRSGHUMLOJYAEPFKX	URHPBTSJOGNAIEDMFKZLVWCYQX	BIYRMSHXLTQAFVWNUJKZCGOEPD	QVZFTASWXCBONKEGRYLMDUHIPJ	QXCTAVFISLWGEMRDJZHOBKYPUN	KHEPCBQYLXMGWARSNZDVOJUTFI	0
main	185 	CB 	 oneCued 	 0.0 	 right 	B 	I 	0.0 	2 	0 	1.0 	LCJTUDFBIYHVPKXMQOEANSWZGR	SMFOUPXBGAIHVYQKJTCWDZENLR	DAQXGOIBLMFJHVRNEWTSCUKZYP	YLRKCQSVGOZWNTAXFMPUDJIEHB	MYHFWTNDRBOSAZPJUKQCEXVGLI	JMGLIVYXNUHTOAWQKBZESCRPFD	MELQBZUCAFSGJOYRWKVIHPTXND	SUDYOMXPTZVQIREAKWJLHCNBFG	0
main	186 	CB 	 oneCued 	 0.0 	 left 	G 	F 	0.0 	2 	0 	-6.0 	ZKSLEQAMIWYHPRDJNFXBOVTCGU	CFBJSRWIPZYAKDTXHUEQMOGNLV	JLBWGEAKNYFQHIXZRUOCSTPMDV	FSOZWJGCRKENDQIVMBYXTLPUAH	DMXQHBYAOFELINZVCUKJRGTWSP	IZFCUPTQXDGOKAMWSNHYLRJVBE	KUOJTEVMBZQFHLGNWARPICSDXY	JRIXLDBMAHZFCTKEGPSQWYVUNO	0
main	187 	CB 	 oneCued 	 0.0 	 right 	K 	Z 	0.0 	5 	0 	2.0 	KDUCIJALNZSGTXRHEVYWQPMBOF	JXYQFRVSIADNTEMZGWULPKCBHO	NDJKIOLQMTUGEWFPYBACZHXRSV	OMWHYUFBVKZXISQTJCPLGANEDR	OVQYNFXIAHKECTJPDURBSGMWLZ	BYJAENSIPZHKQUFGOMRTLVWDXC	PAQHRKFSYIJGOWVCUZBXMLNTDE	GUSQRDPAXNJIMVBYWOLZFEKTHC	0
main	188 	CB 	 oneCued 	 0.0 	 left 	D 	Z 	0.0 	5 	0 	2.0 	XHFROAKYPWTUNEVMGQBIDZSJCL	DCBJEQSALIXKFHMNZTGUROVYPW	TWCLKFBQYMIAXGONSUJPVHEDZR	CUPBGHKQNRWJFIXMAVLSOYDZET	CIJBWVOLPKDRSHQZEXFAGNUMTY	PHYAQMZNDWCBKJISRTLOEVGUFX	NLSDBCXYWEQPFUVKIOHRGJTMZA	KXZAWILDBFESPQHMUJYTONRGCV	0
main	189 	CB 	 oneCued 	 0.0 	 right 	C 	N 	0.0 	3 	0 	2.0 	XMQOKECLNPSTARHYFVUDZIGBWJ	UQEMFKRALZGSWXNDVYCPBOJITH	JVMRGOHYIKQWPXLFCABEUZTDSN	SDYWJZXBNGCFTIEVPKOQHMAULR	UGVZTFMDOSNHCAIQXKWYEBLJRP	WLCHZRQAMNFVYXGJKPIOUBDTES	WYFTGERNKSLBOCDJIQPUVAZXMH	NFURIVKJHCEDSWYTAPLMQXZGBO	0
main	190 	CB 	 oneCued 	 0.0 	 left 	W 	C 	0.0 	7 	0 	1.0 	JBTAZYGQVKDFNRWSCPLOXMHUEI	BKJRMVWCIYQAPUTNSDOFGZEHLX	NBOXTRAFDEYGJCUMLKVPSWQZHI	IHXEROFKABQCLZSJWGTVUMPNYD	IVEHRJGFTKDAUMLYXQBNPOZWCS	FCOBNADHRJXUSWTGEKZMPLYQVI	BVXAHLKGRNISUYPWDQJOZFECMT	VEHUAXBQFRCWDMSOJNPLIKGZYT	0
main	191 	CB 	 oneCued 	 0.0 	 right 	C 	Y 	0.0 	5 	0 	1.0 	MICGELFUNWJKRHYSATZDBXOQVP	WUKCFTIEMXRSGBNDZQHJYVOALP	MELUGVACFNPTJQXBIKDWRSYHOZ	ELWKDUOVSTNIMBHGJZCFPYQARX	YWMJUCOHDKVBGNATPLQSEXRZFI	UMQPTFJYCZDOKNLIRSEGHBAWXV	GKUSXMYAFZWTROHLJPDNCEVQBI	DAFNYKQRWZSBMEVGPTIJHLCUOX	0
main	192 	CB 	 oneCued 	 0.0 	 left 	Y 	Y 	1.0 	0 	0 	0.0 	EFZGRICDYVPXOLHSQAWBUJNKTM	JFTNSVPMGAWBZHXKQOCYDLUEIR	BRWXHOFJZUQKLCVSADYIETNGPM	HISVJKCGLROTMPDFZYEANQBWXU	MNRTFSCKQPYIXWOZDJAGUBELHV	OXNCUHIVEJSTKALDPZQGYMRWFB	GFLIJXYEWSNMAKZHPORQBTCDUV	JXSDGMEKZOHUIAFCPQVTWBNYRL	0
main	193 	CB 	 oneCued 	 0.0 	 left 	O 	H 	0.0 	1 	0 	1.0 	ETUWMQLFXNDSKCHPARBYZGJOVI	EQDLGBZSNHOFUKVRPTJAYXCIMW	EBTDKVYCIOJHSQFRLPMGAUWNXZ	ARYIVQGSPUJTOLXFNDZCHBKEWM	ADVYIJLHQTKUSRCNZWFEGPXOBM	YKVLXEBTMFGRICUQWNSDPAHJZO	ZMUWBGORDVLAKTQCJYPHEFNXIS	UTMADJWGIRYECVHOPSFZXKBNLQ	0
main	194 	CB 	 oneCued 	 0.0 	 right 	E 	F 	0.0 	4 	0 	-5.0 	SRKJLXHNYDAWBPMIVQOFGUTECZ	JVSXTFAGKNYPDQZWOBLURICEHM	GZRFMPKSULHVEJIOYDBWQXCATN	WZUMIKVCAOPNHRLYXQEGSFDJBT	YTICDEVHPLFUXQSKJWRAONMGBZ	XTGCAMBHZUQDNFEYWSLIRPOKJV	DVICBENKFZWQYORLMHAJTSXPUG	CZOBGAQLVFJHRXWTSIMPKEYDUN	0
main	195 	CB 	 oneCued 	 0.0 	 right 	X 	X 	1.0 	2 	0 	0.0 	QZIXGEFHOAKUVDSCYMPTRWNBLJ	POACUETSRYDJBNXWVHGIQZFKLM	CGMSYFXJAKHUZWONIPDVETBQLR	NFPAHVEJSXWIYZLDKMURTQOGBC	HICYGENARFPOZKTVUMQBSLWDJX	UKPZHMJQLSNEXRBICVTFDWOYAG	VUWFGDKBCHZMYJQSPRLXNITOAE	SFEALBTMGWCZIQPJHKYOUXVNDR	0
main	196 	CB 	 oneCued 	 0.0 	 left 	S 	I 	0.0 	1 	0 	1.0 	DNBGVHCYOKPJERXUWSAITMFLZQ	AGMJXVKDISTORULCBNEWPYZFHQ	MPYZUXLGKRCNFJDBSWIAEVOQHT	XUNHMKJEWISYFRZBOQCPGVDLTA	ENCLRZDSKAWIPXUYBHQTFOGJMV	OYGVTWSKLARMCFNPDHEXZBUIQJ	JEGCADQMYVKONRXLZUIFHWTPSB	ARNCHLSTWOUKPVEXYQFDGMBIJZ	0
main	197 	CB 	 oneCued 	 0.0 	 left 	G 	A 	0.0 	7 	0 	1.0 	BIJKNVWQZXGEASUFDTLCORPYMH	VDPMRHJAQFTWSBLNEKYXIOGZCU	ZQHVRBCFMSXDYOUNGTIAJPLWKE	DCMJZRIGHEUBFWQLYKVNPTXSAO	GHYLSPODVXJFCZNAUEQIRWKTBM	YNFGSJAXDRUEIPZOWTKLCQHBMV	ZIGTPFVENQUACRDHSXJLOYWKMB	NSEDOJUBIAGYFLPCKWVMHQTXZR	0
main	198 	CB 	 oneCued 	 0.0 	 left 	C 	L 	0.0 	7 	0 	1.0 	WTRNOJYLDPIZGBMAXKHFVQCUSE	KRFJIZDMHWNCBLYEQSTXUGOVPA	FDMPBJSQCERKUVYXAHOZGLIWTN	EHCAVZQWUOPNXRSBJIYTMFKLGD	FQVDPGBKWEOSMALYXIUZHRJNTC	OPJSEWLDHIGZFYKXBQTMCAVUNR	ASCYHRONFJULKMWTBEQZPGDVIX	OJPNQKALCDTHWISYFBVMEZGURX	0
main	199 	CB 	 oneCued 	 0.0 	 right 	O 	O 	1.0 	7 	0 	0.0 	KSVMRNTUYCADHOILQZBEFGXJPW	SLZPTOIUCYHKBXJDENFWAVRQMG	BKHVEDAPQJFTRISCZOWYGXLUMN	ZEYPIHUVCNLRSOMWXKAJTDBQGF	NLSMOPYJIGUFBETQACVRZXHDWK	BNXDPQOTGJWCHERMSKZUIVLYFA	VQMSGKPZOWHDBXIARLYCETJFNU	CPUDTGYFIOJQZKBWXSRAVLMENH	0
main	200 	CB 	 oneCued 	 0.0 	 right 	K 	R 	0.0 	3 	0 	1.0 	HSYPZOWGRIFBCEDQTXJKUMLAVN	OQHSAUFJKIYMCVDEZBNXLPWGTR	RQKMHSEOXACTBNJDPVLIYUWGFZ	WFXGYCRKHBEMQPOZNLIVASJTUD	XRKHWNDIEVFZQCGPSBYJUMAOTL	UENVFHJRZWSMCYILQTXPGAKDOB	GSNXCQJPFVIWOERKDHMLYUAZBT	HLSPBXMDZRQNKAOGFCEYUTWVJI	0
main	201 	CB 	 oneCued 	 0.0 	 left 	S 	S 	1.0 	0 	0 	0.0 	JKXRUFBHILSGNTOZWMAEDPCQYV	EIRQOTPLCNXWSDGJZAHBVMKFYU	JHLPBSUNYTKFERXAZCOVDQMGIW	UVYZBHKEXAONDLCTMQSGPJIRWF	AXTIWSYOQNZJKRFUBHGLDEVPCM	GRPYIWTZNBASLJKVQUEFDCHMXO	WNSQVXEARJLTGFZIDMKYCOUBPH	WQXNJZAYHEFRTOKIVSUMCBGDPL	0
main	202 	CB 	 oneCued 	 0.0 	 left 	W 	W 	1.0 	5 	0 	0.0 	YLRTEMVCZBXHOSWQUKFINPDJAG	AXSQMHKIEPZUDFBLCTVOGNRJYW	CWAOKLYUGXQEFSPTRZVMJIHBDN	JDNFYZRWLUCIGXTMPSBAOEKHQV	PZENXSHAYWQKDTIRCUVBMJLOFG	DYETHJQMRWICBKFPSGZVXONLUA	EUZAIXKWCPVJFRMLBYTSDQNHOG	YNXDTUPACOKJVISBEHLFGMWQZR	0
main	203 	CB 	 oneCued 	 0.0 	 left 	O 	Y 	0.0 	5 	0 	1.0 	BEUNJVGZLAWPSQFIRMKXCDYTOH	NSDHPBIZVKYLMUEGQARFOXTWJC	BQWIMOFVYALJRSGPNTZEUDHKXC	NHMWUIEOKQPDBSLFZCGTJVRYXA	XVIWTCQGODRZSPMEUAJHBYFLKN	FNXPQMEHJYOTRGCLSAIBWVDUKZ	PCUXIDSANGHQWZRTOVYBKLFMEJ	SAWQDNBEHRUGFLMXCVPJYOITZK	0
main	204 	CB 	 oneCued 	 0.0 	 right 	S 	N 	0.0 	3 	0 	2.0 	ISXTQKMNEOLFUGJHADZWPCVRBY	DMSKFBQENOAPHZXTVCYJGRLUIW	RTCLEUKOMAVZSYHINXFJWDQBPG	QVFDGLBNJSOXTUZEWCMHKAYRIP	SZYMFKGCLAHWPJDONUEXVBRITQ	ENALSFBDCMOZWQHGRVXITUJPKY	TRFABYCHGQUXOVLIJPKMNWESDZ	NPSLWOHJAZVGKEQBFRUITXMYDC	0
main	205 	CB 	 oneCued 	 0.0 	 right 	M 	H 	0.0 	0 	0 	1.0 	TPEIBFOXQHMCZDVLJRAGUNYKSW	VWHGXDLQKYNTJBOIUAZSPMFCER	EUJZNCBXGTHRLSIDKYOPVWQAMF	RDAIGPVQMHKWFOUESLYZBNTCXJ	RVTJGQLZXYFNSOKIBMACEPHDWU	CWXFBSOKQVJYIHUDZMRATLPEGN	BQDXTZMWSRPVHLOJENFKCYIGUA	FMVNEAPQSYRTXGHBIOCWULJZKD	0
