experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	cueType	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	217 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	F 	E 	0.0 	1 	0 	1.0 	GBNVRLJMXSZOEQATUDWIYFKCHP	BZWAMGVPEFCOTIYQDNRHKJXSUL	-99	-99	-99	-99	0
main	218 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	E 	E 	1.0 	0 	0 	0.0 	DLQGAIHXZEPSWVCMNTUYJBROKF	MPLJOVQBHUFKZNIEDRTYSAWGCX	-99	-99	-99	-99	0
main	219 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	P 	I 	0.0 	5 	0 	-3.0 	GKNOTPDMXHERQWYALUVSZJBCIF	GHKDMWQBXTAUEIORLCSVNYJFZP	ONHIDJRLVQYWMZBXFGUSTAPKCE	ZOERGLQPAMICDBYXWHKSFVTUNJ	XIVGQLDSTCPWORNBZFKMEUJHAY	EDAWLPCOIZSRGVQFMXKUTBJYNH	2
main	220 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	H 	O 	0.0 	0 	0 	-4.0 	YNMQILHZWJOEVGAXTSPDBKCFRU	AISHOTMWKFLDJGERPXYCVQNZBU	-99	-99	-99	-99	0
main	221 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	E 	C 	0.0 	4 	0 	1.0 	YNMJUCPSFKIWXOTERHGAZDLQVB	GIRXCNHUMYEQKLADOVPTSZJWBF	MZKDEFRLYVHCUXOABTGWPIJNSQ	ZJDMWVPGXUAQNTYIFBCKRHSELO	OTQHRDGYXCEJFAZBNLKUMWPSIV	YLSEOMWATZRPDFIKGHUCBJVNXQ	1
main	222 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	G 	G 	1.0 	1 	0 	0.0 	ZODIKNPGQBLETRUAXMFWSCJYHV	BXUIJAHRGQWCZVFPTDYKELSMNO	-99	-99	-99	-99	0
main	223 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	T 	D 	0.0 	0 	0 	1.0 	CZKVXWDTNGBEHFUMSIAROPQYJL	FMOAZGTCHPKIUSDWEVJXYNRBQL	-99	-99	-99	-99	1
main	224 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	B 	C 	0.0 	3 	0 	-5.0 	ECBWQLUYATKHNZXMFDGOISVRJP	CUJOTPKWBGEMSQDHLRNXVYZAFI	CPXEOSAIYNURVLQJMHFKTGBWZD	OPWGIBZQMACRJHFYKNLVDETSXU	TLSGWVHJCYKAZODPEXURIQFMNB	FGUDCEHPVKJZIQAWTXOSRMNLBY	1
main	225 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	V 	Z 	0.0 	2 	0 	2.0 	AZTXFOKEHDURSBGWMPYJVLICNQ	NRKGJTSBOPWMCDFXELHAVZQIUY	XCBHRIQTEZJVUNPLOGSYWKAFDM	KCMEUYRVDZXPIFJANQHTSBGLOW	NBPXRGOYDEUMVFWQITHACLJZSK	PWASTFZEUCXHBNLJVKDYRQMIGO	0
main	226 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	U 	O 	0.0 	0 	0 	3.0 	CRIAQXSNOWDUFYKGTMVLBPZHJE	HXLZWJNCIYGPFKATQMBOEVUDSR	-99	-99	-99	-99	0
main	227 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	W 	U 	0.0 	0 	0 	-5.0 	AWRYJKUTFPMOZSVICDBHQXGLEN	LGIWPSKZCRNBTJXOVMEYAHDUFQ	-99	-99	-99	-99	0
main	228 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	M 	M 	1.0 	3 	0 	0.0 	NDPFGLXJCBMAIOEHKZTWUQRSVY	YFCHSQMPDGIZUEBVWALNKXJTRO	SDQWPFJYZBVHACUKGLONREMXTI	FNTCRAXMHESJVZIKBLPYGWUDQO	GVUSIRJTDWOBKFXAZMCQLYHPNE	WFRHAXOBIMQNVUPKLYJTEZDCGS	0
main	229 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	E 	E 	1.0 	1 	0 	0.0 	FZDNSEOTKXYCIULQGRBMHWAPJV	IUPFKTOELRJGWQDVHXASNCZMBY	-99	-99	-99	-99	0
main	230 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 exogenousRing 	F 	Z 	0.0 	0 	0 	-4.0 	VRPDFMLEZAQKBNSUOHWCYGTIJX	HACGOBUZKXPSLTNMDEYQWVIJFR	-99	-99	-99	-99	0
main	231 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	W 	P 	0.0 	2 	0 	1.0 	QWKYPIAVEDCLOHFNMBRZJSTXGU	IKTADSMJRWGNCYFHOXLZPBUQEV	GKYHFBPWNXLSTJMECURQIVDOAZ	NKLGZJXTBOVQCPMUWRDFISEYHA	NUYSBTXVGQCDPWHFIZAEMKLOJR	RQFBAECLKVXTUSMIHPGZWJYDNO	0
main	232 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	B 	E 	0.0 	2 	0 	1.0 	DNZEUWVLRKBJAGQFSOMICXTHYP	HKGEZUQLTOXNFBASPWYMVDIRCJ	HYMCAZOEBVFJQKXSGLUWNTRPDI	KWVREPTHLSOZXDAMIGQYBUFCJN	BTRLSUXOEYVWPNIFDAGZMCKJHQ	NWJUIDBZCASXGROMVFYHTKQLEP	4
main	233 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 exogenousRing 	P 	J 	0.0 	1 	0 	-2.0 	EHUCKATMRQLOSJDYXNZBPWIFVG	HCYAPIJLVZEQKUWNTODBXGRSFM	-99	-99	-99	-99	0
main	234 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	D 	V 	0.0 	4 	0 	1.0 	WZNITAOUMJKLVHGBQSDEFYPXRC	UMTWVRHJALXCBEKQZSIDGYONPF	VACPTIUSMRFLBEJYNDHOXQWZGK	EOMTJGLQPRIBFYUSNXWCAVHZKD	QGPWFSCVDLZNOHIATJMRUBEXKY	TJWSMPZEAHQLKOBGNXIUDVFRYC	3
main	235 	PK2ExN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 exogenousRing 	B 	P 	0.0 	1 	0 	-1.0 	WLCJHUNEKQSABVXRIFDZGOYTPM	UGMKZNRYBPFHECJQOXDILAVWTS	-99	-99	-99	-99	0
main	236 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 exogenousRing 	E 	E 	1.0 	1 	0 	0.0 	KFXOULWMSZBEQNJRDTHPAVGYIC	JYPGHVZNBEXLCMFIAQSUORKDTW	YDSNPBQKLWZMVFEICAJXGRUOHT	RGYAKSUIEQHNZTMVBPCWJLFDOX	FWSYAXTNVCKDGEILHORQZBMJPU	VPRAWSEMDCKGOZLUXNJHBQFTYI	1
main	237 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 exogenousRing 	M 	C 	0.0 	5 	0 	1.0 	PBWHMSVZJFICQAYKULDROTEGNX	IZBFUWGQELCSKXPAVNHJDOYTRM	WITCYKHJMVNGDAOFUZQSLEBPXR	MLNEJPOFRGKIUBCWTDXVSHQAZY	KCTERLGZBMVOYUHIDJSFWQNPAX	ABTRHSLVZCMPGYINKFOJWEXDUQ	1
main	238 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	D 	M 	0.0 	0 	0 	3.0 	HTPENFVYMZIDGURAXCBLOWQJKS	OJSLZVKNGDEXIBPUTAWCRMYQFH	VSYOMKZNACRUIWQHGPDXTJLFBE	AUXNZSBMGJLDCOFWVTQYHEPKRI	HDXZNLRFSOTCKMEWUJGBYQAPVI	UQMTDCVWFIHLPAENGZBXORYJSK	1
main	239 	PK2ExN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 exogenousRing 	K 	I 	0.0 	3 	0 	1.0 	PSXJMNWZHDGCUVLRYFOABQTIKE	WTJEVXBOFUDSQCYILZHRMKAGNP	LFXYUNSBAHTWCQGEOZMRVDJIPK	HNCYSUDEMIKTJAZFQXGOPWRLBV	UMTVFXQAYRKPELGIHCZJDSOWBN	LWBYFMVCIQUGRKHOSJEXTAPZDN	1
