experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	229 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	A 	Y 	0.0 	1 	0 	4.0 	OSAHGRXLKDCWIQENVFJUPZTYBM	EWGXFNYHULAQZPDBORCSVTMJIK	IPYQZHODMWVUAXBCNJTERSKLFG	RNGAYWHZXCJQEVBOMPILSTDFKU	DPHOAIUXJGTNKEYCQFVWSBRZML	PSQXDTLHKIBERUNAFCJVGMYOZW	1
main	230 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	F 	E 	0.0 	0 	0 	4.0 	SRTCBPDEANWFJYMGKUOZQVHXLI	DAEBGRKIUPYVOTZMFSNXCQWLJH	HXBGRCAQPDTLNJVSYUWZIKMFEO	CJTWYRDVEOIHAFBUMNGKXLQSPZ	GOWNIJPLKMYCRHUQEVZXATFBDS	XYPREUHNBJVTASQWCFZMDGOIKL	0
main	231 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	W 	Y 	0.0 	5 	0 	1.0 	OYASFRJLDICNHVBTGKPZWMQXUE	VKSOIPUXJQWYABTMDHLCEZFRNG	YRGLXTEHNVWZUKMBSQDFIOPCJA	YBQFGNVJKCTAMEHZSILWPDXRUO	SPWHTUIXYQLEVKJRDNMOABFZGC	BVDOGACNZQYWXIUPTHJEKLSFRM	1
main	232 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	A 	T 	0.0 	1 	0 	2.0 	BTNWFZLUJEPYKGIAQXRCMHVSOD	GYCWMQIKTNAZFEUHPBVJSRDOLX	-99	-99	-99	-99	0
main	233 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	E 	B 	0.0 	0 	0 	4.0 	VYUXTQMIRBKFHEZJDCGOSNPLWA	QZMGPUDLEINKYCBAOWTXRFVHSJ	-99	-99	-99	-99	0
main	234 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	G 	U 	0.0 	3 	0 	3.0 	KVADPOYXLCWJUZBFGNHQEITMSR	MWXBCDFTPLRHGOKAIJEZUYSVNQ	ARKOLCUMFZVXYNPBEQIGWSDTJH	LRKWNSBDPUEOGQVZIHMCJXFTAY	QEXWLGVJORBMKPHSAICTUNYZFD	OLMKGRWXIDQVNEFSUYBZCATPHJ	2
main	235 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	N 	R 	0.0 	1 	0 	-1.0 	OAESQPCRJUIBGYHKDNWTFMVXZL	OWTHINRJMQAPSZVFXCKEYLBGDU	-99	-99	-99	-99	0
main	236 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	G 	A 	0.0 	1 	0 	2.0 	FEQIBLUXCGPKMHTDYZJRSOWVAN	YXBZCNRFTHAWGUSVIMJPKEDQOL	-99	-99	-99	-99	0
main	237 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	X 	F 	0.0 	2 	0 	4.0 	KUABWGOLYPTCQSFHXINEJVZRMD	MBGLWSYVXCJUQDNTOKZREHPAIF	OPNWJCAGHRFBUVXIMLZKYDSEQT	AMLHWRTFSNUZXYECQOIJBPDVKG	UEOJNPYDHBRQGWXFKCZVSMTALI	GDBZMLQFWPIAYNXHSTJECKOVRU	0
main	238 	CLEndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	E 	Z 	0.0 	1 	0 	3.0 	SCOIWZTMDGHVYFQJPUERKLABNX	WRPQUFBTDZYIEOGSMXANVHLCKJ	-99	-99	-99	-99	0
main	239 	CLEndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	I 	B 	0.0 	5 	0 	3.0 	NVOZDHLXSKJCFBREQAWPUIGYMT	KQRTCIVOEMWLPFXGYSDBUNHJZA	QRNZASOECPGTYVKIHFDUWJXMBL	ILMEJBHRNZUWVGDPFCXSTAOYQK	GICEWLUNFTOPYSAXBDHKRZMQVJ	COTWRMBLXIVGAKHJZDPEUSQYNF	1
