"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	240	"RN12 "	" oneCued "	0	" right "	8	90	"H "	2	7	"X "	0	5	0	1	"OFVGPKRXHYZLJQNUAISEMBTD"	"BGYSTMOVQEFALRXJPINDKUHZ"	"BDOUATLSHFJXNPQKMIYZRVEG"	"AXQRHSIKJLZNYEVTOFGUPBMD"	"PIHDOQEKBYGFASUMLZTJRNVX"	"ARIQEUZXHMOVSNKTGLJFBYDP"	"KRYJTFALOVUDINHEQMBPSGZX"	"ELVOBHFYNGKAUPXSRDMQITZJ"	0	FALSE
"main"	243	"RN12 "	" oneCued "	0	" right "	8	90	"P "	2	7	"B "	0	7	0	1	"EIPVOUQDYXLZTARBGJKSMNHF"	"IHTEKZODLMASJNXBYFGVRUQP"	"RFOAMEJBLTQHNSZDPXIYUKVG"	"GYXFLQNPIETDJHOZUBARKVMS"	"XAHVROLENSBDQMKUTPFGZYIJ"	"BXQHIOYLJAUMGRPTDENSVZKF"	"OKYJADGLXRNPTVBUIQHEZFMS"	"GRETXQUBPIZYKMALVNJFSODH"	0	FALSE
"main"	245	"RN12 "	" oneCued "	0	" right "	8	180	"O "	0	8	"F "	0	6	0	1	"SBIHVDLNPQTMFEZKOGYJAUXR"	"RMDGEJFXYOUABZVSKHLNPIQT"	"DNJBFILVTSKXOQEHGZPRUAYM"	"QYLIOBKZENSHPVJGUDFATMXR"	"RPMLVAUIFBNESZYJKDQGXOTH"	"ZFLXVSMDOIJHKENRAPYQTBUG"	"UNHIMGJQFOKTVAPXYERZSDLB"	"KPZDJANLYBEIXSVHTUGMORFQ"	0	FALSE
"main"	247	"RN12 "	" oneCued "	0	" right "	8	180	"P "	0	10	"P "	1	1	0	0	"JODHGTEUYVNPKSFLXAZIMBQR"	"BIDYAXSJEVPKUHTOGNMLRZQF"	"LEVYQNMPRFIHXDTOJUGBSKZA"	"FVXAQISEDMLHTRZKGBPNJOYU"	"YKUOLPJGZEBIQHVRMSFDXNAT"	"EMVAJQRUGFPLYBZHKNIXSDOT"	"DTYKGARXQEZFVMSOBILNPHJU"	"ELHGXQVUYDIKFZRAPMBTSONJ"	0	FALSE
"main"	249	"RN12 "	" oneCued "	0	" right "	8	90	"H "	0	9	"H "	1	0	0	0	"EJVGULYKRHFONATZXSBPMIDQ"	"DUTYJXEHNAFKVPZGBSQMLIOR"	"DKVMRLXGQETIABPZJNOFSHUY"	"ZNLTIFSOPMRBGXHDAQJUVKYE"	"QUPSOEFZBGYKHIJANDXLRMVT"	"OMAQFNKYXGBVJDZUHRSPEILT"	"TYLDNAZBUVIFQJOPEGKXRSHM"	"MXEBDUJGRSAHKFVNTLOIPYQZ"	0	FALSE
"main"	251	"RN12 "	" oneCued "	0	" right "	8	225	"V "	0	10	"V "	1	0	0	0	"KHNPGIOLZDVJYAFXBESMQURT"	"NHDSZPTUVXIQRLFJMAKEGYOB"	"LXSANFGYTJEQUROBZKIDVHPM"	"VFKIRMAGHUTLDEYXQZBSNOPJ"	"EUTRLJGANBIDPQSVFOYZHMKX"	"MORTQDUJAXLYBZFVPESIGNKH"	"DVRYAXOUKLTJGZMBHQPESNFI"	"YUNOEKVLZFGPSHDQJBITRXMA"	0	FALSE
"main"	254	"RN12 "	" oneCued "	0	" right "	8	315	"S "	0	10	"X "	0	0	0	1	"PDNMQRTVGYXSOUFZLIJHABEK"	"JPKFZYDOIATNBQXRVSGULMEH"	"XTUIMFOYDKJGSLAVNREHPZBQ"	"TBIEFLDYXAMSRJPVQOZKGNHU"	"MLKEQRGYDTAUOBSFZJNIVXPH"	"IVOBEKRTNQSYUDPLZAFXJHGM"	"PLNHUEKXIATJFRVGMYSQBDZO"	"PBKUTZOXYEVMNLFIJRQDSHAG"	0	FALSE
"main"	255	"RN12 "	" oneCued "	0	" right "	8	315	"A "	0	7	"O "	0	3	0	1	"TNOXUBPYAIJVHELGMRDSFZKQ"	"TAXGKIQSNMLPHFYZEVJOBRUD"	"OKRFBGSPVMTZAENYHIQDUXJL"	"USPKTXHOAYGNQBIVLZFMEJDR"	"RZMBTFUNIAGOXLSKEHDPJQVY"	"QOLDHGKVFNZEXTRPASUJIBMY"	"DYJGKPQHNERFLSMOXBZAVITU"	"TZURELKNVXFDOPBGYAMIJHSQ"	0	FALSE
"main"	257	"RN12 "	" oneCued "	0	" right "	8	0	"N "	0	7	"H "	0	2	0	6	"AKYPGQZSBOFUXITDHJEMNRLV"	"GIBHQEOTJALDPUVKZSRFMXYN"	"XQBRYMGHTPZSDNFULKJAOIEV"	"ULPVONQKTBGFIMEAJZHXDYSR"	"JFKEGBUHTAXZDLISPNVRQYOM"	"JQNYVXZGLRUSHTAOMKDFPBEI"	"KSATVOJUQNYPIREXDGBZFHML"	"YOSRBNMVEXTULZFHIPQGDJKA"	0	FALSE
"main"	259	"RN12 "	" oneCued "	0	" right "	8	0	"N "	0	6	"L "	0	2	0	8	"BTSNLVIRGFKMJHDQPUZYOAEX"	"HRKBVJEMZIALDTFUXQPYGOSN"	"TVFXBHLARKDMYENOPUGIQZJS"	"RSLPMNKZUXAGQOBTFYJEVDIH"	"XHLUAQZTJKFDRGYPISBNEMVO"	"KXNFYHUOMTADQPESZIVGLRJB"	"DRKHGEAMZNUYVBTPQIXFLSOJ"	"KMPZGLEHTDAUXOFBVSRYINJQ"	0	FALSE
"main"	260	"RN12 "	" oneCued "	0	" right "	8	0	"S "	0	7	"I "	0	5	0	-1	"AUSGDIVTNOLJBXMRHQFYZKEP"	"DVPQAEMZNXKHYULOGTSBRFIJ"	"BDLKHTUZYNXQVJMAGOSEIRFP"	"YBGOALSDJEQIPVXNURHZTKFM"	"QHSMLXPFEUIKDGVRTZNJAOYB"	"MZEFGOSINYJPADHKXTRLBVUQ"	"NRXLZGUKIYQMVDTHJFEOBPAS"	"FDXBYGNHIAKTZVOMLPRSQJEU"	0	FALSE
"main"	261	"RN12 "	" oneCued "	0	" right "	8	45	"A "	0	7	"A "	1	3	0	0	"TVBRQASXNYPLJKFGHZOMUIED"	"ZSRDAHFUVJPYLGMTBENXKIQO"	"GJBAYTDMZSQFVOULEHPINXRK"	"RXPLTDBAHOSIFENVZGKYQUJM"	"RKMNIQTULAYFDEZXOSGJPHVB"	"PNFUOMQYVGXJESHLIARBTKDZ"	"PNGKDOYUIXVARJEQFLBSTZMH"	"FBXODQELZKURTPSMNAJIHVGY"	0	FALSE
"main"	262	"RN12 "	" oneCued "	0	" right "	8	180	"P "	0	6	"L "	0	4	0	13	"JONLPYFKBDXMIQSTRZHEAGVU"	"OYIHGZNDBKTMPVFAQXSRLEUJ"	"KTPYSDVBGEMXANQOIHRFLUJZ"	"JPTGMINVYAUDSQOFHEXKBLRZ"	"NBIVYMLEUGQOSZTKFXRPADJH"	"RKAOLMDXQSTNHVYBFGUZEJPI"	"DQAYLHVSBRFXGJZPMNTEIKUO"	"SDNTMFQYPBGOUVRIKJLXAEZH"	0	FALSE
"main"	263	"RN12 "	" oneCued "	0	" right "	8	135	"N "	0	9	"P "	0	6	0	1	"KMAEOHSLGXVJQIYBUZFNRDTP"	"QNUKZEYHGBFORDPSAJIVMXTL"	"FPVANTSBMQKELGIHOYURXJZD"	"YVASJHXPKZEDIRNFLUGMTBQO"	"HGYJRUTNDPQZOXKVMBALFEIS"	"EUAPTXBIMJHDZRKYFGLNSVOQ"	"EOQGBZUHVPNLKDJIYARTSFMX"	"DZYJFMUPIBRAVLQETHKONSGX"	0	FALSE
"main"	267	"RN12 "	" oneCued "	0	" right "	8	270	"Y "	0	8	"T "	0	6	0	4	"YQIHREVNSAJPLDTMKOGFXZBU"	"LZVXSMAHNOYIEJUBQTDRGFKP"	"ESZBTDANHFKRJVUYXMIQGPOL"	"NFYGXLVQUKTPHEMABJIZDOSR"	"YSQOHDPRLIXNEKFUAGVTMBJZ"	"LASJGMONTEIFZXDHRBUKYPQV"	"POQSHKVBTZARYINJLGDMXEFU"	"RBHUMAJSZGEQFDKXPIOYLNVT"	0	FALSE
"main"	269	"RN12 "	" oneCued "	0	" right "	8	180	"P "	0	10	"F "	0	1	0	4	"EYLROXQHJNVKMBSUAZITDPFG"	"ZLSKAOUVMXFIRGPYNDJTBQEH"	"SQDBTGHEURIJNKAZYFPXOMVL"	"HNUOGKMPIFQVELBTYZDJRSXA"	"MUAFTHSXQIBORDVYNEZGKJPL"	"MHKDQOJNUGVFABZYRLIETXPS"	"ZJLGEQASHRTMXNPIBOYDKUVF"	"PSHMLZRKAEVYJFIUQXDTOGBN"	0	FALSE
"main"	270	"RN12 "	" oneCued "	0	" right "	8	225	"K "	0	10	"R "	0	4	0	1	"LAINPBFUOGTJVRYEDHQMSKZX"	"HUZAEPJYFRLMXSGBDIKQTOVN"	"DIGMEZASRPFTJUBYLVNHQXOK"	"LMSOKNAXIPVYUJHTEGBDQRFZ"	"FYHNOGBLAERKJVZUMSTPIQXD"	"PQRULTVSEZFIKXYJNGOBDHAM"	"ILPZHKJBEXSMOVADGRNQYUTF"	"TBAYKDLVZHXGSQIMEUPJORFN"	0	FALSE
"main"	272	"RN12 "	" oneCued "	0	" right "	8	45	"O "	0	8	"T "	0	4	0	1	"AGMYKLVHPNUTRBXDFQJOSEZI"	"ZFSOLEXTUBAJGHMNIDPVKQYR"	"ORAVUIHXQDSYZJBEPFGNTKML"	"PGNQTKVRZHUYSMEBOAXDJILF"	"JZIGYDRQTOKVUPXNESMAHFLB"	"EIHTVYBFAMNZJPXKRSLQDOGU"	"ANHMEODJKXYIFUVSTLZQGPRB"	"ASPUVQTIGDBRYLOJHMKEXNZF"	0	FALSE
"main"	273	"RN12 "	" oneCued "	0	" right "	8	45	"S "	0	6	"O "	0	2	0	-2	"YXREBJMHSDLKZNQAGFTOIVUP"	"SNTPEKBJUQOMYHFGXDALZIVR"	"HYFXSIOVRQJEZAMGPBLNDKUT"	"PZFIHDSVQXNJURBYOMKEGATL"	"ODQZHNBVUSXERPGKIAFMYLTJ"	"FETZDVRAKNUGSPYOIJXHLMBQ"	"IZPOFTMKSNBHVUADYLGEJQXR"	"AFKGJTUSHBRMVXIENOYQLZPD"	0	FALSE
"main"	275	"RN12 "	" oneCued "	0	" right "	8	315	"S "	0	10	"B "	0	5	0	2	"BJOPNUGEFDRILMSZHVXTAKYQ"	"ZNYQFKPJDUAXETIOSRVLMGHB"	"YQSUKIFHPODMVBXRLATZNEGJ"	"TSEMIXVJKDGBZAFHRYQPUONL"	"YRKBILDNEQGTXVOHZMPJAFUS"	"FZTMVLGNDHBYSKPOIUAQEXRJ"	"JPHTEIFVSAMNUQRLBGZOYDXK"	"ESNUOQPZILMABHVTDJKRFXYG"	0	FALSE
"main"	276	"RN12 "	" oneCued "	0	" right "	8	270	"H "	0	6	"G "	0	1	0	1	"UAFXNERHVTDSBJKGMPOYZQIL"	"ULIJOAGHYDSKTVEQXMRZFPNB"	"APQVILUGTSXDONFZHMEBJYRK"	"UMRIVJFSKOXLBHPETNAZYQGD"	"XTBQVLIEDMGHYPUJKRSZFNAO"	"BYEHPNOMJRLZGXDTQKAVUSIF"	"SHQGIXKTZJPFURABDMVYLEON"	"FAKYEHMJQPXROZDITSGVLBUN"	0	FALSE
"main"	277	"RN12 "	" oneCued "	0	" right "	8	180	"K "	0	7	"P "	0	5	0	16	"BVXGLAIEYUSZMHOPJFQNKDTR"	"KJVAYNMQTODHELFRIPXZBGUS"	"EFPVXTUYAMJDSNRHGIZBOLQK"	"ZNORQTLSAVPBFEDJGKHXIMYU"	"GSIUAYPVNJDOTHXEKQLMBRZF"	"LYOVUAQPXRHSBIFTDGNZEJMK"	"KEQJSTYGLDMAPONFBIXZVHRU"	"PARJNVUMBDIGEZTQFLHKOYSX"	0	FALSE
"main"	281	"RN12 "	" oneCued "	0	" right "	8	90	"K "	0	6	"G "	0	4	0	13	"PGXKUTFHDAVQERBLIONJZSYM"	"PVNFYDKQXEGSITZHOUJBLRMA"	"KNHOZYSTDVFGXMIJPURLABQE"	"TIOGUHPNLBRKDSMEJQXFZAYV"	"XPLDRUGNFTVQJZAHYBEKMSIO"	"BGRZEHYLITAVPJFNXOMUQSKD"	"OBZEKDAIPSYLMGFNUHXTVRJQ"	"LVEKBMXYAJGIUPNSZHRTQDOF"	0	FALSE
"main"	283	"RN12 "	" oneCued "	0	" right "	8	45	"B "	0	7	"N "	0	4	0	1	"XTHFLVBINGKRAYDJSQUEPZMO"	"DLAJREYXFKMBQSIPZVHUNGOT"	"OUVGTPFKLHJYZEINQRSADMXB"	"TOJLGPUAVYBESXDZQMIKNFRH"	"FGOUJYXNBSZLMERVTIDQHKAP"	"QMNDBZKOGTXRJFYVAPSUIEHL"	"PITGHXKZVOUMNYBRDEFLJSQA"	"IHJRVQOXTKZPYALGSBUNMFED"	0	FALSE
"main"	285	"RN12 "	" oneCued "	0	" right "	8	45	"K "	0	10	"K "	1	0	0	0	"ZNHVPEYOJAKLTDBUGXMRSQIF"	"KDIHAUVLZGRTXOFJSNEPYBMQ"	"JMPXBQLYKARHZDSENTOFIUVG"	"YFZSTMHXRNIPBKOVDUJLAQGE"	"HIXEDQLUNYJFRKATGBPMZSOV"	"LEHPDOMVBUISGYRXAFJZQKTN"	"PKOGHUIANMBQYXVSRTJZLFDE"	"RDOIYJUVEXTMLKSQFGZBPNHA"	0	FALSE
"main"	286	"RN12 "	" oneCued "	0	" right "	8	135	"U "	0	8	"J "	0	3	0	4	"OHXSBLGUETPKQMIYNZAFDRVJ"	"SJEZGAYQXFMNHPOVIBTLUDRK"	"RGYATVMFSIXUEPQZLHJBNOKD"	"ASEVKBXRJGYQULODIPFZTHMN"	"MHVGPDYZURNLBETOSKXJIAQF"	"HLGAYIZOVPSKJDEBRFXUTMNQ"	"IRQZDELAUJXHGKYFBVPTOMNS"	"AYHNIJMOBKZGTQUPFLESRDVX"	0	FALSE
"main"	287	"RN12 "	" oneCued "	0	" right "	8	135	"P "	0	6	"Q "	0	1	0	1	"FOMGLQDTSNEKAUJXVYBZRHPI"	"ESOHFXQPKMYJTVNARDZIGLUB"	"GHTYSULRKEPBIZQFJMVDXNOA"	"RDEOHNKQXFTALPZVSYUJMGIB"	"AOPFUGMXDIVQJRLKZSHBYETN"	"BTHNLKZPESAGFXOJIVRUQYDM"	"NPITFXJSAUVREDYHKZMBLQGO"	"RDEMHVKOTZLPNXUAJSFIGQBY"	0	FALSE
"main"	290	"RN12 "	" oneCued "	0	" right "	8	0	"M "	0	8	"J "	0	7	0	1	"SPADLVUYJOTBNHIEXKFMRGQZ"	"GOJPYESXRTHNBQZDVFMULIKA"	"RVGHTUYSEJFOZBDMIPALQXKN"	"IVMZKUEYALFTNPQHOXSBRGDJ"	"TGOBZKVDIAMNYHJLEPFSXRUQ"	"SQJTEYPOIDKGAFLXHRMNUZBV"	"HUXFJBGIDLTZOPQANKSYMERV"	"VIEYLDZSJMARQGUFHKOTBNXP"	0	FALSE
"main"	291	"RN12 "	" oneCued "	0	" right "	8	270	"O "	0	8	"G "	0	5	0	2	"KHFZTNQMXEGBAJOYVPIRUSLD"	"AUDRGVFBKZISNPYOEMLQXHTJ"	"EAKRLHXYSTZUQPDOJBGVFNIM"	"DEYGIPMOHVQFRLUKXSJBZANT"	"LVTJQERHUGIAZMXDBOKYFNPS"	"XRKTIFSAGMOPHJDYEZLUNQVB"	"HZJOYLPBRXMSIUGQVEKADFTN"	"YDKZIPJBOXAEFLSRTVNQHGMU"	0	FALSE
"main"	295	"RN12 "	" oneCued "	0	" right "	8	225	"N "	0	9	"L "	0	0	0	14	"QTXIPMGYHLUZRDAFVJOSKBEN"	"NJQEHTUAMILFGXZBOKYRDVSP"	"QUSDFIBJAMZNXTGRLHPOKEVY"	"EPKRFMNXQSGOIJAZYDUHBTLV"	"NQSDIHYOZVUBMRXFEAJLTKGP"	"QODYBJHXATFEIPUGZSRNKLVM"	"YKVAGPUSLEHXQBJRFMNTDIOZ"	"AVHPFBNLIKQMZSEYRGXTJDOU"	0	FALSE
"main"	296	"RN12 "	" oneCued "	0	" right "	8	135	"H "	0	7	"Z "	0	0	0	1	"TGULOKSZHPRQJEAYVIMBFNXD"	"XVYUSTGMDRQKPFBLHNOJIEZA"	"YPFUJTIMONXRKQGBSZLEDVAH"	"LIOMQTPXGUHJYEFABKNSDVRZ"	"YOTDGHBKUNAMSEVXLFQRZPJI"	"NRXDSEILGABZKYOMFVJPUTQH"	"QXZISGAMTPKEJNYURLVHDFBO"	"KPUEYLMZTVSFJDNOAHBGRQXI"	0	FALSE
"main"	297	"RN12 "	" oneCued "	0	" right "	8	225	"R "	0	9	"P "	0	5	0	13	"ZXOEHMSAJDBTRUNYLQVIGKFP"	"LKNOVMGIJAPSTRYHZEBDXUFQ"	"YMJVXPOZHTNKBIERDSFULAQG"	"UOLNEBYFMAQPGKHTJVXSIRZD"	"KUEABGVZTMLRHQPFNYJOIXDS"	"SGMUZDKFJPQNHXBVEAOIYLRT"	"BGKNUISYTHFZRDMXLJVEOPAQ"	"QPGFNYUKTZOJSEAXBHMVLRID"	0	FALSE
"main"	301	"RN12 "	" oneCued "	0	" right "	8	315	"S "	0	8	"R "	0	7	0	-7	"OQSNPVKLJYBEXFTRMGUIHAZD"	"SOMVEDPBLXAUGRNJZIFYQKTH"	"MTJLBVHDNZQGURAKEFYPIOSX"	"HJKDFYATIUBSQVZXOLPNGEMR"	"RFVBNEXAJGTLZHPKIQUODYMS"	"DSEFGYKRPHONVMITXLBUZJQA"	"SEFJUARHZMODBVLPTINKGXYQ"	"BSPYEZVGRJTLXFQIANKDHMUO"	0	FALSE
"main"	303	"RN12 "	" oneCued "	0	" right "	8	225	"S "	0	6	"J "	0	2	0	14	"YUTSIEAZKBRHJDLMVQPXOFNG"	"KTFEQRZILHVJDBPUXGMOSYAN"	"NXZHIBJQEGLADVFTMYKOSRPU"	"XUODZITMLAYQPNRFVBJSKHGE"	"YQKNISZVOUGPRXDFMTLAJBHE"	"VXLANUQRJZFBHYDKETISPOMG"	"BZKDIVOMSXQPLTGRNUFAHJYE"	"GVHXBPNFZSEAMIUDJOTRKQLY"	0	FALSE
"main"	304	"RN12 "	" oneCued "	0	" right "	8	225	"N "	0	6	"R "	0	4	0	12	"HRDSKANEYBOJTUZFIXGMQPVL"	"KVYTBFMALXPNRHGSEUQIDJOZ"	"AJORVUXSPQYEFTIKZHDLMNGB"	"RALBYKFVEMGQTHSIJNZUDOPX"	"BVQGZHRIFKOELUJTAMNXYSPD"	"XDONVGFRLMHJPEATUZBISYKQ"	"QBLZAFSHDIYKXUROMPEGJVTN"	"IKJRHPUSLZYEMNVXOTADBGFQ"	0	FALSE
"main"	306	"RN12 "	" oneCued "	0	" right "	8	90	"J "	0	6	"U "	0	2	0	1	"RSUEHBXMKVAOIPZLJYQTFGND"	"KGYNSRDMPJVZTXFLEUBIAHQO"	"QMRYGOUJHNSABEXPZFKDIVTL"	"OFSATUIJGYDEZVBHKRNLXMPQ"	"HBMRJITLNAEFKSQZPUDVOGXY"	"APQMREUOIDJSKHLFZXVNGYTB"	"QUBNIKFLGEDYSOXJMTZRAVPH"	"TOBVKESYGUHLJXMDFARNQPZI"	0	FALSE
"main"	308	"RN12 "	" oneCued "	0	" right "	8	315	"D "	0	9	"N "	0	4	0	5	"JTBEMQKNXFSZYPARIDGLUHOV"	"TBYLFNOIHMJGZVXRKDQPSAEU"	"FABZHIUEQNTRMYVODPJGLXSK"	"XKTZNUSPDOIVMYEALRFHGQBJ"	"BTMASGFIENJOUHDYZPQKRVXL"	"TZPLHGMSIUJXNBOFAQVYEKDR"	"KUBLEVHQYJNRXSTOGMADZFPI"	"RTFEUGHMVYPZOSDLJKANXBQI"	0	FALSE
"main"	310	"RN12 "	" oneCued "	0	" right "	8	0	"S "	0	9	"R "	0	0	0	2	"FOUEDTMVYRKSGILJHANQPZBX"	"IDZQJVPHMYTKLEBUAFSGONXR"	"EGDRVJKZASOQXIBYUPFLNMHT"	"BSHOYJNKDIVMRPFXTQGUEALZ"	"VJGRXOTIDAEMQPBHLSNFKUYZ"	"NVKFYSMBLJETXPZGUOIQRDAH"	"XJLRHZBMVSEFGOKDQUAITNYP"	"VYLXHZDKAPMSFBNRJOEQIUTG"	0	FALSE
"main"	314	"RN12 "	" oneCued "	0	" right "	8	315	"A "	0	6	"Y "	0	6	0	2	"MRUOIKVBFTHEJSDGLQYZXPAN"	"QIPOBTYRJHMSVEZXLUGDANKF"	"KABHJQFLURZNYTEVXIGMSDOP"	"HZFAPVDJTMNBEQXRIGSKLOUY"	"RAYJZMSIDVXFKEGLBQTPNHUO"	"UZFARBTMEPJSHLGVYOKXQIDN"	"VLXJSFYIAPZQGNKRTDMHOUEB"	"FZYGPXETASLKMUVODJRNHBQI"	0	FALSE
"main"	316	"RN12 "	" oneCued "	0	" right "	8	0	"E "	0	10	"N "	0	5	0	1	"YZRBLXQFVTPAHSMOKGNIUDJE"	"YADPMFZHESVRUOBLXIQNJKGT"	"NXOJBUGTSQEKVDZHYLIAMRPF"	"LNHTSVYOEKXZRMQJPIUGDBFA"	"NYIGMSLOZUHDXPKJTFVBAEQR"	"ZKGIFVDUOLNEQBPHYASJRMTX"	"GDRLQTZVKIJYBXMSFONHAPEU"	"NLYMFIJGHBQVDPSAXTUKOZER"	0	FALSE
