experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	158 	AH 	 oneCued 	 0.0 	 right 	B 	L 	0.0 	5 	0 	3.0 	QTKDESWICAHYNZFPOVLUGRBXJM	HYFTBGRNPVKAOEICLMJQZUSWXD	KCRLAWDTIBZYNUXFHSPQJGVEOM	AXWSVZLQYGJUOKNHPRIDCBMTEF	GQXHRTSCIOLWKJEUNVBYMAZPDF	UQMSOZWNCDLXKBIEYHRAPJTFVG	GJLHFYKVMQXRSZADUNCPTBIWEO	MCHGNDLFVBAEQUWRPOSXIKJTYZ	0
main	159 	AH 	 oneCued 	 0.0 	 left 	R 	A 	0.0 	5 	0 	13.0 	MHVSJXTGDOUQPKFARLCBEWIZNY	FIKXUMODTBYNVCSREHWGJZLAQP	QILWRBESYAMODCUGFNTZKXVHPJ	VTLHWPJMBKNROCUAFGSYEQDZIX	XQVIDFUAZRBOGWYJPTHCSNMEKL	PTEHSFNABLCKYQMWDZGORVUXJI	LDSPQCJNRWFAMYTXGVUBOZEIKH	WSVCAIBEQYJTPMKUOHXZFNGRLD	0
main	160 	AH 	 oneCued 	 0.0 	 left 	G 	D 	0.0 	1 	0 	1.0 	HYDZERUMTJGKNFABPCWVQXOILS	PHXATCFDGUYWJRZSVBOELQKNMI	YXVGFBKWPQIJHTCOUZDENLMASR	LHJSDOQIVEPXCUYTKZFBMWNRGA	YWKEIFUNSLVRGCATZPOMHXDQBJ	RHOPLTFZQMUWVCYGDJKBASEXNI	VIDRSZYELHGBNTXJFUWPQOCKAM	VEGLIUOJSDAHXYZKRFMTBNQCPW	0
main	161 	AH 	 oneCued 	 0.0 	 left 	O 	O 	1.0 	3 	0 	0.0 	HQJIMEYWLUNPAFXDTBCZVOKRSG	JPSRYMAWNKXUHCBITFZDVEQGOL	ULOKCAGIZSYNTWJMDXPRVBFQEH	CSQJMIWVONRBADHEPZGLUTFKYX	ZBSIJEYCXFLQONVAUGTMPWDKRH	UKVBOGHWFANTESMJRZCDQLPYXI	KIEWROZJGBHLVTNDFMSYPCQAUX	XVNBAOWMYGHSKIEFDUPTLZJQCR	0
main	162 	AH 	 oneCued 	 0.0 	 right 	C 	G 	0.0 	6 	0 	2.0 	JERNTZBKPFCVYMOALDUXIWSHQG	GLJSCMURVXKEOAWQHTYBFZDIPN	SLMDJWOXGENFKTCRAZVBPHQIUY	EBYJUPGXNTSCRVKIQAFLMDZOWH	BEWUAZHGCYKRLMIPNFTQJDSVOX	PTHUZNGSCBOFVYRDWXLQKEIJMA	EDVNOQFSPGICHJRYKLZXWMTUAB	FMRWKNSZUIXGVABJTPODHCELYQ	0
main	163 	AH 	 oneCued 	 0.0 	 left 	Y 	B 	0.0 	3 	0 	2.0 	JYHAXDUZENLPORBMVFGTWIKCSQ	BXZJKWVITRGUMEFOHQSYCADPLN	BJGYVMPAHTXZEFWLUICRKNQSOD	OHRTCLBAYIKNDSUWMVEXFJPQZG	ZUNIBPXRTFMOLGHDQKVAJYWSEC	KDQRHMXOWLEJNPUCYSVAIBFZGT	ALDQESOZVBYCJXMHUFTNPRWGIK	QCDNPBTVAHWRUSMJXIYEGKOFLZ	0
main	164 	AH 	 oneCued 	 0.0 	 right 	Q 	L 	0.0 	6 	0 	2.0 	DTHVLMRBOAKENWJYIPZUXCSFQG	RWSTGUYABEPQZKOLHVDXJNCIMF	ERFQYBXZHNSJIOCWMPUAGTDVKL	NYBFLWMTSPIQZEGCKXJOUVAHDR	NGLDFKPOTUMAJCRVSYIQWXHEZB	VDATHOPIRYMKEJZNCQLSBFUWGX	OFWGZDLTQXJRUAKEIMHPCBNVYS	NEYLXCKTFHUBJZVGAMPDWIQRSO	0
main	165 	AH 	 oneCued 	 0.0 	 left 	Y 	S 	0.0 	0 	0 	2.0 	LKUJPQWDGSRYHACVXNBEZIFTMO	LPBIVWDZYQCEOTMKRXHANGSUJF	TDWRYMLKOSEQCUZIBHPNVFJXAG	HROJBSPXLCMQZENKDVIATYFGWU	BWFPLXHJMOIRNCUETDQGZYKASV	SIZKUPNLDJVGMHFXRQWCYAOTEB	NHDZYGSJEXBTOPULQKWVAIFRMC	GBNQTHUVFIYKJLOXRZMSWDEAPC	0
main	166 	AH 	 oneCued 	 0.0 	 left 	B 	R 	0.0 	7 	0 	2.0 	UPVZHJODGIMKXLSQBNFEWTCARY	YQKIWEOVFJDZXNBRCHMSPLATUG	RBVOLQKYNJZFDCWAPGXMTUEIHS	RGOZVLQPJXUDICAYWKNEHMSBFT	VXSGOBIDEKLCTFRHUZPJAWMNYQ	JSFRELVXAHCGDMOBTZQWPUKYIN	WQTCSZUEDVBOFXHIAGRNLJPKMY	WVPDYIRUBFSQGTMXAKCNEZHLJO	0
main	167 	AH 	 oneCued 	 0.0 	 right 	S 	L 	0.0 	5 	0 	1.0 	BSOCVYRJGHWNMKEPAFDXLIZQUT	JUSDGVOLCKMYPQWRNFHAIEBXZT	QGEHJDWBICNOLSVYUATRPMZFKX	IMQJKCWHNEOBZLYTDVXURAPSFG	RCJGWAPZLEFDOSVXHQMIYTNBUK	FEGRXJBLSOIKCWZDAHYTVUMQNP	ASIKGPCEDHMOLWXJVTYRFUBZQN	ZLCVBFOWGDYSQANETJMPRXIUHK	0
main	168 	AH 	 oneCued 	 0.0 	 left 	P 	E 	0.0 	1 	0 	2.0 	ZDAGHYFJENRVXOKLUTIWCMBSQP	OLQXKWHEJPSUNTIZFVGRCAYDBM	JRHEXCSTOFVGLNDMWAIYBPUKZQ	AUKFNSEHCJDOVMQBYGPTWXLZRI	UHELPQCYWDBJSKFZONAIRXMTVG	WXRQSKOUJTLZHFBIYANEPVMCGD	RGQWMYPOHCDKJESNUFTZIBAXLV	XQJYKOENCIFTPLMVGBUAHDZSWR	0
main	169 	AH 	 oneCued 	 0.0 	 left 	Y 	L 	0.0 	5 	0 	2.0 	DBNRFCIVGPMKXUOQHZWJYATELS	XHOMUITPWQKZBCVFRNSJLADYGE	QDAGOJFIHTMBYURCPXNZWEVSLK	GLCOHSYVQEAIZJXNBUKWDFMTRP	PAFLIURQHDOKXSGNYBETMCVJZW	MCJREKDQFXLVYNSABTWIPGUZHO	OASXIDBNGVQHCMTKRUZPWFJYLE	VMOZNBQWTRYUFADXISECHGPKJL	0
main	170 	AH 	 oneCued 	 0.0 	 right 	D 	M 	0.0 	0 	0 	1.0 	FCKOULWJXSMDVQINRBTPAGZYEH	MPGKIXLCQBONTFEZVDYSJRUAWH	WFJBPQVGUKOANXHIEZDCTRMSYL	OZXVGHMFQDJAEUYRLTIPBWNCSK	HJTQUIFDPWBYEOLMCASZRVGNXK	RFAXQKDHGZWLONYIJCVMSPEUTB	UALGXYPDIOKENVZFHJBQSCRWMT	FUAYCIRBZNPTGKJVHOWQXSEMDL	0
main	171 	AH 	 oneCued 	 0.0 	 right 	S 	D 	0.0 	2 	0 	2.0 	FTDJUVSMQENPBYOLGZHAWRXCIK	GTKXCPHRDQWAMUEZLVBSIOFNYJ	VOGYEHFQRBDZSUWALCITJMXKPN	XUJAWEOMLBGKSFZRDQYITHNPCV	IAMLPXJVETDUOZYRWSBKNHQGCF	REPBMHGVXIWSDNCLKZUFJTQYAO	DMFUXYEQNVIOATPSJLGBZKRCWH	JLSQANKEZYMWGOHVIBUFDCRTXP	0
main	172 	AH 	 oneCued 	 0.0 	 left 	B 	W 	0.0 	0 	0 	1.0 	QRZDJPSXWBIHOCLEKYTUFAVGMN	PXZHBGUKLJTQYODSVEMFAWINCR	MAUGZDYKCRWJTVPXLBEQHNFIOS	ANTYDEZVHUOBCMWIPQRGSJFXLK	BXRZQKYAFSNHEJCOWVLIGDPMUT	RPQZWMYXESVUFTCLDHAKJIBGNO	XEQIKYVHDMLCSPUZAWFGBNRTJO	ZCSQAFBKTVMGNHYIDJREWPXULO	0
main	173 	AH 	 oneCued 	 0.0 	 right 	D 	X 	0.0 	0 	0 	1.0 	LQAHIOBXDCWVZJRNSYTGUFPMEK	FTJWBQMYCXVRLNSHGAEUZKPOID	DRAGXNZMKJSYWBCITOUEVQLFPH	INQYMLHKCVWXZOPTGRUDEFBJAS	ABYTOMXCSLWUGQJNIPFKVHREDZ	ACWMSZKVEQUIDJYFLPTNXGHBRO	VEHSLTFADOQPBXICKJGMRYZNWU	JEZDOBPGLYXQKNIHRUVMTFCASW	0
main	174 	AH 	 oneCued 	 0.0 	 left 	W 	G 	0.0 	1 	0 	2.0 	XMUFYHSOIBTQAJVCLGDWRNZPEK	NBORJLDSAHGTWVPCFQZEMXKUYI	UEXDTCYRSKQMGVJZLONWPFIHAB	TVKIEFUJLXSCADPZRMNQHBYOWG	LJXNMQIAYSRDECTFWOBKHVGZUP	EIPFTUDLKBMWGVACXRYOHSNJZQ	QFKBZGTIVYSUPXNRLADJOCWHME	QCRBMVHYEPIDSKAZOGWJLUXNFT	0
main	175 	AH 	 oneCued 	 0.0 	 right 	P 	V 	0.0 	5 	0 	2.0 	GRMFWAULPSHTDNEOJXQZVYCIBK	JPRKANUDMLSOCVFWQYIZGTXEHB	WBMCYJETLVHAFPDXUOZSQIRNKG	XRSDPZJLFNGUVQOCWMHYBKAEIT	FICHOWDXNZYGBJSUTRAVPLQKEM	ABLEZDCMVKPINUHJFWXOTQYSRG	CPMAYEHVWJTRQXSBDIGKNLZUOF	GASONYKJTZWXVDHMPIEUQFLBRC	0
main	176 	AH 	 oneCued 	 0.0 	 right 	X 	I 	0.0 	0 	0 	2.0 	KAFHYVLZUIEXGWPCNBTQMDRJSO	WSDEAPMKTQUHBNCVROYLZFIXJG	DCPNUWYJLFZBRHEGQKIVTSMXOA	DJMRYTNQWKGHASXLPBCZIUVEFO	GIQRXTUMEOWCFKDABJNPYVSHLZ	RLNGDIOYMSXKPTACBHJQVWZEUF	MFBWPZSXTGVIACUJRNYDQOLEKH	TDIAEOPSYKJLWGVHMXBZNFURCQ	0
main	177 	AH 	 oneCued 	 0.0 	 left 	A 	F 	0.0 	5 	0 	2.0 	OXAMLKDRBJSFNZTGWPUQEYHCVI	KYVSJDIBRAOZXHETUWMFGQCPNL	NPEVKMFBISCJTWDXRHYALZGQOU	UOGKQTAHBZMLCFSIEPXDYJNRWV	LOPSATWRYHZBNICJGKDEQXVFMU	EYMXKVODIFSACHULWZPBJTNRQG	UBFHKSPTNGECDXRAOYIWVJMLZQ	AQKHXUSCEZROWDFLYJBIMNVTPG	0
main	178 	AH 	 oneCued 	 0.0 	 right 	S 	V 	0.0 	6 	0 	2.0 	DHZYGRFONLSETPJCIWQVKXUAMB	RDTYASLOKQBIGCMEVHWNUXPFZJ	IECHTKGWQXVBSNOAZFDMJPYURL	VEIORMCDTFUAHYGBXLKNZWPSQJ	OKGNQHFDAMRTVYSEIZWPBLXJUC	FRNZWJQUCSDPTBAYIXELGMOVHK	KWZJRMEQVTSYXNDOAULHFGPBCI	FZEIGNOVLYBXPDWCQMARUKHJTS	0
main	179 	AH 	 oneCued 	 0.0 	 right 	S 	J 	0.0 	2 	0 	1.0 	KNWPBJCESRLGVUDXATOZIMHFQY	ATJIEHPZGSCQXKUVOYBFLNRWDM	OFVGZWJSRXHKDQYCNAIEPUTMBL	XGRSYPZNUVMHFTQJEWCOKBAIDL	AVIBYWLXPRQGZFHOMSCNEUKJDT	NBUDKZHEJARFIWLSPMQTVXYGCO	PAICNBJDRMEHZKSVGFOTXLQYWU	VFEXPNBSCMKURZHWGLDJIYOTQA	0
main	180 	AH 	 oneCued 	 0.0 	 left 	E 	C 	0.0 	5 	0 	2.0 	WLXVMIROQJPKHCETYSGBNDZUFA	DYSBKRMQXLUEPZCJTAONHFWVIG	KAUGNMDZCBQLYHWSOTEFPXVJIR	CRQDAXNKEPTMIGJFUYWOHVSBZL	EZRWJFCLMNYUXSKATHODQGVIBP	SUXDKIQTCLEBMHGOAJPFZNVRYW	OMIHVDYKXSBUCPLFJERNGWATQZ	NBMRDFEAHOXTCUWPQVZYISGLKJ	0
main	181 	AH 	 oneCued 	 0.0 	 left 	H 	Q 	0.0 	7 	0 	1.0 	YXWEGAZJHCSUBOQPTVFKIDRNLM	ZBDAQXLSJNHEFPRWMVUTIGKYOC	JBHPZGKNLOWXCFSURAYTIMVQED	WPQSZDUBRCIJTKLOHYGNEAXMVF	SAUDJCVLEIKOFQBYWZPXRNTMGH	NGXBWLVMSCZHFETDYOJARIKPUQ	YWEDZVUJAFRQLBPONSTIMHGCXK	NTMKREBWQHPOGIVSCXZUFAYJDL	0
main	182 	AH 	 oneCued 	 0.0 	 right 	W 	N 	0.0 	6 	0 	-4.0 	KEHMCNRLJOGIBUYWQXPDVZFSAT	OGNARHJESYTKZULVWDBMPFXIQC	GLCKOBZUFRNWQETXSMYDPIHJVA	TCBAWNDPYUMOZJLKSXQEFRHIVG	TGLAWSEXCVUODBYIZHFRQPMNKJ	YGKHXRWNUPCBASTFVIEZQJDLMO	ODCWQAINLYJHMZFKUSPEVRBGTX	OEZTCJDBUAFMNWLGPRHIKYSXVQ	0
main	183 	AH 	 oneCued 	 0.0 	 left 	P 	J 	0.0 	0 	0 	1.0 	MFRHLAZJPTWQSDUYXBOVNGKCIE	ZIKUYMXHDCNTBOLSWRPVEJQAFG	PLGFTHYJKEISQCVMABOUZDXRNW	KSCRXGLHPWJYEMDAVUOTFIQZBN	JRZLYGTFSKDPMAWNXVBCHIEQOU	XWHCYEJPFLBGSDVZUKQNORTMAI	RKQWTFIOHCZSGYEDJNLUMPAXBV	RZVQYJMFTHWXILSCUOGKEDBNPA	0
main	184 	AH 	 oneCued 	 0.0 	 right 	Z 	Y 	0.0 	7 	0 	2.0 	CTZDXULFEQHSRANIPYKVGJWMBO	QSNUYTEGDHBZJOVRMLKWAXCPFI	OVNYWGJIFMSLPCTDZBUXEAHQRK	SRVYXOCFLMBKIGQTWDZUHJEPNA	PNAMBLEQGSKDCHUYFIJRXZVOWT	PYITWDRBENLMXFJKUSCQHAZVGO	RWZGBHYUPDAQJEOTFXIVNMLCSK	UMWPVDNAYLZKTROXHCQJGEISFB	0
main	185 	AH 	 oneCued 	 0.0 	 left 	L 	C 	0.0 	3 	0 	2.0 	TULIOKFVCPGSEHQRMAJDYNWXZB	EFGWOSJCALIZMRUYHBXTNVKPQD	SBGXRWOTYKFAVEJZNULQCIHMPD	VTYOQRGBKCILAMEPNFJZWXHDUS	ISBAWRQJOFXGUCMNHZDVEPLTYK	EPSQURTZJLYDWMFBOKXVNCAIGH	NEFZICQVLMBROTUGJWXAPKDSYH	QNUDXYHKEGIWCZVABLRMOTJPFS	0
main	186 	AH 	 oneCued 	 0.0 	 right 	L 	I 	0.0 	1 	0 	1.0 	ZTISQYPWDLAEOMRCUXVJFHNKBG	NFCVZXAUILHBWSQTKJORGYEPDM	OWVJXCUEMPYSRAHZQDIKTBLFNG	PMHJVNOTCAZXQRGBYFUELDIKSW	NCBHLTOPXZIMVDERWQASKFYUJG	AZOEDLBJPCNRHMGKVFWQIYUSXT	APSLZFINKOEVDQJWXUCTBGMHRY	CIHDXBPLMYSJFWUKOATNEQZVRG	0
main	187 	AH 	 oneCued 	 0.0 	 left 	M 	F 	0.0 	3 	0 	2.0 	TUQSCJKFGYRBDLIWPMXHOENZAV	ZNEORATXKUJLWGQCHSDBIMVFYP	FDWAVQJGECIZMBSNHXURPTYKLO	YZNWBIUXRTFLMOVGDKPHACEJSQ	JIYTEPNULFDSCKVAMORHQZXBGW	EXRSVMOAFNYJLCWUKHIPTBZGDQ	CPMGNVLBJEFADXRTIQSYOKHWZU	BYZVKDXJRSPUILONGQAEWMTCFH	0
main	188 	AH 	 oneCued 	 0.0 	 left 	S 	Z 	0.0 	6 	0 	2.0 	LWTAVNPCJHQFEMKIUXSOYZGDRB	WETFOCVPJLZHUMDIQARNGSYBXK	GIMFOWPREADNHTQZYCLKVSUXBJ	WDSBAQGNZOPTXUYLMIVEFRKCJH	HSDLXYETZKBUOAFCQNIMPWJVRG	GSWEXKHOCJPDAYBFNLZIMTRUVQ	MYBOQCKRNAZVSDXUETWJLPGHIF	RUHJTVGKQCLZYOAPBSIWFMEDXN	0
main	189 	AH 	 oneCued 	 0.0 	 left 	M 	Z 	0.0 	7 	0 	1.0 	KJINYMFHPCGSTEODLQXBRUVWZA	MGFDTQIXZRBYAWUSLEOPJHKCNV	HTFZQRNLWISVUPOEKGYBMCAJXD	RMHZDNVJPTCAGOSUELWBXFIQKY	BRPITSFOXGKUEJALWHMQDYZNCV	FMGJVSPUDKQWHZBARYTINXLOEC	TJGPHVUQXZWNRFSOBMLAKDCYIE	PHAWJEBUFZMCGLDVKNYXQORIST	1
main	190 	AH 	 oneCued 	 0.0 	 left 	R 	N 	0.0 	1 	0 	2.0 	VQOUZYCDIRPGHSXWBAJFELKMTN	DPSTXWNQRCIBGMEUJVKHZFLAOY	OKJRVQCDHIPWNFZUYXALBMESTG	AEYITKRWOPHVQZUMJFDNSXLCBG	LDTZUSBMNFECGHIQAXWPVKJYOR	RPSJLHKTEVIXBFOWYDMACZNQUG	LOCYXVDFPQWGZBNAUJISRKTMHE	QGWTSCEYUHMFKRZXOLDBAIJVNP	0
main	191 	AH 	 oneCued 	 0.0 	 right 	O 	U 	0.0 	4 	0 	1.0 	TVLIKHCBZYNDQMRUOWEFPSGAJX	DTUZVJLCBWGNRKYMEFXQSPOIAH	KGFWEJCTIPBNYLMQUZXASDVRHO	ZXPRDUTSKQILOHCJAMGWEVFBYN	JGRAWBUOQCEZHXMIFDKTLVNPSY	VOAKTCLPUXEQDHSZYJWMGRFBNI	LHAITDEBYWGUJXPMCOFZRKVSQN	XGOMTHANDRSYCZIFBJEKLUQWVP	0
main	192 	AH 	 oneCued 	 0.0 	 right 	T 	Z 	0.0 	4 	0 	2.0 	KJVLPMYOSCABQFWZINGRXHEUTD	OTDJVPSMBERAGHCNXFLWYUQZIK	CRUQIZHXOLPGDBFJYWKTSMEAVN	KRLUJZFCSYXVIDBOWATEMQHGNP	NMLQHVZXTFDBPYRECSOKJGWAUI	VRHKLFOWUMZXBACDJPIQNGEYST	XEIBAZFCVOUNSTDYQRLJKHMGWP	TMNRJOIZFXHCPALYGBVKDSEWUQ	0
main	193 	AH 	 oneCued 	 0.0 	 left 	R 	O 	0.0 	0 	0 	1.0 	EIDMFXTORYJHGUBLSNVQCKWPAZ	ZYVSXILDBTFAGNCRWPUEQHKMOJ	UWGEIZOKTQSHDCYMFRNAJLXBVP	IBORKTFDHWMXJQCAGSVYUZPENL	FCWNEOHMLPJKTQIGBZXRVYSADU	POJQAVSXUZFNCEBGWLRMKYDTHI	FSURADQVGIMOXKCYTBZPENWHLJ	VFPYUBSTXHOMRCGWAEQJKZLNID	0
main	194 	AH 	 oneCued 	 0.0 	 right 	H 	R 	0.0 	5 	0 	2.0 	HBQVKGJEDXWOMSYNZUARITCPFL	VCYAQKRGLHBZUTSJOWEPXFMIND	UDHRCESLBZGKOYQNFIVWMTAXJP	CZRIHMWATXDBSNYGULKVFPOQEJ	FIVWABEXRCUYQJGOMTZLPSKNDH	SYJDFLNXPRQHTAZUBIEWMCKVOG	HDWUQCGVLBEPYTXORJKIZNSAFM	YTKSMVLFJDAWZBHRXUQPIEGCON	0
main	195 	AH 	 oneCued 	 0.0 	 left 	K 	B 	0.0 	4 	0 	2.0 	WDQTBPGYMHKZXAOULIVFRSNECJ	MYQHASGKBCFUPWTREZDVOILNXJ	TSRBDGAVNYXPEMUFCQJKOZILWH	GMXPCOBSNQZLEVKYHUDTWFIARJ	SDMJTFBZKRAIHUCEVLXWPQOYGN	MFGBUSEYKTDHRWJNVLPAIZXCOQ	NZIOTDJEBSPVMCULKWYXGHQAFR	ASPWUVHZGNKQEXLRJTCYOMBFID	0
main	196 	AH 	 oneCued 	 0.0 	 right 	S 	D 	0.0 	6 	0 	2.0 	PRLFVUCNMAGSEJIKWYBZDQXOHT	OVENDMGUHXLTBCZQPRJIKASWYF	KCTAFXLHSGVDMPYNOIWRZEQUJB	EUROTPVNDIMFKYHCJQXLSZGWBA	OZWRMSADELGXIHJPCYUFQTNBVK	BMHIUSGCYROKQVTZWDEFNJPLAX	FTJKEMVNODHSGBCAWRXZQLUYPI	KOYMRBLDHEIQPCAVWTJGXNUZSF	0
main	197 	AH 	 oneCued 	 0.0 	 right 	K 	K 	1.0 	1 	0 	0.0 	UBWNRGVJYMPLKFHQZDOISECTXA	ENQOZHRKATCLUXVWIMYGDSFPJB	EXJWVANZKSRBTFLCUOYIDQHGPM	KHSQWBGIARPUNVXLCDYZOFMTJE	VIFWUNRGDKMBAHLJXPOSTQEZYC	DZVOKIUPJGMFLSHTWRXYQCENAB	NIWPBYDKRGMFAQOHXJVESCUZLT	ASBJOKDMEGRCVNQYWPZLIFTXUH	1
main	198 	AH 	 oneCued 	 0.0 	 right 	Q 	P 	0.0 	0 	0 	1.0 	RCHEKWITNOPQLXJBYSMDAGUFVZ	SGWYNFTPULXEKHVZROMJDCIBQA	FVNLRZEYXGPDWCITBQUOSMJHAK	TKISDJBPFYGLUXNAZMOQCEVRHW	SLBXZJVMCTDRGIOKNYEFAPQUWH	FELJQKDMVTBZCXHRPSAWYONGUI	SFIUMQCNXROEYATHBLDZVWPKJG	VOAWYRGUISHKLQCMNFBEXPJDTZ	0
main	199 	AH 	 oneCued 	 0.0 	 right 	E 	W 	0.0 	5 	0 	1.0 	SYBKXDUNWLJTPGCOIRVEQFAHZM	ZBNTRAGHFOILEKSQXMVWUJYPCD	GQNBXRJCKYMIDHPAUSZTWLEFVO	RKPJQODGXUFIEYTVBNCLSWMZHA	AZCVRENFJILYUGOSPQHMKXWBDT	ORIYZXGUVSWENCHJBDLPTMKFAQ	OWSBQKCUDGEIJFTYLVMXZHARNP	SQPFJTMAKXVOILUZRHDCWBGENY	0
main	200 	AH 	 oneCued 	 0.0 	 right 	M 	K 	0.0 	3 	0 	1.0 	DHTKVQFORJUXMYNWBZASPLEGIC	DUGRCHJMINBWLETVXSQPOFAZKY	ZKRSCXYLMBTIWPHGOEFVUQNJDA	JOPBARXFKMLCHSTQWGEVIDNUZY	QBPXGNCEIRYVFOAMZTJLWHKUSD	UDIVEMFBCZLWNHKPRGTXSOAYJQ	UZGVDBCTWFLHEAINRSQKYOPJMX	PNHDZXIAJKRWFEBSYCVTQUGOML	0
main	201 	AH 	 oneCued 	 0.0 	 right 	H 	T 	0.0 	6 	0 	13.0 	NMYJHUBASRLWCPOQZVTIXFDEKG	QBYWVIAUXSFNCLZHEKTDPJMROG	JGMFSWUEYZXVDHNTROQIPBCAKL	GJPTLEXISUQFHRKWYVZBDOMANC	IEUAMYKHBPNRLDOSJTXVGQZCFW	PJYEUKGROTVMBDXANLQHZFWSCI	KERDWNLTFGBXVASPIUYMHZOQJC	JPHLYDXUCOZBEAKSTFRMNGWVQI	0
main	202 	AH 	 oneCued 	 0.0 	 right 	V 	D 	0.0 	0 	0 	1.0 	MTUWKYHJDVIBGOXSLZFPCEQANR	LIUSAHZYTWBQOXPERCJGVFNDKM	IPTYBRFGWDZHJXAKVCSQMEUOLN	QHGVSJFOMLAWZIXPKBYDURCTEN	NJTCISMEDGWPHBZVFQAKXUOLRY	VUCIPXLQFNHSGOBERJTDZMKYAW	SOMHBLURGZEVDTWYNQXCJFAIPK	ZEUFHSJVYQXRAGKMOCWBINPLDT	0
main	203 	AH 	 oneCued 	 0.0 	 right 	W 	N 	0.0 	7 	0 	-1.0 	LHCMZRTJQEONKUSIABGWYXDFPV	MUHRJTEDNIGOXBZCVFWYPKASLQ	ILXOKWVYMGHCRJTZNUAQFDPSBE	OFZBTDXWULGMNKHSYEIVCRPJAQ	JRIGAMDFBXQUHEZPWNOKLVSYTC	IZGVODTYPKRMQABNXFULCWHSJE	RNJVKPYSQIWBTECDXOAZLHMFGU	EJASZWNVYMRPUKBXCQLHTOIFGD	0
main	204 	AH 	 oneCued 	 0.0 	 left 	W 	W 	1.0 	5 	0 	0.0 	PVGHXCYTJIEOZSDKNFBRMLAQUW	SJQWMRTZKOYNBPFIVCDEGHLUXA	JMLHQOYDKPSUFBZXTWRNCGIEVA	PVCTERHOFLXQMBIWDZKUGNSYAJ	URWMKNOZCISEVYBLFTHDXAGQPJ	HBZFNTYWJPIVLEKRQSAUXOCGDM	KJAIBWFCELGMNZYOQPUDHRTVXS	BOFIGNUHJYCLVQKTMAWPDXRSZE	0
main	205 	AH 	 oneCued 	 0.0 	 right 	B 	O 	0.0 	7 	0 	1.0 	WQOBTRALKYEZSMPHGVJCINXDUF	IRUCWEJYBAXPKODZQSTLHNVFMG	MGWKUJHBTSRYVNXFDZACQEOILP	AMERXDVYLHOQPNFKGCBTWJUISZ	VHSMZRAXQEFTOWCNDIBJKYGLPU	HLBFPVETRJYANIMZXSWDUKCQOG	MYGUZEHCISOVBPWDRXTFJKANQL	ZFUNLEKWSOBYIRVAJGPHCMXDQT	0
main	206 	AH 	 oneCued 	 0.0 	 right 	K 	U 	0.0 	4 	0 	1.0 	MXBOCGANPEVJDTUHWLFYSZKQIR	MZUQFAJHDPBYTGKESIVOCRXWLN	KJIYUCWANRQHMLDTPBEZGOVFSX	WXQCJMULYSRAKEPINGVHZTDFOB	QZDAOPRUKNIMHXWLEFBVYTGSJC	SOZARMBKHPEVUTWQCLNYIFDXGJ	FBKLDYAOTMGZJRSNPIUEWCHXQV	LKPMTJUOANRYWEZFVQBCHIGDSX	0
main	207 	AH 	 oneCued 	 0.0 	 left 	E 	X 	0.0 	4 	0 	1.0 	CREZPKTUSIGAOQMWDHXVBNFYJL	ZNDGQKRUTLFPJVAIEWSYOCMBXH	BLUAVDEIZYNPSJHKXTCORGWFQM	BUFZYTARKOEIWHLQXMPCVDGNSJ	YKPCFWVAXEGZJTHUDQRONSMBLI	IEROLXJSHZTKBFVYNQDUMAPGCW	ZNXKWCOIGALPSBFUJQMHYTVRED	VFXTZMRKJDSBICNEPAWGHLOQUY	0
main	208 	AH 	 oneCued 	 0.0 	 left 	H 	C 	0.0 	6 	0 	2.0 	UVWJAKMOYDCSLBRQTNGPFEZIXH	INCZEUTJXLYMVSWPDABHKGQROF	DTEGBPSNXWCJMOYHRAFKZIQUVL	SWZHGRPMCXFOABVTQJYENUIKDL	VWDEZCGQLUMFXRYNPJISKHATBO	UVRLHSNOJXFYTZMEWPDCIQGKBA	WGNDZTLBRCKHSIEOPXUQVYMAJF	VFUEZOADQKWGJSTCMYRHPBLINX	0
main	209 	AH 	 oneCued 	 0.0 	 left 	J 	Y 	0.0 	6 	0 	1.0 	MDVFJYRTEUHOBANLQKGWCZPISX	KZSPAIYFTLQNVRJWGHXDBUEMCO	BVZMHPYEKFUSDJTLAICNRWOQXG	GTQKBAOVNHWDLJUXZFYERSPMIC	MSHJCXOBLWPUEKADYRTIZQNFVG	NYTWIPGBLCKDORSXFMZAEQVJUH	SDCNFUYJILRPTQBXMGKOZWEHAV	HTMDNWVJQFGCORPLSIXAZEBYUK	0
main	210 	AH 	 oneCued 	 0.0 	 left 	Y 	R 	0.0 	2 	0 	3.0 	NRHUGIAXWTEFCSPJZQMLVKDOYB	XSHKCQFTEROIUGAMWPZJVDLNYB	TCJSILORVBYHZGWXFKDAMQNEPU	GBNOCVYRSFAMLXZEDWQHPKUJIT	SVBPUONJZKGEWLHMQYADFTCIXR	KCOLPHFTASUJYQDVMEXRWZGNBI	ILRJTESDYZNCOWPAQFBXUKGVMH	YHXKCWSQPGATZBJRLEUMDVINOF	0
