"ID","trial","condition","stream","SPE","targetSP","response","stimuli"
"CW",62,12,1,1,14,"X","JBQMRKOGZUFAITXYLPHDEWCS"
"CW",63,12,1,1,17,"X","RSJIMDKOCUGHPYFTQXZALWEB"
"CW",64,12,1,0,11,"W","AMSRJPOHUZWIKCTYQGBEFDXL"
"CW",65,12,1,1,8,"D","FZQMLEYUDOAGSJKITCPBHXWR"
"CW",66,12,1,-1,8,"B","GAIJLEBPMOSKCZFQXDYURHWT"
"CW",67,12,1,0,7,"A","EKFICBATUMRDHJGYQZLWXPOS"
"CW",68,12,1,0,9,"J","AIWUQPTZJHKBGSLRCOMXEDFY"
"CW",69,12,1,-2,13,"X","UKPEYDLBJFXAZGSQROMCWITH"
"CW",70,12,1,7,7,"X","ASMTOQYZEIWPRXHKJBGLDFUC"
"CW",71,12,1,-5,7,"A","MAUTOERKDJGPHQXIZCFLSWYB"
"CW",72,12,1,-1,18,"D","QCIOXHGFPKWJASMYDRULBTEZ"
"CW",73,12,1,-5,7,"P","QPFZYDGBJSXRTMKAOEWICULH"
"CW",74,12,1,0,14,"R","OEIJHCUPZYBSTRFDGQWLAMKX"
"CW",75,12,1,0,15,"X","FMWOGEYJZQSDBTXKHRCUPLIA"
"CW",51,12,2,1,15,"A","DFROKTXLJWSHZYGAEMIQPUCB"
"CW",52,12,2,-4,18,"W","OTRDSBGCIYFHAWKXLMZPJQUE"
"CW",53,12,2,1,9,"W","SODEGXLZJWPCIKMYAFRUTHBQ"
"CW",54,12,2,0,13,"X","LUFEDJYSGRACXZHKIBMTOPWQ"
"CW",55,12,2,4,17,"O","ICSUZAGFKYTRLDJPHQWBOEMX"
"CW",56,12,2,0,14,"W","LQMZURDFEAXSGWPKBYTJIOHC"
"CW",57,12,2,-5,12,"W","IAMEKDWZYBRQHLUJFGTSOXCP"
"CW",58,12,2,0,10,"B","AOKELMYGSBFQIPDTJXHRWZUC"
"CW",59,12,2,-2,10,"B","AJQOMPTBCFDKYXHUGLRWZSIE"
"CW",60,12,2,1,9,"Y","WKRJQADCMYZHPGOLBTIFEUSX"
"CW",61,12,2,-1,13,"O","CPMBXUSDZLWOIQRJYTEKGHAF"
"CW",62,12,2,0,14,"T","SWKDPHFYMOZIXTJLEBCRAUGQ"
"CW",63,12,2,-9,17,"R","AKTMWCJRFUGOIEPSBZHDLYQX"
"CW",64,12,2,1,11,"O","RSYTKEHQLWIOAMZFBUDCGPXJ"
"CW",65,12,2,1,8,"Y","ULHGOFBZYICPRDKMQWXATEJS"
"CW",66,12,2,1,8,"X","KTEMALPWXZSUYQJBRGDIFHOC"
"CW",67,12,2,6,7,"R","UMHZSJDTWKQFRIEXOYGPBACL"
"CW",68,12,2,1,9,"U","CZMQXSGFIUYKJDPOTERLWHAB"
"CW",69,12,2,0,13,"D","ZCGOXIBPKLFYDUAWJMRETSHQ"
"CW",70,12,2,0,7,"S","FTKHUESGAOPDWMCJQZBIYRLX"
"CW",71,12,2,-3,7,"M","ACHMYLFWSJDRZXETPIQGBKOU"
"CW",72,12,2,0,18,"X","PBHOLIRWASTEYMQJGXDCZFUK"
"CW",73,12,2,3,7,"G","QEMHZPSXIGYLDAWKUOBFTJCR"
"CW",74,12,2,-10,14,"D","ATSDXUQMZIGKCOPYWFBHLERJ"
"CW",75,12,2,1,15,"B","RSPECXLTHGMYZJWBFQDOUIAK"
"CW",76,12,1,0,12,"A","TFCGKLSYRXOAIZUHMEQJWDPB"
"CW",77,12,1,0,8,"W","TZJORFSWEULPIXYGBHACMDKQ"
"CW",78,12,1,-6,7,"T","TYKXSLEWZMUAIDRJOPFQHBGC"
"CW",79,12,1,0,17,"W","ITLQPJEAFBXUSOKDWGYHRZCM"
"CW",80,12,1,-1,9,"Z","UBGFYAWZISPCXKMERQDTOHJL"
"CW",81,12,1,-1,11,"M","EPQAYSXUOMGRCTKLHDWZIBFJ"
"CW",82,12,1,0,12,"B","CLAOGYTXEIWBRPHMFUDZQSJK"
"CW",83,12,1,0,11,"A","ULSEYDPBZMARKHOTGIQJCFWX"
"CW",84,12,1,9,7,"B","PFWQCKHDTRGIULSBJZMAXOEY"
"CW",85,12,1,13,9,"A","QMDZBXTCHISREOFUKGLJYAPW"
"CW",86,12,1,1,7,"M","TBSXRPHMQEWCFGOAKLYUIZDJ"
"CW",87,12,1,0,12,"K","ZFHTIBLUGDXKCOJWQMPSYERA"
"CW",88,12,1,1,17,"T","XMKDAEJRHUCSPOZGLTYBFWIQ"
"CW",89,12,1,1,7,"J","KBLSZRYJTUPMIXCWQDOAFGHE"
"CW",90,12,1,-1,13,"Z","FIASDKTQJEWZRBOULXMHGYCP"
"CW",91,12,1,-2,16,"M","SDRIZJPYUTGCBMHWLXQEAOKF"
"CW",92,12,1,1,14,"Z","QKYPWLCRBJUOHEZAMFTGDXSI"
"CW",93,12,1,-8,9,"A","AHOGCJIZEFLQXYUWTPRMKDSB"
"CW",94,12,1,0,12,"T","GRWEMPZULKATIYCFOHQDXJSB"
"CW",95,12,1,-1,13,"D","QFUPXYEHCKZDTRSWGAJMOLIB"
"CW",96,12,1,-1,14,"B","CEGPKXUJDMRYBOISALWTFZHQ"
"CW",97,12,1,4,12,"M","PYTABSJQWCDORKXMIFEHGLZU"
"CW",98,12,1,6,12,"J","QEWTHDYMLFKURCIZAJOSGXBP"
"CW",99,12,1,-1,17,"T","YAPQOHDLIKZFUGSTRWCXJMBE"
"CW",100,12,1,1,13,"D","UOYGARMWJEXICDLTHSPZQBFK"
"CW",76,12,2,-1,12,"E","GYBTISMZWHEKFLOXUCJAQRPD"
"CW",77,12,2,0,8,"A","BRKZWHCALOIUXMGSFTPJYEDQ"
"CW",78,12,2,10,7,"E","SCYABOPXGDZKHMWQELRIUJTF"
"CW",79,12,2,0,17,"A","RHCMUYLJZGEDQFSBATKWOPIX"
"CW",80,12,2,12,9,"E","DTIGWRCQJXSUPABHKOMYEFZL"
"CW",81,12,2,1,11,"S","DIZQTYPEOUWSHGKRFAJXLCBM"
"CW",82,12,2,0,12,"W","FDORCXMIKJZWSGQTUEYPABHL"
"CW",83,12,2,-1,11,"W","XKFPZTJMLWDRGOYIQAUEBCSH"
"CW",84,12,2,-4,7,"K","EFKGCAYDIMXJUWHRQTPLBSOZ"
"CW",85,12,2,1,9,"R","WADYULSCQRXMGKEOHTFIBZPJ"
"CW",86,12,2,0,7,"Z","HMOWRFZLYXIKQTPDCSUABEJG"
"CW",87,12,2,0,12,"S","YUQLXTJPEIRSZMOBAHGFKWCD"
"CW",88,12,2,-5,17,"O","IXDCLBEMZGYORWAKSJQPUFTH"
"CW",89,12,2,4,7,"E","XMBRQDYFCPEOHLAUGSTWIZKJ"
"CW",90,12,2,1,13,"F","ZDAJWOBQKMPCLFURSGIEYXTH"
"CW",91,12,2,-13,16,"E","YMEXAZUWKSPTJCDFOIHBRQLG"
"CW",92,12,2,-1,14,"P","AHQOLGEJWXBIPDTFZKYMSCUR"
"CW",93,12,2,0,9,"Z","PHMYSLJUZFIQCEXBWARTOGKD"
"CW",94,12,2,-1,12,"F","MICQDLRPSOFKHTUEXWGYJABZ"
"CW",95,12,2,-1,13,"Z","KBGFROQPELJZTSUWAIYCXDMH"
"CW",96,12,2,0,14,"X","GYRKDSEQATHPFXIMZCLJOUBW"
"CW",97,12,2,-11,12,"P","PKXGUJYORTEFLBQSWZHDMCAI"
"CW",98,12,2,1,12,"E","QDHCSMYGKFWLEAIZJORPUXBT"
"CW",99,12,2,1,17,"A","QUKSOBHXICFZLPJRYADWGTEM"
"CW",100,12,2,0,13,"X","DQESJGHUIBAMXFTZLWOYPKCR"
"CW",1,24,1,-6,12,"A","PSQWEATBJZGCOHYDMLUFIXRK"
"CW",2,24,1,-4,18,"B","LMDYAPFZISOEGBHJRUKTWXQC"
"CW",3,24,1,0,10,"C","MAKQBYDSECOGZIFTPHJLUXRW"
"CW",4,24,1,-1,8,"A","OECLJMAQYKRDGHISWUPTZXBF"
"CW",5,24,1,-2,15,"D","FOHLGRXMCTSEDYPWJIBKZUQA"
"CW",6,24,1,1,9,"R","XDTZPUEAQRWHSGCBKFYLJMIO"
"CW",7,24,1,-2,13,"B","HGOKISEMAFBJPLWXUQTCDRYZ"
"CW",8,24,1,5,8,"X","POBAECWKJIFLXGTZUQHYRSMD"
"CW",9,24,1,1,16,"S","PJTGWZEHBFKXDCOYSUQAILMR"
"CW",10,24,1,-11,17,"M","GLJQXMFORPHKBTWUEDSYICZA"
"CW",11,24,1,-1,18,"B","EOAHIJYDFGWSLZKCBRPXMQUT"
"CW",12,24,1,14,9,"M","JAYIROBLZWDSHFXKPCEUGQMT"
"CW",13,24,1,-9,10,"D","DEWFCKBRLQOMPYSJTXHZUIAG"
"CW",14,24,1,6,8,"R","SOIZDWAPGKUHFRELMTJQBYCX"
"CW",15,24,1,-1,7,"B","QAMGRBYHXWOIKSDZFPJTLUEC"
"CW",16,24,1,-2,12,"X","BUYASEDTWXIJOHZKLPCQGRFM"
"CW",17,24,1,0,13,"H","PQZDIRLXTYECHAGSBKWFUMOJ"
"CW",18,24,1,0,14,"M","RHIXTEDQLPSWCMUBKJOZFYAG"
"CW",19,24,1,1,15,"C","OIYATUFHZLKBPGSCDEMJQXRW"
"CW",20,24,1,0,15,"R","AIXKTWYSGLQEDHRPFUOBMCJZ"
"CW",21,24,1,5,8,"R","YEHJPMBAGZKWRXDFSUQITOLC"
"CW",22,24,1,15,8,"B","IALYZQEPMSUCGHTKOWDFJRBX"
"CW",23,24,1,-1,17,"M","IBDCEALOQZHTJFWMYKPXSGRU"
"CW",24,24,1,3,8,"P","KMHOCIWTRLPUSEFJDBXYZGAQ"
"CW",25,24,1,-3,15,"D","QPACSHKJWZLDUFRYEIXGOBTM"
"CW",1,24,2,-5,12,"M","PCOYFSMDRKWZJGQAELUITXHB"
"CW",2,24,2,0,18,"R","EGOBSUMIPZYDKQTCHRFXJWLA"
"CW",3,24,2,-9,10,"E","EWMTRXZJBDHULCQYKSAPOFGI"
"CW",4,24,2,13,8,"X","TSCJLKHQYUOMBEIAPGZFXDRW"
"CW",5,24,2,-4,15,"E","WGXOUMQZPSEAHIBFTYDRLKJC"
"CW",6,24,2,0,9,"Q","CIAYKRWGQULTSXOZHMPBFJDE"
"CW",7,24,2,-2,13,"W","THULDOMQRPWSKXCIBAJFYZEG"
"CW",8,24,2,-6,8,"E","KETDYRBXFULHPCAWJQIMZGOS"
"CW",9,24,2,1,16,"M","PERUSHDWKGQJBXCLMOTZFIAY"
"CW",10,24,2,1,17,"G","RDQSWHKAPZTBLFUXEGCMOIJY"
"CW",11,24,2,-13,18,"X","DBHSXQIPUEFAKWMJCOZRLGYT"
"CW",12,24,2,2,9,"A","UOHWSXPZEMAKQBGDRJLCTFYI"
"CW",13,24,2,1,10,"H","KMFOQRWXGUHPTSDILAECZYJB"
"CW",14,24,2,1,8,"W","LCRADKGZWSIPEHYMFQBXOJUT"
"CW",15,24,2,-3,7,"A","DHXABFRGLKZITSWPMQCEJOYU"
"CW",16,24,2,-10,12,"J","TJYXUGSLQABWCOHRIZFEDPKM"
"CW",17,24,2,0,13,"W","TMPAYSJFDCHKWLZQXIOGEBUR"
"CW",18,24,2,2,14,"A","PDYEWIULMSGHFJCAZRTBOXKQ"
"CW",19,24,2,-3,15,"T","WJBCQKRHSAPTULYDEZMGOIFX"
"CW",20,24,2,-3,15,"D","JKCOWMBAUXEDIYTGZFSQPLRH"
"CW",21,24,2,-7,8,"E","ETKYBILOSQHPZMWAGRJDFUXC"
"CW",22,24,2,0,8,"W","BUJYOLSWMTIFGKDCRZAQPEHX"
"CW",23,24,2,-2,17,"S","JAOZQKULRDCWYISGEXPTMBFH"
"CW",24,24,2,5,8,"X","IZCAGWDPYFSJXUQEKRLHOTBM"
"CW",25,24,2,-3,15,"W","GZRHCYDIAKEWLSTXFBQPUOMJ"
"CW",26,24,1,6,7,"A","QIBFYLOXZUMPAWGSJCRTDHEK"
"CW",27,24,1,-8,15,"G","DFYBXWGPJTSZMLAIUKOHREQC"
"CW",28,24,1,3,10,"A","QBXEMKDSHJZFAOUYRGPWCITL"
"CW",29,24,1,-1,12,"A","MSIEDXHLRGAZTPOCYBFWKUQJ"
"CW",30,24,1,5,18,"B","RSMHIQGZPXOYKCDEATFLWJBU"
"CW",31,24,1,1,18,"X","STGWJFDCBLAHQOMPKUXIERYZ"
"CW",32,24,1,0,16,"A","QPIOBUWGESYTLJKACHFDMRXZ"
"CW",33,24,1,2,13,"K","SJXMIPZWDOQEFYKHABGURLTC"
"CW",34,24,1,0,9,"W","TZOLXJQGWRSEAMCYHDFKUIBP"
"CW",35,24,1,-5,13,"L","KJCERTXLSWAPQBUYHZOGDIMF"
"CW",36,24,1,13,10,"M","GPHZXKCIJQWTYLOURFDSEAMB"
"CW",37,24,1,-10,18,"P","DOQUCYGPTEZFRLASKHMBWIJX"
"CW",38,24,1,3,12,"S","HWAPRDBZYXLJKESFUQMGIOCT"
"CW",39,24,1,3,8,"W","MARHDFZGXPWOLUCSEBQKTYIJ"
"CW",40,24,1,1,15,"A","GURMEFIWTJPHSDYAQOXZLKBC"
"CW",41,24,1,-4,11,"W","PYTGJHWSLIOMZCFKBQADUXRE"
"CW",42,24,1,-2,12,"W","EDLYQCFPHWOBKTJIMASZXRGU"
"CW",43,24,1,1,18,"J","SMAPWCXOFDRQYHZUGEJBTKIL"
"CW",44,24,1,1,11,"M","AUZJQDFGRILMXYHOESKWCPTB"
"CW",45,24,1,2,16,"B","FICROSXKQJDZAUWYTBGEHLPM"
"CW",46,24,1,-2,7,"F","EZLMFKTBOQRCDSAYPJHWGIXU"
"CW",47,24,1,-4,14,"B","QKIAMYESOBUHZTPRCJWXDLGF"
"CW",48,24,1,6,15,"P","XCSEFYOJKRMBAIQDGUTWPLHZ"
"CW",49,24,1,1,13,"B","ERGXMLPHKCUFIBWDOJZSYTAQ"
"CW",50,24,1,1,15,"X","MIGFAQLUHYREBKZXTJCDPSOW"
"CW",26,24,2,-4,7,"R","JWRCXKMQSPIYUEFDLBGAZTHO"
"CW",27,24,2,1,15,"B","SYFUKXZRECILPHGBTOQMDAWJ"
"CW",28,24,2,-9,10,"Z","ZQPOCJAXUILTKGFHYEBMRSWD"
"CW",29,24,2,-7,12,"S","FLQXSTKMGWECOBYHDZPRAIJU"
"CW",30,24,2,-1,18,"T","HEQAGKXZJSUPCORFTMBLIYWD"
"CW",31,24,2,-7,18,"P","ISBGORQAMUPYWKJXCHTFZLED"
"CW",32,24,2,2,16,"C","KFPARMDJTXOQUSLEICGBWHZY"
"CW",33,24,2,2,13,"K","CZFIHBQYDORSMEKALGTPJXWU"
"CW",34,24,2,2,9,"R","YZEMWCOXIGRPABJFQSHLUKTD"
"CW",35,24,2,2,13,"W","RQDAHJOXCGLTUBWESPIFMZKY"
"CW",36,24,2,-9,10,"A","AOEHKCQDGZJMYPWRTLIFUSBX"
"CW",37,24,2,1,18,"X","CBIQHDKSRZELWPUJOGXYTFAM"
"CW",38,24,2,1,12,"S","ZDQFOHWRIMGPSTUJLEYKCAXB"
"CW",39,24,2,-5,8,"A","YXAUJIWGSCKLFQZTDPEHROMB"
"CW",40,24,2,2,15,"H","AKJXGPDRYEMBUIZTHOSQWCFL"
"CW",41,24,2,-1,11,"T","RKSZGIAUCTQLWXFOHYEMBDPJ"
"CW",42,24,2,1,12,"A","CMDHORBLFKGEAXQZSTUPIYJW"
"CW",43,24,2,4,18,"X","UOEGWIZCHFRTJADLSBMYQXPK"
"CW",44,24,2,3,11,"A","LYDPOJBRFZSUXAMGHTCEIQWK"
"CW",45,24,2,1,16,"M","IXDEBHFZQOSCTYUPMJLKRWAG"
"CW",46,24,2,0,7,"X","ADJHOIXMWSFBLZTQCRPGUEYK"
"CW",47,24,2,4,14,"S","JETDMWCYQHKLAUGBFSRXIPZO"
"CW",48,24,2,-3,15,"A","MOJUZKFRDBWAGSXPYHQCIELT"
"CW",49,24,2,-10,13,"M","LCMSQJIPAGXZWUEKBYFRDOTH"
"CW",50,24,2,1,15,"W","RIBTKJYDZSQAXPLWEUHMOFCG"
"CW",51,24,1,0,10,"B","SILXJMPZUBHEGOWKADCQYTRF"
"CW",52,24,1,9,15,"M","LYQJDWZROBHXEKCPSITAUFGM"
"CW",53,24,1,0,11,"M","CGZXHUSWDQMOBFPYIJALRTKE"
"CW",54,24,1,1,18,"J","FHEWBDQCPMLYGROAKSJTZUXI"
"CW",55,24,1,11,12,"W","DOPMBFSXYLJZKGTICHRAEUWQ"
"CW",56,24,1,3,15,"X","IDJWQCZTMLSEFPYGRXOAUHKB"
"CW",57,24,1,1,14,"S","ZDMKWQJYLHBEPISTRUCFAOXG"
"CW",58,24,1,-2,13,"B","IQYKCMOZRGBLTPDHFEWUAJXS"
"CW",59,24,1,-2,12,"C","TPASWLZUMCJGIRKQXDFBYOEH"
"CW",60,24,1,7,17,"A","RDWXELMOIBQPKHFTZGJUSYCA"
"CW",61,24,1,11,10,"M","GSEPXKBZWYHAFOUQRJCLMTID"
"CW",62,24,1,0,8,"W","BJCXPREWHFUZMIDGLYOTSKQA"
"CW",63,24,1,0,16,"A","COWDJSFHBGYQRIMAZTUKXLPE"
"CW",64,24,1,-1,17,"G","LPFTMHRQXJUZDOKGICYAWESB"
"CW",65,24,1,-2,13,"P","GJLUWAHMIXPDKQTZCEYORBSF"
"CW",66,24,1,-8,14,"T","SULYMTPJIOZCKDBAHQGXWFER"
"CW",67,24,1,-1,18,"B","WFEYILOGJQUPSADXBHZCKRMT"
"CW",68,24,1,-3,10,"A","KWUXFBAJDPZEIMSORHYGTCLQ"
"CW",69,24,1,2,8,"W","BDISMHQLZWCAKGJEPYOTFXUR"
"CW",70,24,1,-1,16,"G","RAZCMFDTQEXPYLGIHKSJOWUB"
"CW",71,24,1,3,15,"E","OPFYURZMKQASWBXGLECJTIHD"
"CW",72,24,1,2,9,"G","SLKBIDOHFMGCYPTREJZUAQWX"
"CW",73,24,1,1,15,"Z","UJKYQWHOFBAMCPSZTEDLIXRG"
"CW",74,24,1,1,9,"W","RXOYSUZCKWGMBIFALQTDEJHP"
"CW",75,24,1,2,9,"B","WKTLRGOMCFBIUSPEXYAJDZHQ"
"CW",51,24,2,-4,10,"A","QUTXBAZECWFYIGKLJOSPHMRD"
"CW",52,24,2,5,15,"X","CFKMOGQUETRDSYHIBWAXLJZP"
"CW",53,24,2,-7,11,"U","AEZUXLRGJSTCWOHQBKMPDYIF"
"CW",54,24,2,2,18,"B","PAGOXSMRLEQFZYCKJHTBDIUW"
"CW",55,24,2,0,12,"Y","UDXKZBFRLSTYIJWPCAOMEGQH"
"CW",56,24,2,2,15,"B","EISDGMPYWUFRTLAXBOJCQKHZ"
"CW",57,24,2,10,14,"R","CWMPEUYADXZSHIQOJLKGTFBR"
"CW",58,24,2,1,13,"W","IGSPBEUDHYFKAWQMLTJZXCOR"
"CW",59,24,2,-5,12,"U","KIRCFBUYQDWTJMPAHEZLOSXG"
"CW",60,24,2,-1,17,"A","BXHQGRMCFIYOUKJAZLPSETWD"
"CW",61,24,2,11,10,"A","COMJUYRTLZFSKXEGBDQWAIHP"
"CW",62,24,2,11,8,"X","TZDJGSRIYCAPBEHFKLXWQOMU"
"CW",63,24,2,0,16,"Z","DPOQMYCXTUHLIWGZESABKRJF"
"CW",64,24,2,-14,17,"D","YADLXPTJGKICFRHBOUMQSWEZ"
"CW",65,24,2,0,13,"A","OETQDFCGKWHPALJUIMZXYRSB"
"CW",66,24,2,3,14,"W","AZBDKROLXHIYPTEJWFCSUGMQ"
"CW",67,24,2,-15,18,"A","RCALIJTOZQWDHBEUYSXMPFKG"
"CW",68,24,2,0,10,"R","ITOXYQHFLREKSAWGJPBCDUZM"
"CW",69,24,2,2,8,"T","XAIQJKEWFTRCGMSBZUYDLPHO"
"CW",70,24,2,0,16,"A","WFOMIYBLXUCDRTEAPGZKHJQS"
"CW",71,24,2,-6,15,"P","YCXSWJRFPGEDHALOZTQKMIBU"
"CW",72,24,2,-8,9,"U","UQJBPCSYDKATWRIGHMLEOFXZ"
"CW",73,24,2,-14,15,"Z","ZOYRMFBEXSJGHKPDQUICAWLT"
"CW",74,24,2,-2,9,"T","WPJHGQTDCYXIZBSOKEURFALM"
"CW",75,24,2,1,9,"I","RGWUOBSJYIKTCQFHLEZDAMPX"
"CW",76,24,1,0,13,"K","ZWLMFQDJUSPBKGOHITACXYRE"
"CW",77,24,1,0,7,"B","EGYTDOBFMAKXSWJHUPLZIRCQ"
"CW",78,24,1,1,13,"B","WXULPDEHTKGCABIZSRQJOYFM"
"CW",79,24,1,-9,17,"M","EDLCIASMTFYUPHZJXBWOKQRG"
"CW",80,24,1,7,13,"J","MUQELIFASTRZOGWXKBYJHCDP"
"CW",81,24,1,3,9,"A","EPRDKQHOTIFAULWMCYSJBGZX"
"CW",82,24,1,-4,7,"D","PUDLAWOZBXYJSEMTKICFRGHQ"
"CW",83,24,1,15,7,"H","PTSDBLOKREFMJAQWCXGZIHUY"
"CW",84,24,1,-4,8,"B","XWYBCPGUEDIQHRZJTMOKLFSA"
"CW",85,24,1,-6,13,"X","WPRHYBXGEICQSOJUKZDLATMF"
"CW",86,24,1,-3,9,"T","KLWQMTEDXZYJRGFSIACOPUBH"
"CW",87,24,1,-2,15,"R","WAUYBXIGLMCZRKPEODFJSQTH"
"CW",88,24,1,-1,17,"M","GXQFOALDIBPEWSRMKJYCTHZU"
"CW",89,24,1,0,14,"W","HODYEXLZKGRUAWCTSMQFIJPB"
"CW",90,24,1,-3,11,"O","FIQLPMYOZCXEURTHAKJSWDGB"
"CW",91,24,1,9,8,"K","ETOSLYBCFIPJAUDZKRQWGHMX"
"CW",92,24,1,0,11,"E","QSFDHUIPWAEKRYTMCLXZGJBO"
"CW",93,24,1,0,9,"M","BRXYQHPTMEICGKZAFDWSLUJO"
"CW",94,24,1,-4,18,"D","XYUOQWZEIFRHSDTLMJBPGKCA"
"CW",95,24,1,2,15,"W","RFLUGPYZKHOATECXWSBQIMDJ"
"CW",96,24,1,2,13,"R","BXLCAWUYKHSPEJRDZQFTMGIO"
"CW",97,24,1,4,10,"W","CGFUPEAHKJZIDWXLMQTBSRYO"
"CW",98,24,1,-5,14,"D","PEZBMUHXDTSIRGYJFWAKOLCQ"
"CW",99,24,1,-1,17,"H","IFEQWPJSAYLMOBCHKZRDUXGT"
"CW",100,24,1,-1,13,"M","CABRSQEKDPIMXGWFOJHTYLZU"
"CW",76,24,2,2,13,"W","TCLMFXKIEPGQDSWRZHYBUAJO"
"CW",77,24,2,4,7,"X","JOGULYZDSBXCMKEHWTIPQARF"
"CW",78,24,2,1,13,"Z","EJBCIYHMLQSDFZORTXGPKWUA"
"CW",79,24,2,-15,17,"K","DKUORTJGXFLEWHIZPCYBMAQS"
"CW",80,24,2,1,13,"L","EKOSYDZGAWRUHLMCBIXFJQTP"
"CW",81,24,2,-1,9,"M","PDBOGKLMUCFSAJWTRYEIQHZX"
"CW",82,24,2,6,7,"K","LRIJTHSXQEMWKPYZBCDUGFAO"
"CW",83,24,2,-1,7,"E","CIOPMEZYXGSKTHRBDAFJQWLU"
"CW",84,24,2,-1,8,"E","CARKZUEGBTFLJXIWHSQPMDOY"
"CW",85,24,2,4,13,"K","FQTEIPWZCASXJRMUKYLOBHGD"
"CW",86,24,2,3,9,"P","FAXZWEJUQBHPGORLCSYKTDMI"
"CW",87,24,2,8,15,"T","CLABPJQWKEYXGFRUDHSOMITZ"
"CW",88,24,2,-9,17,"M","ZCJLFSXMHDPGQREWBTIKOAUY"
"CW",89,24,2,-2,14,"T","OJLPQGXFWMETSZRAHDBCKYUI"
"CW",90,24,2,4,11,"E","FSCAHOBTLGPUWQEXJZMDRYIK"
"CW",91,24,2,2,8,"D","WLXFJETKGDPIHSMRZQBUOCYA"
"CW",92,24,2,2,11,"E","YGTKFPAZDWXBEHMSRIULJOQC"
"CW",93,24,2,6,9,"M","BAGWUIZDKYOSCQMEHFJPRTLX"
"CW",94,24,2,-17,18,"E","ERSATYWLFUOPKMZBCXHDJGIQ"
"CW",95,24,2,4,15,"S","RBWLXFYEGAOJMHIQZPSCKTDU"
"CW",96,24,2,1,13,"E","ZHSIXWRBTFKCLEJDAPOMQYGU"
"CW",97,24,2,9,10,"G","TJUISOKZBMHPCFQYLRGDWXEA"
"CW",98,24,2,9,14,"S","XURIWQGKPZFDBTHOYCEAJLSM"
"CW",99,24,2,4,17,"G","OCBAQZKXYRHLFSWPTMIDGUJE"
"CW",100,24,2,-7,13,"K","BTUXQKGSCWFAPMIJLROYZHED"
"EN",1,6,1,0,9,"A","IGRPFELCAMTHZUKYSOQDBXJW"
"EN",2,6,1,0,18,"S","ZFREGJBKCPQMHIOLDSYXTUAW"
"EN",3,6,1,1,10,"S","KXYPUHTGFISMWEZLOJBRCAQD"
"EN",4,6,1,0,12,"H","OKCITYGDEZAHRSFWUJBPLXMQ"
"EN",5,6,1,0,12,"T","PKZBRSGIYAOTEHCJDFMLXQWU"
"EN",6,6,1,0,13,"O","UFTQRXGWPKLHOMCZIDSBEAJY"
"EN",7,6,1,0,7,"D","WOTHQCDXBYAJGZSLFKMUPIRE"
"EN",8,6,1,-8,16,"P","EMYXTFKPLBCIDZQARSHWGJUO"
"EN",9,6,1,0,8,"Q","CBGKWLTQUMRSEYXPDAZFHIOJ"
"EN",10,6,1,0,11,"X","CEQWHIURJAXYOMKSPZDLFGBT"
"EN",11,6,1,0,12,"J","XIDRCSGQFLZJPYMUKTBEHOWA"
"EN",12,6,1,0,18,"G","FXYLQSOUIPAJMZTHEGCWRDKB"
"EN",13,6,1,-7,9,"W","UWHXMFAOSGRBIQJZLKETYCDP"
"EN",14,6,1,0,12,"W","AFROIHDBUXMWQJSYTZKCGPEL"
"EN",15,6,1,0,8,"J","YGSICFTJKMZHBLUQRXAPDWOE"
"EN",16,6,1,0,12,"W","MGBSCFIDQTEWJHOAUXRPLZYK"
"EN",17,6,1,1,8,"M","GLBKZQTXMEADOIYFRCJHSWPU"
"EN",18,6,1,0,7,"I","UKFARHITGCZSBWJPLOEMXYQD"
"EN",19,6,1,0,10,"Q","ZIWOCRBSJQUKPLHXDEYAMTGF"
"EN",20,6,1,0,13,"X","JDIRUKTWYZFOXPCSQGLAMBHE"
"EN",21,6,1,0,10,"A","LHERDPGBKAJTYQZIWUCSOXFM"
"EN",22,6,1,0,14,"A","GIWOFYTBLPXZUAEKRDJQMSCH"
"EN",23,6,1,0,8,"K","CJPRTDGKYQSBXUIAZHEFMWOL"
"EN",24,6,1,1,12,"W","YHXFJKMCOSZIWAQDUGLETPBR"
"EN",25,6,1,0,17,"L","RHJKDTFPZWIYSGCBLAXEQOUM"
"EN",1,6,2,-1,9,"J","FAYPQCRJTEHUZXOIWBKLSGMD"
"EN",2,6,2,1,18,"M","QEAUFORGIBDLWCZPXHMKJYST"
"EN",3,6,2,1,10,"G","ELDXKYZABRGHMPTCFSUJWIOQ"
"EN",4,6,2,1,12,"Q","FYSURITDPMECQKZHBGXWLAOJ"
"EN",5,6,2,0,12,"X","IEZFQUHBCGKXDMTRLJYPOASW"
"EN",6,6,2,1,13,"G","UMPOYZDCTXEQFGKRWHBLJASI"
"EN",7,6,2,15,7,"X","WAESMYZILKPDUJQCTBGFHXOR"
"EN",8,6,2,1,16,"R","KZAXGBFIECWJQSDPROUHYLTM"
"EN",9,6,2,0,8,"U","DLAXRWMUHGCOIJYZSFBEQPKT"
"EN",10,6,2,0,11,"E","GYIMLOFPTREJKQUWCZSXBAHD"
"EN",11,6,2,0,12,"E","MKSJIXLUODQEBAPCTZHFGRYW"
"EN",12,6,2,0,18,"C","MFWHQGXKAUSBZEJDICYLRPOT"
