experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	203 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	W 	0 	D 	0.0 	1 	0 	-6.0 	ZGMVILEQWCONBSXRHTKJUPYFDA	XYOWICPGNDVRZSJEQFBLKHTUAM	-99	-99	-99	-99	-99	-99	0
main	204 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	O 	0 	L 	0.0 	3 	0 	1.0 	OMPZYWAETLJXGURVNCQBISDHKF	EVJIYALTORCSQHUGMXWFZPKDNB	REJSXLIFGDVNQHMUTZCABPWKYO	FKGQMRCVHLOPYTUZJESBXNADWI	VBDWTIKGSEFNOZLMXPQHJRCYUA	VCDNQJKBEUMXISWHPOTRYGFAZL	FRJZEGAIXQOBCKPTSHLMVDNWYU	NTSIQPAFZOUYVDWRJECMHLKBXG	0
main	205 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	W 	0 	I 	0.0 	1 	0 	-1.0 	YACSVHQKMGXTBLPUWFDZNRIEJO	GTELCWIZJMURSYNBHPVOXDFQAK	-99	-99	-99	-99	-99	-99	0
main	206 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	U 	0 	S 	0.0 	1 	0 	1.0 	VZNYKAQLXEUMBTJRHDGIPSFCWO	GAVEJKOPFSUMWYCIXBLNTQZDRH	-99	-99	-99	-99	-99	-99	0
main	207 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	W 	2 	V 	0.0 	1 	0 	-3.0 	DFGNOQPHTEIBJMXYWUKZCRSLVA	SLJCNABWTMVIFDOXHQKRUEZYGP	-99	-99	-99	-99	-99	-99	0
main	208 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	K 	0 	K 	1.0 	3 	0 	0.0 	UPGXSMOTNEIFJLYZRCABHDKWVQ	ZMVWSIQTNPRXDGCUJOBALKHEFY	PBWLTQODEZGUYJHRAFSMVKNCIX	YQSUDTNXKIROAMJCBZWLPEHFGV	YJCZKQINEWUPXGDOBVTSHLMARF	FAVNRYZTKOBIQEGJLXPHUMSCWD	UQMFDCBENPSKAZGRTWYVXLIHOJ	FYJTQMBZUVRCINWEHSLOXGKDAP	0
main	209 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	B 	2 	N 	0.0 	1 	0 	3.0 	QODLZRAEBUXVHIPYFSNTKCWJGM	FSEQOTRHINXMBYKZCWPGDLAVJU	-99	-99	-99	-99	-99	-99	0
main	210 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	D 	0 	D 	1.0 	6 	0 	0.0 	JIGYKDSFABTOPHMXCNELQZVWUR	LRAOCEQHDSUWKIFNZPBVXTMYJG	VWLQOZMFNSCDRKGPBJUEIHTXAY	LEDJSUCMRYIBHFPNWQXGZOKVTA	FCARJKOMWGBPHZLUYISEQDNVTX	LXNWDPBROIEVCZUMGSYAQJKTFH	CKNYRASTWLDIEGVOXJUZPFBHMQ	SETUMZVPYGIRDXWCBOKFLQHJAN	0
main	211 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	M 	0 	Z 	0.0 	5 	0 	4.0 	EXAHBSTYOFCRWKNUGJIQMLVZDP	HCVNZXDTGAWREUMFJLYPQKBSIO	WXUHIZPJTNDEQGMCBSFYKVLAOR	RAUKIEPVSJXNTGQZBDWHYCFMOL	UPCHRBLVTMNFJIXEOWGKDSYAZQ	KJUWARBFZVNLMTPGDHIOYSXEQC	NRJZXLWVAPEMUSYBIQDCHFOKTG	SMEQOXKADGRZYUTPFVCBWJIHNL	0
main	212 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	W 	0 	T 	0.0 	5 	0 	2.0 	PEJCTQBKXMIASWVURHGNFYZDLO	FOCKIGNHLMDTYPVUWXQSABJERZ	XZRVMPDSLIAEOUHJTQGCYBWKFN	RIELGNDJBHCYFXUTVQZSAMOPWK	WPVBHMJRNZQUYEGALCDISXFOTK	JMYLOEVTHWNUAZICQGSRXFDPBK	TGAQWCOJHNBLYVSPUDEIRKXZMF	QEPDFBKRTULXGSHZWCMIJVAOYN	0
main	213 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	E 	0 	B 	0.0 	0 	0 	2.0 	AXSYOTQZJBHEUFRIWMGLDPKNCV	IWNHLPBCXZYTQFVUAEGRDKOSJM	BLQMXVPOEKWRHSCYAJUDNFGITZ	FQHMIBADNESOKXLUGYTZVJWPRC	GLQDARZJUOPSHVCMNTYIFBXEKW	IRDNUPXGEOBJHCMVLFZAQTKWYS	RFDPTMEZGHNWIQJOSVBKULYXCA	NVOUPELWMGRZJBKSFTQYHACDXI	0
main	214 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	I 	0 	T 	0.0 	1 	0 	2.0 	WATEPMDIHZGBXOJRSYCVKUQFLN	DORZMEKTVICBSFNPYGULXQWHAJ	-99	-99	-99	-99	-99	-99	0
main	215 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	S 	0 	X 	0.0 	7 	0 	1.0 	KEUDBIPGNMSHAQLRWOJZTXVCYF	MFZIYPUKQXGROSNBHVCAEJLTWD	TMLGSYCVAEXZWPUQNDOJHIRKFB	VYWXZRMPONQLCASDJUTFHGBEIK	BUWRJKQGNVCDHLETYFMPSZXOAI	EPXWJVSMBCOHRFKLATQGDIZYNU	RFWUSQENIPKMAGVZBYHLTJCDXO	TFOALJNXSVCREWHUMQBZDPIKYG	0
main	216 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	T 	0 	O 	0.0 	3 	0 	1.0 	RZAUOPJKICWSXDQMFEVNHYLGBT	RFYTLKSHZQIVGOENBAJXPWMCUD	VXDEMFARCUPNOHKTLZWGIBYQJS	ZUHARFMVSOTDPYXBQEJLKWICGN	FXKARSZLVPQHWICUETYGDBNJOM	HBRWUZNKOYPXAVQEGDICJFSTML	CZAOISNVEWJYRBGTFPKQLXMUHD	COFBSQRNJMZIPLEYKXWHVUDAGT	0
main	217 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	P 	0 	P 	1.0 	6 	0 	0.0 	FKBEGUXYPJIATLDZQRWHONVCMS	PWDHQBEYALNFRZUIMOVXCJKTSG	GNKZXFUPEJSLMACVTHBQORWYID	HWKIRZYCSGMUQPNVJBFTEAXDLO	YFAVHGSORZUCLMEJWBPKQDITXN	BGOIZVAMXWKFRPYCEHUQSLNDJT	NFTRUMEZPWDBOQXJIYKHACLGSV	YHNKPTFVQXEDOWLIBCAZUMJSGR	0
main	218 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	E 	0 	D 	0.0 	0 	0 	8.0 	KRPZXBTMUDAQCLIWJEYHFSVNGO	ZLMXWTQDOHYUPBSKGIJECVNFRA	-99	-99	-99	-99	-99	-99	0
main	219 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	O 	0 	Y 	0.0 	1 	0 	1.0 	OXLNKRPYDMVBHFSQGWETUJIACZ	FTXVKZQMYODBCNILHUWJPSRAGE	-99	-99	-99	-99	-99	-99	0
main	220 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	E 	1.0 	0 	0 	0.0 	WFQTGYESLPHAINDCURXOKJMZBV	XCJDSFLIWGOURHYZTAPVKMQEBN	-99	-99	-99	-99	-99	-99	0
main	221 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	C 	0 	C 	1.0 	1 	0 	0.0 	BHENFPGRCZKUOIJLMVWXTSDAYQ	MUYIZKVDJCFBGERLQHASTXNWPO	-99	-99	-99	-99	-99	-99	0
main	222 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	G 	2 	O 	0.0 	0 	0 	1.0 	JMETQWOGBIAFYRUPXDLVHNZCSK	QHOPNEKYCRUVXWMJTAZSGLIFDB	YMVBJKWFATZXRNHQCIGOLPSDUE	SHPEGWABUDMOQTRIZYNFKVLCXJ	DPMZHNRBXJUAILESGKQWYTCFVO	ZFVOAWEDXIPNCRGUTHJMLQBYKS	CXOMDYQPTEVSINKBHZRAUJLGWF	FOCKVBZQMGNLXDAJESRPWUYHTI	0
main	223 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	K 	0 	C 	0.0 	5 	0 	1.0 	OTMRJHXQSNUWKLIYCFPAZDEBGV	BRLJFTXIMSNKWVEGYUQACDHZPO	CTHBJOVDEZUXGPSARLINYQFMKW	ISEXCBHPNUJZAMQFDYOTWLGVKR	XDUPLHIRQWKCYJBSTZFGMNAOVE	UDHIZVLBQNCKOFGEXYMPJTSRAW	GAVCPUOKXMSZYQBWLHIRTJNEFD	VHCKQNXPSIBMGJRWZOATEYUDLF	0
main	224 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	D 	0 	N 	0.0 	1 	0 	1.0 	HXPDATSEOLFIMVBJZRNQYGCUKW	MOTUGQKCXFNDYLEZJHISPRAWBV	JLBAHDMUZCKTINQGWOSXRYPEFV	RJQBPEZTWHUODVMSKILAXGNCFY	OYIVZTUWGEMCQFHRKLXNPJSDAB	YDEIANZLHXWURBSMFCOGQKTJPV	XSGWEJZRALHYFOCVPINMTKQDUB	TCSGQWKPBEXILRMAZYJHVNUFOD	0
main	225 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	B 	0 	B 	1.0 	0 	0 	0.0 	NAHQEZGDXBISFTOJMVPWURCLKY	IGQHUBPDJAXLFOVSYNZETKWRCM	-99	-99	-99	-99	-99	-99	0
main	226 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	J 	0 	C 	0.0 	1 	0 	2.0 	SHUZXVQRYACMPWEKDLNITJBGOF	OHLGMQZYBVCIJWADEKFPXNSTUR	-99	-99	-99	-99	-99	-99	0
main	227 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	O 	0 	J 	0.0 	0 	0 	-5.0 	IOWMUPJQDEVKFBAXCYNHLTZSRG	SNRZLPOTGXWQMEAYKUIDHFCJBV	-99	-99	-99	-99	-99	-99	0
main	228 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	E 	0 	J 	0.0 	1 	0 	-4.0 	GAIECONRSPUWKVYDFXJMBQHTZL	WUDVERNYJFKPGMHOILAXCQTZSB	-99	-99	-99	-99	-99	-99	0
main	229 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	A 	0 	T 	0.0 	1 	0 	1.0 	CQUAEBYWNMPZFGKVIJRSXTLHOD	RSEBLYCTAKIJUHFOPXWGNMDZVQ	-99	-99	-99	-99	-99	-99	0
main	230 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	C 	0 	T 	0.0 	0 	0 	1.0 	KGQWAXIRLHTCSNDPJOZBEUYVFM	SJAOPTDBRXHQYZCVLWFENKUIMG	QTOIAMZBCUKVDXJWGFEPRLSYNH	KVEWYRSFIGMADBOHUJNPZQTCLX	VECARIMJYKSQZHBNXTLGUPOFDW	MYREBTICFOSQWKVXJNZLDAPGUH	LHSIWCUVFQEGKDYPJOZTXAMNBR	CDRXLPWAISBZYMUGKVFONTEJHQ	0
main	231 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	Q 	0.0 	0 	0 	2.0 	RUASKTCVQBGFXPDLZJOWHYMIEN	SAQXVFBIWLUJRPOMEHDTCZKNYG	-99	-99	-99	-99	-99	-99	0
main	232 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	W 	0 	W 	1.0 	3 	0 	0.0 	MEWJQCPATKYLZIHDSUBVFONXRG	TIHXNJQEZBDYFSRAWGCLKVMUOP	LHIKTPQBGXFUJOASWZVENDCMRY	TZRKAUWIYPXVFNSDBOLQEGJHCM	LBHDIEFAWMUNCTSVGRKXQYPJZO	HPDZBNXRSOUAWKYMFCVQTLGEJI	ANCVMZSPRQEHLIUYGTBKJFOWXD	RPWSYEJFUTNLZBKGXDVIMCQHOA	0
main	233 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	T 	0 	H 	0.0 	2 	0 	-1.0 	JONCXUHTDKWIAVRQFMEZBLPGSY	JYUFAPNQWORVSBZGCXDLMEIKTH	EKUBPTHLMGFQOVWDACSYIZJXRN	MOWXQEFDLURJKSNACIVYHPBTZG	HOLEXZKCSNTAWJGFMDQYIVRUPB	RMFVYOAGDWZUPSNQHTLBEJKCIX	JWZIKEXCBUPVNDHTSYLGRFOAQM	PDUYBNJIGTHWVCFOSEXQZKRAML	0
main	234 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	J 	0 	T 	0.0 	1 	0 	-3.0 	ICPTUEZFYMKWRVBQNALHXJDGOS	HQLAFJDNTURPWOKYBCMVISGXZE	PIKFCELGNTAZURVOXHYDSJMQBW	MICKQJGYRXUOVZFASETLWDPNBH	UKMGDFEJNSBVQZXYHTRIPACWOL	CXYVADQWINHTPRBMGLSOZJKFUE	TIRPALYSKNGEWOVUQJDMXCFBZH	XEPCRJABITMQGKDLNOFYVZHWSU	0
main	235 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	C 	0 	W 	0.0 	1 	0 	1.0 	ERLYDCMUAKNXGVPSHFTOIZBJWQ	ELAGMZWCJBVSQYIKNOUHXDFTRP	BPTVAECYRXZKNLOFJMDGSUQIHW	RGMVBIYSKQCOUXNPELTFAWZJDH	XRUQZAIMCEKTHLVNSDWYPOFBGJ	YDGBHECFJPKOQLMTAZSWINXVUR	YHGRJDMNBQVFCOPAZTIXSWKUEL	GLOWHRFZUVDQAMKYBCIPNTEXSJ	0
main	236 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	M 	0 	M 	1.0 	1 	0 	0.0 	NSZWACJGIUYMLKRQEHBXPTFOVD	PAHXSYCMNBIFOQRZUEJVDGWLKT	-99	-99	-99	-99	-99	-99	0
main	237 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	J 	0 	L 	0.0 	1 	0 	1.0 	SAWJRMYZUGEXHVCLOIPFBDQTKN	MQOABRPVULJTGXEYSCNDIZKFHW	-99	-99	-99	-99	-99	-99	0
main	238 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	W 	0 	V 	0.0 	1 	0 	-5.0 	AEYKOGJCVTPSHQZNIFUWDLBRMX	QRHGWUJISVNDMABPOXTFEYCKLZ	UFXDVMHJOEWRNGLKSPAZTCQIBY	USBTEKANVZXMIOFLDJYHQCPWGR	ULBMAKRCPWGHOJVTEQSYZDNFXI	XJBMHPECYKQSVRTFDILWGNUZOA	XGOZWNSAVMRPIYFJBQUHEKLDTC	YJVIZPANEFMUTBKDCOHWSLRQGX	0
main	239 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	E 	2 	W 	0.0 	6 	0 	16.0 	VSGACFWMTKJRHBZNODXELQPUYI	WRMJYCTGOBQPKFIHLDNESAUZXV	FUBTZJKNLEQWMIDGYPXAHVROSC	ZGIHXNCLROUSBFEWQKAMPYVDJT	FHMLWPTQEOYGABCUKSDIVJZRXN	MQDWVLCIUKERAJHOBTNSFXZPYG	HBFKUJMONWLZQGSXVTIYPDRCAE	IQEFHCGORTMKXUDZNSAJLVBWYP	0
main	240 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	W 	0 	V 	0.0 	3 	0 	-2.0 	YHFOWMKCLQIBXTSZVUNJADEPRG	CDHBLZPNYOITKEVWGFARJMSUXQ	QDGPYIJKVRWXAUHBCFMSTZLENO	PKUMZAXWCVIBQOGRTYSEHFNDLJ	FQVDUOSBZXCYITNAWPGHEKLMJR	ADQWJHOSNCZIUYPGVETBLMFKRX	PBYVZIAXHLDWKOJGEMCNTQUFRS	YMFRGNQPTIJUBXWKLHAODZEVSC	0
main	241 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 135 	G 	0 	G 	1.0 	1 	0 	0.0 	PQMJTESDIFNLGUROAWBHCZKXVY	HIBJFYXRSUGOTNQKCADWMVZELP	-99	-99	-99	-99	-99	-99	0
main	242 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 0 	D 	0 	D 	1.0 	1 	0 	0.0 	GLMYIFVRNHKAQUOJWSBDTPXZEC	SCWXFQTDIGJVUHPERKNLYBOAMZ	-99	-99	-99	-99	-99	-99	0
main	243 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	D 	0 	U 	0.0 	2 	0 	-1.0 	ZTXPNOJUSMYQVREHCGIKWALFBD	NQSKOLHYPZFTXGBDIWVMCERUAJ	BFTQLEYDUKSZPMIVJXCWNGOARH	HQNJYGUOVLXPSRKFIWDZCTABEM	MQZYKADTSWEBCGLFRVOXUHINPJ	ESNCIFLKVBTUMZYDHPRQOXAGJW	NTCZQRUHPFAEYDLWXIMOSVJGBK	QIHEKOGJMFYBWTZXUVSRDLAPCN	0
main	244 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	P 	0 	K 	0.0 	0 	0 	2.0 	GDBJYVKMPROTLNUCWHIZSFQEAX	QXLRJNWBZIFSYUVDMPKTAHCEOG	-99	-99	-99	-99	-99	-99	0
main	245 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	E 	0 	D 	0.0 	1 	0 	-1.0 	EJKTICUGHXFOVPDNZYARWBLQSM	WYCFSGVEDNMRBZOHXIQTLPAUJK	-99	-99	-99	-99	-99	-99	0
main	246 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	G 	0 	G 	1.0 	1 	0 	0.0 	EOTLUVNGCQZMIYXRFJABHWKPDS	MEINXJAPZLGVFBOTWKQSHRDYUC	-99	-99	-99	-99	-99	-99	0
main	247 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	P 	0 	Z 	0.0 	1 	0 	2.0 	KMWELPJBVGSQUTDCNIHFAXOYZR	CNRHFSOZMPYADGXKWIJVBUQETL	-99	-99	-99	-99	-99	-99	0
main	248 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 90 	X 	0 	Y 	0.0 	0 	0 	1.0 	VIGTNAEKZSYXDMOQJFCBWRUPLH	TKAFRHXLBWDJIYMEOUPSVNCQZG	-99	-99	-99	-99	-99	-99	0
main	249 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	G 	0 	Q 	0.0 	0 	0 	1.0 	MJULXZQGSDAKYPITNOHVCBERFW	ZGTAOSUYMBLJCXQEDKHWPFINVR	-99	-99	-99	-99	-99	-99	0
main	250 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	D 	0 	X 	0.0 	3 	0 	3.0 	UHOWFNEMATGQKJCPLRYXDBSZIV	YDTNWOKJCXHGRQZSLEABPFIUVM	PSQHUWNXVBJDIELMOKYRCGAZTF	BTICFJPXSQDYRZKMHNLAVEUOWG	KYGURVTWQAZPMLBHSEDXFCONJI	WZCVPLJDORXHEGNFAYMQIKTSBU	PMLFHOXAVJRWIETUDKCQNZSGYB	GBCPNJTVEORWMAXIZQKDLHUYFS	0
main	251 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 90 	G 	0 	G 	1.0 	2 	0 	0.0 	WOPAYLBMZIQCVHXKSEUDTFRGJN	ZXSEHOINMAFVWPYCDBKTJGUQLR	DZRYBJGEXFLUAKSPQNCIOHWVMT	DSWPQHNBTZLOKRAIMCJGEYVFXU	NJZLETSQXGYHWOKDRIMBUPCVFA	ISKYPGTVEMCDOLFRWAZHNUQBJX	QHGSRZXEKTNMIFLVPOYUCBDWAJ	GMRCIUKOLSYAQXEVFWHNPJZTBD	0
main	252 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 270 	G 	0 	R 	0.0 	5 	0 	1.0 	SOYJIRXMFQCUEDHBPKNLAWGVTZ	VMLKGQCIXONSPDAETRYWUHBFZJ	BRMIVFKPWXDETZGOCHNJSQLUYA	GLHYTKFIQZRNVAPEBCJDUSOWXM	BVFOMXGWKRILTQUPDCJNAYESHZ	BXLDHFVQRGCNZIOAWPSMEKUYJT	MULDJHGIBSVXOEQRWTCAPKYZFN	QIVBLKERPUSFAJOTNDMXZCGYHW	0
main	253 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	W 	0 	M 	0.0 	1 	0 	1.0 	GLIAKWZUYPQSEFXBNDCOHTMRVJ	KZJXFTOPRDMWIGEQSCHABLNUYV	ZBLEPYRCQUHTXSODMFWJANKVIG	UNCWRIBADLTXQGVOKFSEYHZMJP	TQHACUIPWVJBDMYSOXERZLGNKF	BQCRZWAEKGUOJDPXYFMNSHLVTI	PVOFYDHUZMCSQGWXNIEJBRALKT	LOFCIKNPGAEUSDMTVZWJYXBHQR	0
main	254 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	C 	0 	U 	0.0 	1 	0 	3.0 	EXQBOZANGSLKYVCJFTUWDRHIMP	ONDWBRGUHZCMJXAYIPKSELQFTV	-99	-99	-99	-99	-99	-99	0
main	255 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	E 	1.0 	4 	0 	0.0 	QPZXTWKMBULFEORJYDVNSHCGAI	PTMIYBFVHJZEGLURWXCADNKQOS	UVRAFTBEPOLMCGNIWXJSYKQZHD	UFHERZKNDOMPSIVCAGXBLTWQYJ	BMNZJHVQSWEOXFURDYLTGCAIKP	YQXEWBGMIDRZHJVLCKOTAPUFSN	UXPLSHQTEIVAZBDCWFYKOGMRJN	GFHMWPBETVAQCDRIXNKLYUOJSZ	0
main	256 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 0 	C 	2 	C 	1.0 	5 	0 	0.0 	OKUGFWYALICRPMQDSTZNEXHJVB	HFEGDVTUNRWXBYSIJZPAQLMOKC	UMIDJXTHFWGVKQRLCZNSOAYBPE	FMLBHPYCVSOKJUGXZARIDEQTNW	CGMWNRUQJXKHIYETDZAFOBVSPL	TAWFMONCEBKUISYXPLZRJQHDVG	BHIZPSFMEUKYTALJCGVWOQXNDR	RGSTWJMYZAIQDUFOLHKPCVXBNE	0
main	257 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 225 	T 	0 	R 	0.0 	1 	0 	3.0 	TGAPYZOHXWBFDLICMJVRKQEUNS	UKEHGSRNYTPAMIBQLCOVXFJWZD	-99	-99	-99	-99	-99	-99	0
main	258 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 315 	C 	0 	Q 	0.0 	0 	0 	-1.0 	RMAWHEOGSCQXBPUVLZKDTINYFJ	TBAGYEKJDPNUWCVOHQFSZXMRLI	IELGZJFCDUNYAQXVOPHSMRWTKB	RCYNPOMHBIDEVWJGUALFKTQZXS	PFXMVGAQHYRKZEBUTDSNWIOJLC	PFVKXJECDYHWRUMAITLSNGZBOQ	QBDLXHRSYEOUWAMJFVCKTZNIPG	ZKWYRSXHFVMAQBNJPEILCOUDGT	0
main	259 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	E 	0 	I 	0.0 	7 	0 	1.0 	LYZFIRHXQDSNMAKGPBEVWTCJOU	FKSVLIDATOZNWEGMJHYPXCQBUR	UAKOTCGVJPFXMHDEQRNYSIBLZW	GBOPSIXWMDKNVRCYUFLAQZTJEH	MVKJDOBQYPHRNSTLCAIUWZEFXG	HLNUVMGZODQEXCJWYRBKFSATIP	GRUVNZMABQWDOCKJSXHLPTYIFE	MRXLTKIEPOSUCBYDZFWAQVNHGJ	0
main	260 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	J 	0 	F 	0.0 	1 	0 	13.0 	WCZTYHMEKFJDGVUSIXBLRNOQAP	YWDRQVXGHTFZKBNCESPMUAOJLI	HKPLZDVIGCWBYAUERQMTFNOJXS	MBYFDAUJHIERWNPTCSQXVGZOLK	RPOBTLXMGZQISEHKVCWNUFDYAJ	LRSVHAXBMPGKOTNFDYEIWQUZJC	PRYQATIKVGNEJDBLZWFCOSUHXM	QYFGJDBSHLCRWMXUENVAPOKZIT	0
main	261 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 180 	C 	0 	O 	0.0 	5 	0 	1.0 	PAQHLDSRFTBMGEOICZUVKXJYNW	JIQACRBDGZOYSWELKVTMHFNPUX	SWKRTIYFHMBVPJNOECDGQAZLUX	FMOZGDPXKICRNVWUAJTHLYBSEQ	VOUQLZANTIBMXPSKFDJCHRWEYG	TSFEAMIDOCRZHJLGXNPKQYBVUW	KNSYUCXAFQMIEPJBHLTWRVGDZO	ULXGTWZOQAYKRJDPHBSVIEMCNF	0
main	262 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 180 	P 	2 	M 	0.0 	0 	0 	4.0 	AGLIFQRTNMBJZPUVKHSCYODWXE	BSXITCOGMEYKQVJUWFNPZDALHR	-99	-99	-99	-99	-99	-99	0
main	263 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 135 	U 	0 	S 	0.0 	2 	0 	1.0 	LGPMHAFKNQUYRXWVDJCTZEOIBS	NOPZHFLXUWTGKSAVYQDRECBIMJ	IOCEMNFPXSUTYDABVWHZKLRQGJ	CPZGERXVTNWIJMAYBHLDUKFOQS	SLYKRFUTQXIWNPEBVJMZAGOCHD	CRYBHAWXLPSFTOIMKDUVEJZGQN	VQZHYLERWBTJDXOICFGUPSMKAN	VXQWYJOHINLFSMZEDTPCAGBURK	0
main	264 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 225 	F 	0 	F 	1.0 	2 	0 	0.0 	UYHVLGIPBSRWCMADNEQJTZXKOF	CQKZEPXBMVOAHUDJRSNGFYLIWT	OUPNDRTFHSLXMWGIACJQYZKBVE	BKYCRONPEGJVTALMQIUZWDFHXS	UIYTQVBHWXJKFLANCESDORMZPG	VCLQTKDOPABGYJHESXMRINZWFU	UVYCSOIZQERJLWTXABHNPGMFKD	OBYVTCXELMDPRHZNSAQIFKJGUW	0
main	265 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	K 	0 	L 	0.0 	1 	0 	1.0 	LTRWEIZYDBCVXNUHMJAOSPKFGQ	AMFYPNZQLKJRIDOHESCGXWTVUB	-99	-99	-99	-99	-99	-99	0
main	266 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 270 	J 	0 	M 	0.0 	1 	0 	-2.0 	HRLPTBEZCXSMJAFWKQOGUVIDNY	OWYVFUIJAMXKSPBCRLNQZGTEDH	-99	-99	-99	-99	-99	-99	0
main	267 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 315 	S 	0 	S 	1.0 	0 	0 	0.0 	ZCJYXVGAHISEDLPQRTKFNBUOWM	WIMUOLDJFYHZKTCVAPQXBEGSNR	-99	-99	-99	-99	-99	-99	0
main	268 	charlieConf 	 oneCued 	 0.0 	 right 	 2 	 45 	W 	0 	A 	0.0 	0 	0 	-1.0 	QIGXHWAVPFJYLSROETCBMUNKDZ	VOEUSFZCINTGXAWJKBPLQDYHMR	-99	-99	-99	-99	-99	-99	0
main	269 	charlieConf 	 oneCued 	 0.0 	 right 	 8 	 45 	T 	0 	Q 	0.0 	3 	0 	1.0 	WZJDNPFEABCTRMOIUXGLYSVHKQ	ODWZMURGEJQPIHTXKCFABLYNVS	MUJWNIDVPTZALBHXESKYCQROGF	KCEHXFLQTYWOSVIRPZNGDABJUM	JOTVGADCLNSZMXUERFYHQPWKIB	BPFVNXCYRHISLKAMOJUETWDGZQ	COPHAEFRINXGVUZKYJWTDSQLBM	KMHIUYFBODJWSNZGTRALVXCQEP	0
