"X","model","latency","efficacy","precision","participant","efficacyEstimate","latencyEstimate","precisionEstimate","val","pLRTest","scale","shape","generativeModel"
696,"Normal",2,0.9,0.84,44,0.893819544048795,1.89131895274395,0.761284885831596,335.065712418823,1.46067166338541e-130,0.321177043005827,5.96928270601093,"Gamma"
697,"Gamma",1.5,0.7,1.2,44,0.678884262732387,2.90164018082183,0.58487721768838,480.786822852964,4.82651677021726e-69,NA,NA,"Normal"
698,"Normal",1.5,0.7,1.2,44,0.664403119554998,1.23396576127641,0.838069693987646,477.444995923004,1.0580450996632e-70,0.88896160757311,1.62247012018348,"Gamma"
699,"Gamma",2,0.7,1.2,44,0.603306522526059,2.27765095360818,0.966606296814461,542.712183259103,1.40008567555868e-44,NA,NA,"Normal"
700,"Normal",2,0.7,1.2,44,0.688792907116174,1.96617610861053,0.974919990865601,481.006614995809,1.91468019732814e-69,0.603023756179268,3.46782567159795,"Gamma"
701,"Gamma",1.5,0.9,1.2,44,0.879475461531371,1.93377026848358,0.868127767826329,398.760191566821,3.59373829449044e-103,NA,NA,"Normal"
702,"Normal",1.5,0.9,1.2,44,0.885562065418186,1.45305648389484,1.01125737339542,380.632470647544,2.26018496740917e-110,0.887107614759946,1.74078096230736,"Gamma"
703,"Gamma",2,0.9,1.2,44,0.885344670762624,2.34257858978863,0.842574577643471,406.943632683495,1.42199011464416e-99,NA,NA,"Normal"
704,"Normal",2,0.9,1.2,44,0.852303079091598,1.88443811291771,1.07383506750836,410.100375352525,1.06393634545194e-98,0.807361343014068,2.48284111545252,"Gamma"
705,"Gamma",1.5,0.7,0.84,45,0.680414951616455,2.51411471647128,0.605655897620657,479.14540215258,2.82468762032895e-70,NA,NA,"Normal"
706,"Normal",1.5,0.7,0.84,45,0.740175195921909,1.4040710098924,0.744003651990627,429.315625501782,2.8086596413629e-92,0.468910013145498,3.10635074866539,"Gamma"
707,"Gamma",2,0.7,0.84,45,0.670342198793526,8,0.276626475206129,459.315657185237,4.15477930023984e-77,NA,NA,"Normal"
708,"Normal",2,0.7,0.84,45,0.651788449130766,1.94281699490881,0.740724589110037,471.705303048489,3.25780370225729e-73,0.294459251681925,6.76318459918817,"Gamma"
709,"Gamma",1.5,0.9,0.84,45,0.891669094027661,3.55647960011493,0.419326575439096,333.151494627068,6.63246300425059e-132,NA,NA,"Normal"
710,"Normal",1.5,0.9,0.84,45,0.919864596895277,1.4538571999603,0.799133209236001,321.869203612009,3.02219816543855e-136,0.495000432200438,2.99593584933139,"Gamma"
711,"Gamma",2,0.9,0.84,45,0.856799630964997,6.78318589346955,0.292191735127411,359.394945686842,5.3055008619387e-122,NA,NA,"Normal"
712,"Normal",2,0.9,0.84,45,0.901507232368615,1.94372838765102,0.748631002098683,329.040850719335,1.37639945445423e-133,0.306414736497385,6.39749910816024,"Gamma"
713,"Gamma",1.5,0.7,1.2,45,0.585781404155223,1.72647995541357,1.05670190587321,541.360079733473,5.76447917732065e-44,NA,NA,"Normal"
714,"Normal",1.5,0.7,1.2,45,0.658117609407679,1.54603480927151,1.04269335493366,502.208915734958,5.88652006894234e-61,0.850039940181441,1.93782958130237,"Gamma"
715,"Gamma",2,0.7,1.2,45,0.672623812618278,3.34837739826886,0.647607975515844,498.673326957435,2.66762438049567e-61,NA,NA,"Normal"
716,"Normal",2,0.7,1.2,45,0.663659677055682,1.96908203470414,1.14012255430512,509.467929023777,2.38725709687079e-58,0.805820125490056,2.60391265287386,"Gamma"
717,"Gamma",1.5,0.9,1.2,45,0.872800593180343,1.56489446918986,0.979551297401042,401.934499571369,5.6675632127567e-101,NA,NA,"Normal"
718,"Normal",1.5,0.9,1.2,45,0.894993474890529,1.37311928309454,1.16707180191032,397.151973135439,1.44627984140736e-103,1.04450304330797,1.39677571513129,"Gamma"
719,"Gamma",2,0.9,1.2,45,0.852637078822409,2.83480739377417,0.701684637362493,416.287612297414,7.02376838314976e-97,NA,NA,"Normal"
720,"Normal",2,0.9,1.2,45,0.870635152597504,2.04616618539922,1.22056829511085,419.211118627325,3.67466152428508e-95,0.842518561126158,2.57859525732028,"Gamma"
721,"Gamma",1.5,0.7,0.84,46,0.687570900300192,2.48239757544107,0.626744078728976,473.68357737443,2.33352510346734e-71,NA,NA,"Normal"
722,"Normal",1.5,0.7,0.84,46,0.697486749486909,1.4523113488319,0.713692649816677,445.32413093473,1.30780393374736e-84,0.429223338753997,3.52902929435006,"Gamma"
723,"Gamma",2,0.7,0.84,46,0.700018094602902,6.44488232226545,0.326557678814053,456.822974938536,2.01542941807718e-80,NA,NA,"Normal"
724,"Normal",2,0.7,0.84,46,0.663656228076088,1.94259160865372,0.764470530987481,469.618821661986,1.61082906762102e-74,0.367761264429777,5.52536138782384,"Gamma"
725,"Gamma",1.5,0.9,0.84,46,0.901461385289336,2.63265419218622,0.541848057017423,344.094551940402,1.17697574784378e-126,NA,NA,"Normal"
726,"Normal",1.5,0.9,0.84,46,0.909607085195553,1.49462322519844,0.744993679306867,318.904197840662,2.71201785575818e-137,0.462926247247095,3.33939066724963,"Gamma"
727,"Gamma",2,0.9,0.84,46,0.904714430073602,5.70960025261077,0.369332056095038,341.020807651922,7.54587849421519e-128,NA,NA,"Normal"
728,"Normal",2,0.9,0.84,46,0.887435031069842,2.02089373862126,0.887106652124657,359.860343953591,3.2857355001232e-119,0.451253740783176,4.58337823152765,"Gamma"
729,"Gamma",1.5,0.7,1.2,46,0.661188059658128,2.1463466095972,0.782639387699621,504.507898636177,2.96642013656556e-60,NA,NA,"Normal"
730,"Normal",1.5,0.7,1.2,46,0.648136999076239,1.34990324448849,0.942962447831931,493.869029559298,2.54466073645585e-63,0.808500525670463,1.85110956793753,"Gamma"
731,"Gamma",2,0.7,1.2,46,0.655570959171038,2.96510433702259,0.696873544173987,505.387085876582,5.42446955475305e-59,NA,NA,"Normal"
732,"Normal",2,0.7,1.2,46,0.699023020175572,1.77577016100527,0.959511372448818,473.806076799444,4.00310569572633e-72,0.586899118525358,3.18475042865908,"Gamma"
733,"Gamma",1.5,0.9,1.2,46,0.864686190122348,1.45995335457046,1.13325484651203,417.749315168106,3.13391999072837e-94,NA,NA,"Normal"
734,"Normal",1.5,0.9,1.2,46,0.908270017084212,1.3195080602134,1.11572165707762,380.964793234365,2.11146851854259e-110,0.843413452913601,1.76923029089651,"Gamma"
735,"Gamma",2,0.9,1.2,46,0.876484787041122,2.9326939845948,0.769258515660908,415.64948153142,2.07084460726074e-95,NA,NA,"Normal"
736,"Normal",2,0.9,1.2,46,0.876129690359322,1.86782843028639,0.970217302014287,382.714058537936,3.80872478303228e-111,0.516077984737407,3.74960857349108,"Gamma"
737,"Gamma",1.5,0.7,0.84,47,0.706480084315516,3.33121035928598,0.478608392928442,454.807657705388,9.92535676768349e-81,NA,NA,"Normal"
738,"Normal",1.5,0.7,0.84,47,0.645871652974348,1.38554502970814,0.556490329814125,450.725269363898,3.720071343867e-83,0.307094790746992,4.70854955210158,"Gamma"
739,"Gamma",2,0.7,0.84,47,0.676416274935763,6.21162200316397,0.358438855811791,472.15759605987,1.86892190595305e-72,NA,NA,"Normal"
740,"Normal",2,0.7,0.84,47,0.768324652872815,1.99267293931628,0.857148957267311,427.478575496923,1.13635659397483e-91,0.397805694988126,5.15802695020422,"Gamma"
741,"Gamma",1.5,0.9,0.84,47,0.903086834216053,2.50268277497392,0.57626342112209,347.669150590521,7.16681126534023e-125,NA,NA,"Normal"
742,"Normal",1.5,0.9,0.84,47,0.925539633800051,1.45112491799821,0.696232865199037,297.24830553008,1.49734963252285e-146,0.379321916958253,3.84640237973687,"Gamma"
743,"Gamma",2,0.9,0.84,47,0.92092303057972,3.85018082290678,0.50342240532487,347.263594058368,3.64193105786058e-125,NA,NA,"Normal"
744,"Normal",2,0.9,0.84,47,0.899338765026818,1.98597865459584,0.819962135108092,341.482558525318,8.44640137862272e-128,0.388113273868333,5.2525589990541,"Gamma"
745,"Gamma",1.5,0.7,1.2,47,0.701476187536107,2.1700299441199,0.813700231243707,487.103329633907,5.76082926122901e-67,NA,NA,"Normal"
746,"Normal",1.5,0.7,1.2,47,0.68343096862437,1.07584152021121,0.87629736399001,471.2932263192,3.88241739578758e-73,0.897150853272977,1.46054119576889,"Gamma"
747,"Gamma",2,0.7,1.2,47,0.748581769878233,1.7475367000427,1.25180522202826,492.890493792761,2.03206898172066e-62,NA,NA,"Normal"
748,"Normal",2,0.7,1.2,47,0.656376968427145,1.77453570636874,0.928681920173374,488.779949297122,3.5682686169501e-65,0.600683838854226,3.13085191693915,"Gamma"
749,"Gamma",1.5,0.9,1.2,47,0.871122792534398,1.90017403921215,0.903446796898554,407.837051385283,1.68001299108514e-98,NA,NA,"Normal"
750,"Normal",1.5,0.9,1.2,47,0.847118149914797,1.20176337633765,0.849462735833163,379.89734787677,2.45781666021303e-111,0.80602158585722,1.65591473318741,"Gamma"
751,"Gamma",2,0.9,1.2,47,0.908631588616527,2.33185177741241,0.939710000308511,404.820937585425,2.42907766429388e-100,NA,NA,"Normal"
752,"Normal",2,0.9,1.2,47,0.889829802167465,1.84798265006191,1.08627864261951,389.051360564455,1.82272965542007e-107,0.814200446724933,2.42074100245213,"Gamma"
753,"Gamma",1.5,0.7,0.84,48,0.643629991235179,2.63980568322581,0.556529418952733,487.593106209597,3.9488399431282e-66,NA,NA,"Normal"
754,"Normal",1.5,0.7,0.84,48,0.668527997131194,1.46630925726068,0.589407075277823,441.987333821337,1.10080847144101e-85,0.268757893663409,5.56747462697268,"Gamma"
755,"Gamma",2,0.7,0.84,48,0.685232479672886,4.00088060950577,0.534204837034839,485.585222052195,6.86692381852403e-68,NA,NA,"Normal"
756,"Normal",2,0.7,0.84,48,0.780479871231446,1.97489897468386,0.845898164910372,418.147962172245,1.18770113671452e-95,0.356474394526145,5.75304727781946,"Gamma"
757,"Gamma",1.5,0.9,0.84,48,0.899238718319905,2.56321452047907,0.604465787274124,358.745719177055,1.08001560304344e-119,NA,NA,"Normal"
758,"Normal",1.5,0.9,0.84,48,0.860310175301193,1.50047834242249,0.746065776062548,354.835767633608,5.90478976121241e-123,0.447301514678792,3.48544908386219,"Gamma"
759,"Gamma",2,0.9,0.84,48,0.867031877723865,5.25772558560436,0.402422905616494,373.682237901862,1.86522834053142e-114,NA,NA,"Normal"
760,"Normal",2,0.9,0.84,48,0.947088960726657,2.1148588360825,0.858586568143016,313.350398834541,2.24570321108539e-139,0.367388188127455,5.80493887582306,"Gamma"
761,"Gamma",1.5,0.7,1.2,48,0.650037080688788,1.52945909484329,1.10920497008908,519.78610786588,3.90508518997532e-53,NA,NA,"Normal"
762,"Normal",1.5,0.7,1.2,48,0.66174355901801,1.13881780406257,0.872142800577052,484.829833109201,5.23303136570023e-69,0.836252369931727,1.5918393160965,"Gamma"
763,"Gamma",2,0.7,1.2,48,0.700966582397993,2.72747922737848,0.768501741800598,494.176135638017,1.22487975224548e-63,NA,NA,"Normal"
764,"Normal",2,0.7,1.2,48,0.682842417215423,1.84187845909621,1.00066006282285,483.342431707318,2.97809107520506e-67,0.614528501321138,3.19037361573324,"Gamma"
765,"Gamma",1.5,0.9,1.2,48,0.882658642198478,1.62161212300052,0.923099971315568,393.097086139113,3.44192230567303e-106,NA,NA,"Normal"
766,"Normal",1.5,0.9,1.2,48,0.826601778754868,1.20644941173638,0.987210251150687,410.617599516393,5.88584057553953e-98,1.38529055375014,1.14562467780887,"Gamma"
767,"Gamma",2,0.9,1.2,48,0.871381845833346,2.66855637969972,0.824006848409421,426.110900223791,4.64672566920857e-93,NA,NA,"Normal"
768,"Normal",2,0.9,1.2,48,0.917847445054551,1.87812400586446,0.989310544360514,357.030898618744,5.46564012354627e-121,0.611354605907373,3.14686134615642,"Gamma"
769,"Gamma",1.5,0.7,0.84,49,0.704641716828009,3.14835388578601,0.498987854134873,460.398843958851,9.11671382340429e-80,NA,NA,"Normal"
770,"Normal",1.5,0.7,0.84,49,0.647940803497726,1.29962761478047,0.594072102239117,455.022128851384,3.85291002748303e-81,0.363993463918341,3.71969309959185,"Gamma"
771,"Gamma",2,0.7,0.84,49,0.643052000076031,7.05254768296503,0.325299494321968,487.163426337195,1.13050427718711e-66,NA,NA,"Normal"
772,"Normal",2,0.7,0.84,49,0.670900785476741,1.98177598996535,0.775568831793841,466.202037729541,1.73395584874082e-75,0.314975651227214,6.43683903236446,"Gamma"
773,"Gamma",1.5,0.9,0.84,49,0.918458189994641,2.63714448662723,0.60911249415851,348.648416896015,4.35441052573448e-125,NA,NA,"Normal"
774,"Normal",1.5,0.9,0.84,49,0.914808099875314,1.43734430928247,0.754612674527278,317.499569305321,1.08937527206346e-137,0.455155504570616,3.19140254702907,"Gamma"
775,"Gamma",2,0.9,0.84,49,0.879587727438209,5.76951229777729,0.342972119949558,348.041214690374,7.35189660386481e-125,NA,NA,"Normal"
776,"Normal",2,0.9,0.84,49,0.893767347216599,1.91362287468545,0.742209936930869,329.512714947577,9.85108006529528e-133,0.317242046224596,6.1820762885846,"Gamma"
777,"Gamma",1.5,0.7,1.2,49,0.696671929574093,1.87363246595382,0.883721504467506,488.95779019895,1.07291591171324e-64,NA,NA,"Normal"
778,"Normal",1.5,0.7,1.2,49,0.621594080208494,1.45939637691286,1.09065477565967,517.977984337996,3.09431738278115e-53,1.13758395991328,1.53235823160068,"Gamma"
779,"Gamma",2,0.7,1.2,49,0.711778193914469,2.37717812179584,0.89572959260847,495.993706185522,4.14773420349597e-62,NA,NA,"Normal"
780,"Normal",2,0.7,1.2,49,0.719072804462681,2.01674090710787,1.28191807943273,494.484495079408,1.69497013680194e-62,0.922171578832868,2.33147111025911,"Gamma"
781,"Gamma",1.5,0.9,1.2,49,0.878334297670699,1.72824406913109,0.914665164747966,395.731003870925,8.88834423534856e-104,NA,NA,"Normal"
782,"Normal",1.5,0.9,1.2,49,0.837210820842502,1.20478932163565,0.805856829827065,377.548953871055,4.09264162485441e-112,0.676273331349473,1.96151732890902,"Gamma"
783,"Gamma",2,0.9,1.2,49,0.90255885474094,2.62348028917029,0.755518679076679,388.742621341902,3.47311129783745e-107,NA,NA,"Normal"
784,"Normal",2,0.9,1.2,49,0.912762784539667,1.82607324827584,1.1275872920613,378.276920476579,1.46730926017579e-111,0.744401407192928,2.60819321744538,"Gamma"
785,"Gamma",1.5,0.7,0.84,50,0.714949095388292,3.15605595246614,0.567661303221942,466.680133263846,5.8988410238278e-75,NA,NA,"Normal"
786,"Normal",1.5,0.7,0.84,50,0.689545358558749,1.58872024122691,0.952400264056522,478.484543296254,1.52031477164933e-70,0.649828812611309,2.62775996345103,"Gamma"
787,"Gamma",2,0.7,0.84,50,0.693448448955843,7.13898381180408,0.302292834040106,462.455733116855,1.14535365949475e-79,NA,NA,"Normal"
788,"Normal",2,0.7,0.84,50,0.616976324693986,1.98528677185135,0.601528536629112,467.496161555791,1.53128381692732e-74,0.256690500169464,8,"Gamma"
789,"Gamma",1.5,0.9,0.84,50,0.949151619626224,3.13520684277977,0.499459174704898,311.133586929765,2.76152183268942e-141,NA,NA,"Normal"
790,"Normal",1.5,0.9,0.84,50,0.903537562325349,1.53458145171654,0.752494618856235,326.607975155046,3.40613628521942e-134,0.417800476188894,3.71714728813962,"Gamma"
791,"Gamma",2,0.9,0.84,50,0.907194800998151,5.08855638414463,0.390501595548376,339.540102577503,3.78664426205733e-129,NA,NA,"Normal"
792,"Normal",2,0.9,0.84,50,0.920334244246877,1.74190577594777,0.715611013715229,306.214770785434,4.34787502754788e-143,0.323578834407168,5.45481325522758,"Gamma"
793,"Gamma",1.5,0.7,1.2,50,0.759431750282848,1.40717879224541,1.35260706674021,486.841910025259,4.76896423113694e-66,NA,NA,"Normal"
794,"Normal",1.5,0.7,1.2,50,0.629370320286661,1.55614931170976,1.1893700596064,523.136216111967,2.26364598918001e-51,1.03285628555095,1.7064059087897,"Gamma"
795,"Gamma",2,0.7,1.2,50,0.717989058401674,2.79199719270721,0.782193159781818,488.494704430928,1.92938592155176e-65,NA,NA,"Normal"
796,"Normal",2,0.7,1.2,50,0.703924843885751,1.6803107676659,1.06723642861398,486.193155118411,1.77580872969816e-68,0.791175503008109,2.34883539123612,"Gamma"
797,"Gamma",1.5,0.9,1.2,50,0.891579126658226,1.71368725687343,0.896097063422101,386.133033683901,4.78656224445255e-108,NA,NA,"Normal"
798,"Normal",1.5,0.9,1.2,50,0.888012575646245,1.55527012942712,1.25517021585409,412.595990945412,1.71819460258115e-97,1.31580913151656,1.33597114548801,"Gamma"
799,"Gamma",2,0.9,1.2,50,0.890537408232256,2.04401945883814,1.00859499847237,415.215175349613,1.91409710442466e-95,NA,NA,"Normal"
800,"Normal",2,0.9,1.2,50,0.899246184462097,1.85466271764704,1.0663613487682,379.419191820077,3.03204434391684e-111,0.679537733228161,2.83877252226053,"Gamma"
