experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	87 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 130.304243483 	B 	C 	0.0 	12 	0 	1.0 	JBKQCAGPMXSFVUIODLEYHZWRTN	WKBPFRGAYNHLVXCMUOJTIZDSQE	VTOJYEBRQGLDZMNKUAFCXIHPSW	CMBZGJVQNOFDPHWKUTIXASERLY	QGNWMPFBLZOVKDJASTCYEXIHRU	AMHWCZBODNJIKFELVTPYGXQRSU	RBXDGIJLWHZFYTNQMAKSUOEVPC	QJDPVOZGNSBKHCYRUEXWFMATIL	NTSJQWBGRYEHZXOPULMICKDAFV	OXJNFMUQCLDBGREKZITPYWHVAS	LEWIXKMDYFPNBCJTORUVHSAZGQ	CDIUGWKAQXNEFRZHPJBOLTMYVS	SANZEDCBKHYIPXLOMVTJGQUWRF	VRKJXFBYENGSCDATPUHMOWIZLQ	ZHRUWQXMLYASTOCDEVBKNGPFJI	BIPALHVGJSWRYQXODCUFTENZMK	QTXIFOVBMZLARSJHKPGCUEYDNW	YJFGVQBSHWZKPCXUTMOEINRDLA	PQJMKTYGDFCSZAUWEOBIRLNHVX	DPUMXRZTOIGNEBJWLVSHFQCKYA	SZJMNPYUBAGFLOQKCVRXHDIEWT	0
main	88 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 3.74861935769 	X 	R 	0.0 	6 	0 	2.0 	NZVOEQWKCXTSMRLJFBDPUAHYIG	VWGMSLNTHRZOEPCKQIDFYJXBUA	SQYCOTBFRGVEWMJHKDUZLPXAIN	CSKOLYVTFHJENIAPQZURMWDBGX	FKJEGNSCOTVPRMHBDZQLYUIAXW	KUVSXCWZNFPGQMLITEBDYARJOH	NHWYZERFXKBVJDQOTASLCPMGIU	CLQFSMIAJKBOZYRGDXTPNWEVHU	JFVHQEPGTWBYCSIOMLDXNZURKA	BGTWZNRLSCQYFJKIXHUAMOVDEP	UWDQVJFYOGNTACRIKHBMZPESXL	BUNLFCAWOIEMYSJKZTDHQXGVRP	IPRHJLEGUNVWQKZMOSFTDYACXB	JMPRHOZWVEGQIBXSUCFYDKTNAL	XNWISMHFTGYVDAURCPBEOZKJLQ	TPYSOBQCWNFJARLVXIHGUDZMEK	NAVQOULPIWSGKDTMZJRXHYCEBF	UMOKWFZDXGSIQLHYEBCRAPTVJN	LDZXWUKGVFMBPJCASHORYEQITN	JPCUWAOVXHIQGEYSMLTNRZBKFD	UQNGAOXTFEPJSLMCYWRHVZKDIB	0
main	89 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 67.1213136881 	A 	H 	0.0 	15 	0 	3.0 	YDUQTFEMOAGBNRILWZJVXHSKPC	FVKXNGHCAWDMUYEBPRTIOLZSQJ	JRICVNGSWOEALPDYMBUZHQFKXT	BTQDENMIFHVJSXPYURLZCWOKAG	FPTMICBGVZXAYNOEDKJLSWUQRH	YZCSDHEVXTKWJBRIULPNMOQGAF	QTYZPXUCAGWKLSJFREHBDMNIOV	SMXPACETLBOFGNHZKDUYJQWRIV	JNUOVMKAWTFLGQRSXHIBEDPCZY	BVPXACTFSELMZIDJYHRKQGUNWO	LGYDSEXWQNJRTZVOBUHPFMKIAC	UGYWLRNFDSTZVCIMAOPHXEJQBK	DZWYMFPGURNIQSACETJLXVKBHO	TYWZCJNRQKIAESGOFXBPUMHLVD	VTPRJIOXYEWGZSFQBCAHDKNLMU	IUVXGDHCEAJWFZMOPRBTNKSLYQ	WDRHGZQYAPKVULSJXTINEMOCBF	VUOXDLMRAWZTFISCHGQPBEYNJK	GYOQWFZPNRECSHXUKVJAILTDBM	ZQNWGOESXCJDLTRIKMBVYPHFAU	HALXSGIFEJMUOCBNRDWQKZVTPY	0
main	90 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 75.5992257828 	P 	J 	0.0 	7 	0 	-3.0 	ECJHFQPNLWISTKROZGMVAUDXBY	UHRZVGONESLBDFJYXKTPWCQAMI	FZDAPIQMKWBOELRNXSJHGTYCVU	ECJYBTGQRPMLKSXUZVIDNHWOFA	GXPHBVFASDILMYKEQNURCWOZJT	OEXGTPYJKVNCZDUABMIHFLWRSQ	KELYPQNDJXCFZAITMSBOGWHVUR	GNKHYIWPETJFDXLMASOZUBCQVR	KGUCVBJYOPMHTDIENLXQSZFRWA	BQDEHLUXZRFCTKMWYPGNOSJIAV	NWIQLDPUBVEXHAFGYRCSJMTKZO	GYBCSVIJFATZPEXHDUWLMKNRQO	FOMTEACXQUWDSKVJRZLGNYHBIP	XVEKIBQUSAFGYROZJLNCHPWMDT	GFOKQCMYZWETARBILVHXNPUDSJ	UKMIJGNBLPTFQWCDSZXAOREVYH	OUTCNIDEALPYRKFHSQXVZBMWGJ	FUSGHDWZACPTJVYQXBNLIEOKMR	DQZBFPRCJSGIWTHAONELKVMYXU	NCTOLKXJBMAPEZHQUYWISRDVFG	TRMUIOJVBNYKGDPLHXCSFEWAZQ	0
main	91 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 77.1696481017 	R 	S 	0.0 	12 	0 	2.0 	GRFTBEYMOPWQLACJHNUZIKDVSX	TDZSXEFWUOLQVMHIARGNPBCJKY	USXLPGFKECRMYNAOZHWBQJITVD	YZUDAINWEXMRGKHSOQVFPLJCBT	UITVGHARZFKSQCWYNJLBDOMPEX	FNGLZRICMXOQAVUDKBHSPEJWYT	FVLWDMEZAJOBRKXYQITHUNPSGC	OJKLQHUIAPMNTXZRESWBFGYDVC	WQTXHJARZCDSMEINFLVKPBOUGY	SYNEIVLBACTMQFWZRXUOHKPGJD	KCEAUSOVQLBDPJHZIWTRYGMXNF	TRMOLNGDXVKAZSCFHJEBPIUYWQ	TNLXYEASDRPWOJZBIMGFCVHQUK	AVBDQJRWCTYHMXUNEZKSFIGLOP	USEAJTGNHZQIOPWRCMKXYLVBFD	UJDGRMKZFVSXLQPTNBWAOCEYIH	HQSKXIURPMTEGLOCYZVJWADFBN	YKHXPETWUAZNVFICDORGQLMSJB	KLGDAUFXWBTQPRHVMIOZSJNECY	LXKUYQZSJDARWOVGPCHMIEFBNT	VLUQDHOCFZBPWNERYKSAMJXTGI	2
main	92 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 71.2556282877 	K 	I 	0.0 	18 	0 	6.0 	FJBVRMEACHPOYTNGQKWDISZXUL	JVPXQZHGWTSBOILDNKMURCAFEY	YLXOZJNKRSTQIBAGMVFWCPHUED	EDLGKIHSBVAUYXPCRWNZOFTJMQ	IAERTBWFYNPUGJSHZQDMXOVLKC	TKSXELZVOFUCGNJIWYQRADBHMP	VPNJCQOXBKYHWSIMGUDELAFRZT	DMCGXPHTNSVIYBUELAROWZKQFJ	TLPMHCBEFWAZJUONSXRDIVQKGY	WUTQZHKJLAOFCVIDXNPYERBGMS	USBHKYTOVMJELIRFCWPNDAQZGX	ASCZIDTQHKVLGUOFXWJNEMRPYB	TMRBKVJOFGSEQIPUYCNWXALZHD	MTNLGIPOBJEQRZYFAHXVCSKWDU	TCUEOSZPHDAFBIMNWKRYLQVJGX	JQLGFVTHARONSICMZKEUXWDYPB	GSYBCALZDUWNRETFXJPMKVIOHQ	GTHFUKZNCMAEXRJSVQLDBPOIWY	QNWDESOJPILXAZVKBUFRTHCYMG	EMNSPDJVLBKTRYHWGQAUZFICXO	IMNRETZOPJYWQXFLBHDCGAVKUS	0
main	93 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 165.455723784 	M 	Z 	0.0 	1 	0 	2.0 	PUHSFJTWRLGMDZIVNAQCEXBYOK	VUQXGFIZAMKJYHEPOWCLTNRDSB	RMKHZBPXAILYDTFUONSQWEJGVC	TBGDALYMJRZHPNQCSVFUKIXWEO	RFEHTALUWQZSKDNMIVYGBCOXPJ	AFJYKLBVODWIUMXZGPERCHNTQS	MYFXEQJCWUOBVRPGIAKNZHLDST	BGNSJDKYCFPUEZHOLVWRMQIXTA	SMDEQOZNLCKXGFWUVTBPJRHAIY	JYLMEGVXSUPIRDANOBFZQKCHTW	OJXPTSIVLKGMZQRUFEHBWANCDY	VBGLWCDJPUIMSAKZQHEXOTNRFY	JEQIZWRVTUGOMYXCALKNHSBPFD	UBMQTAWOZGXVKHLDPSCNJRIFYE	VXCYZQNPHMUBLKAJWRTGIOSEFD	YPAHCZBRUKEGITWMXFOQDVJLSN	MRQAJLHOSEZFYCDGNUBIKTXPWV	GPWZVQXBCIUJOHMTFRSYLAKNDE	TFIVELQJWPSZYMNAGKUDRBCHOX	WUPDMCHQFZNEOGXTBASVKYJRIL	XRPTGQBHIDWZCJKNEFMUOSLYVA	0
main	94 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 257.753379384 	G 	I 	0.0 	9 	0 	-4.0 	EWFXDCYORVTIMNALKPBHGSZUJQ	QMCYNGVPFBZJXTUEOKIWRHSLAD	NCYZKXJGUORPEWLMAQBTISDVHF	FLHEOMQBCJXGDYSUKWTIRAVPNZ	VJCSYIKBPLWTHMDNRQGUFOZEAX	DUWOMJIVRCQHTBFAXNEKLYGPSZ	VXRPOWBEAZKQJTMNGLFDCUYIHS	YUGHPNZQDLTFMWCIBAESXORJVK	HTUCDRWIKLBAYGPMFQSXVNOEZJ	NMXGPEBICKRTOLVWHSJFYDUAZQ	SJNOKCDXTUAZBYILREGQPWFVMH	BXRECIKAWGSVDFHTUPOMYZLJQN	HKFBXGOLNZSVCQJWTYEDPIMRAU	NLDOQPYUSJVRWHEZKBMTGFXIAC	BMWRSHPNOCZIYXTGJEVQDUKAFL	ZOMPFWXQYCBRLAKJTHVEUGSNID	WVJNIFYOLQKZTDGABURPHMSEXC	XHNBGAPQWMSCLUITKDFOYRJZEV	QMVCZJSRTOBLDFYGKPHWEAXIUN	BHEGAPWDIKMRTFZXLSVYCJNOQU	TUOZPBXWMYHSJVIREDACQFGNLK	0
main	95 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 269.104355416 	R 	S 	0.0 	13 	0 	1.0 	STDVEQCZGAMIYPNWBOJLXFHRKU	CUMOAEZLBPGQRHTVJYFKWINXSD	YKEQULBJWZSVXRTAGIPNFOCDMH	QSCBFHLPJXGDMTRYVZNWIAEUOK	PQRKELVGXFZICHBUYTNJODASWM	TXJOURLGCYNQHDFPWMBAZKVEIS	XCHEBGZTKPAOMDNYUJFVQSLIWR	YMCUWNRQTZHDEGLFAVBXJSKIOP	MITHGERAZLBSQXYCOWPKFDVJNU	GFTZQPYIEHJXVNDWMASURCLOBK	IUFCOMJHYZDTVGQKSEXPNBRAWL	YWZFNLDVGTHAXCMUKQPEORBIJS	UGKYMDFWVAJNBIZCEPQOLSHRTX	JULBWXEGSRTDMOZYPQHIFVNAKC	SHKZPMDXUOABEIGNRTYJVFCWLQ	NOTMHARDKLWUYSBQXGZVPEFICJ	JYLKOXHUBVGZNDCIFSPRAWETQM	MOUPIXQJWZGHCANBFTVRYLEKDS	ECNTWKRAJHBPUDLGSYVZFMOIQX	KQOUAXPBINWSYEHTGDZRVJLMFC	WQJULIOMKGTZVNSPFRBYDXAEHC	2
main	96 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 70.8306615031 	S 	B 	0.0 	1 	0 	2.0 	UGVCWYZQMHJONEPXATSDFIBRKL	AOQPJLDRTBXSVMHNZGCUWIFEKY	KCRJFBVWQDNSAXIEGMHLZOPUTY	ILTOMGVUPHYBNDEZCAKJSWFXRQ	QNUAILHVGBMYCXWTKZEPDSOJRF	AXHPBFIZGYKTDOWNJECSURMLVQ	DIJVBWZSFRPLXHUAOTMQNEYKGC	QAHRFLCJDWZVUEPTXNOMGSBKYI	XUFWKMJPIDYOVBRTENZAHSLGQC	QGVZNKALDPSUIXCRJFYMBHWEOT	LJRSAEYMKBWUQZTCXOINHDVGFP	WNTXGOEDIJKVYUPZFBHLRAMQSC	HXNTKAIWROCQPBZGLMEDYVSUFJ	DCZHVQTARKMSYENFLPUBJXOWGI	BCSGMFARENDLJPZUIVXWHOTQKY	GXINODBTFYHSQAPRZMWUCJELVK	JAVXKUZWSRYMBINQPGHFDOCLET	QRWYXFEUMVPSCKZTDABHOLINGJ	QEAHMGTVWFRCOZJXLKSNUPDIBY	XAOZSIURTEFGBMNHYDKPVJQCWL	IAPYVLJGXOFNZMWRDTQHBUKCSE	0
main	97 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 256.458049936 	F 	G 	0.0 	10 	0 	11.0 	WMUHASTORCJEYGZDVBXQIPKNLF	VBGNDAXOEUPTJMRHKWLYSQZCFI	QBAXLWGPSYEDTJMUFCNKIVRHOZ	TSCGJBZMPROYWFDAVXKNLEQUHI	JAOKNUVSGMZCFQIPLHWTXREDYB	TYWUBMQPKCLVFZHJNXORGIDESA	DENKOQZSIWUPLRBAVYTMXCGFHJ	AHBJRYOTKXGELPWZFUMDIQCSNV	XSWIFZYPMBNCTUHQVEGORKALJD	KLDONGTVRXSEYUCHPAFIMZJBQW	UYPIZVQDXGSEWABJNMHKFROLTC	ODCMVXUIGABQRJYSZWEFPTHKLN	QXCLFYINJMAEUZORWVKPDGBTSH	ESNUHZMOVGTLYCDQWXJKAFRIBP	SBDJCGEPKXHUVIZMFWYOLTQRAN	XFAHJTZPCVLQWUYNSBOMIGRDKE	FOXTYUBSHNICAVWLGRKZQJDMEP	KIBHPTJZSAXDQRVUGMFCONEWLY	XYWUQBLGORTNPKIASDVCZEJFMH	OFAYRTVCXKSMJNZGLWBUPEIQDH	TGHFSWJOMYBLRPQXEZKCNUIAVD	0
main	98 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 290.646431378 	D 	U 	0.0 	12 	0 	2.0 	RPFIXOWSUEKBZMATQYVJCNLDGH	LOENFZIGDAHYXJTMRWVBPKSCUQ	VQFLKNZBGWSEHJDIPUMRXAYCOT	BLFHYGAPKJWNMCSTEXOIQDUVRZ	XOJBYDKZQAURFWPTENVGSLIMHC	RESQYPKFGTBHZJVCLDUXOINWAM	IXYJWTELBAMKFZNURGOVSCQHPD	OILAMNFYHJTSKRECUZPWGDQXBV	TJYXHMDEGSLRUPZFAWIVBNQOCK	AUJBFPDHRLNZXWGCOISKYEQTVM	LVUNEOHSGPJTZRKIDAQCXBWMFY	VUAQSZKBIWMRPHGXCLOTEFNYJD	YECQJBZTFGUVDIXNLPMAHKOSWR	PLWJGHKCDMAVTSQYZENBOUIFXR	NFXUTJASZRCMHOIPLWEDYQKVGB	BLJVDHOCEIAWSGPNRYTUZFMKQX	ESQAPTXZICGDFKJHOUVYRLMNBW	XSCOQGZFEIVPTLJYHKMNBDWARU	TWDAMLGOUSNKQJXEHIPZYCVBRF	ZJNWFCOIXMKAELTQDYSRBHGVPU	HWUZDLAJFCMVKNIRGTSBPEOYQX	0
main	99 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 3.97897406198 	W 	F 	0.0 	18 	0 	11.0 	KYNAMTLRXOZFPGDWIHSQVEJUCB	FSCNDGZAPWIUMHOJVXETBLRQYK	DZBXKHMECVJIWSRUFQTLGNOAYP	XPJYVTIBGRLZSQMUKWODCEAFHN	ARKYSVTGOUHZBDNEQJPXCMLWIF	LBGCDTZXFQOMPYKUVJRIEWASHN	AOKBPDUMSZWRVCITYXGHLNJQEF	VQRCSABLONTIEKHFYUZDJMPGXW	TAHJXLFGMWVCBEQZYUODSPINRK	LTRCIZQAWHVMXOKDSNGFJEYUPB	ZPSTUQEXGOLVACJWNHBYMIRKFD	RIPBOYKMQHCDXTJWFAESVNGLUZ	GRNJSUAXHICKQFYMBWZDLTVEOP	PXNVDCMQHUABTJSKIELWOFZRGY	BJSIGFMDTKNLVWYURCEPHAQZXO	QLDPUOGYVNFEWXMZICRTKSAHJB	SVCNRMUQBKZOAGYPLDEFIWXJHT	MTROGXEQDKFZLNYCWPBVUJSAHI	QHKOZRETDNFYGVMBXSUJIWACPL	SAWIFOPEVZMUQCDBNXRTLHJKYG	RHJSTIGCNVUYPWXAQBFOMLZDKE	2
main	100 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 3.97897406198 	W 	W 	1.0 	15 	0 	0.0 	RQCVYKPTXZHMANOWILFEDUBJGS	DSXZEIRNCGUYJLAKFMVBOHTPQW	CKVZLFQHUERPJAWXNYMTBDIOGS	XQRSKCVGYZPOTFNWDUIMHABELJ	WYAJVUTIDPFCOLSQKHGZERBNXM	FUVPGKYXJSWACREBOIZLDHTMQN	PGRVKQZLODCXWMHAEUNFTIBJSY	YZRKAXGPFQHIESUOVJNMBWCTDL	RSELZCTXUQDVHBNGKYFIAOWMJP	TCFYRHXEBMGUSWJQLAZPVNDIOK	VTECUBJDSKINXHPZLQGORAYWMF	TBOFYNVQGDKPMIWAEUJZXHLCRS	FKXWNJZBLDEARTHPMGUICVOSQY	ZRCYTQLWPNHBAGOXUSEDKMIFJV	ZKVNUGWLQRAJIBTMFDSEPYXOHC	PHILCQESVZWOJTYKRUNBAMDGFX	WSICGMETUBQXVPRNOYFHDJZKAL	XLVMCWEIFGKZTUQJYASNDRBHOP	LAFHPUDVXZBSMKWJTIYCOEQNRG	KTWHSPRIAXVGCZUYJOQBNMELFD	ORJHXPSCLBIMGVWYKAFUTDNZEQ	1
main	101 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 130.304243483 	B 	C 	0.0 	12 	0 	2.0 	XGMIQPELVHONUZRJFYTSCAWDKB	BTZFYJEHCVXWKUMIGDSRQOLNPA	UTDKVXWBFLEHNMIZRJYPQOCSGA	ACYZXMRFHPKETSBJGIWLQOUDVN	SXAPWUTIDMJYGRBVHKCQEZLNOF	RPJOUDXLVFGTZMSHNIBCEYKAQW	EJOMVKHNTYCRSIWXAFQPBGDLUZ	FUYBIEWKXVSAPJHMGQRDLONCTZ	SMIEKWLHRNTBACQGZDOYJUPFVX	YNAIDQTUCWEHXOFLGKMZRJBPSV	PSBWYEQOXRNLFZATUJKHDVIMGC	WTPOZXQJANERMSDYVGHLIBKFCU	XAULJWCDBKSTQPZOVEFHYNIGMR	CTNAFOEUMKPSYWBGZJXLIDHQRV	BKRDZCFJNYOVILAQUWETHGPXSM	DRTMEOUPVLHSNGBFQKXZIJWYAC	CNTXDYUVRJEAWOIZHPFGSMLBKQ	EZSUIRWYKHGFLQMDJCTOAPXNBV	QVPTWKHZOLMAGNDRCIBSEXFJUY	GXLBQTSVUFADIJRPWOHKYMEZNC	NUQJHLMBECSDYWGKXOTZVPRFAI	0
main	102 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 71.2556282877 	P 	F 	0.0 	19 	0 	-7.0 	LXCSHTNAEZBFKGPIQWMRODUVJY	ZFOHSAGEDPJWKQCTBVUXRIMYLN	WVTOBGMRZYUDALNQPIHKFCJXES	GFRCISUWHOKVJYBLAMZDNQEXTP	GMJNICZTQHOWFSRVEULXABYDPK	IMALNWTBEDGVFCXRJOQUPHKSZY	SGOQJUFMBXTRWCKHINDLVEPZAY	YCOHXMZINAUELTGKRPVDJBWFSQ	OUZLQGDHMRESFWJTPYVXCINABK	DEHPMIYBOCLZNSWUXAVQFGKRJT	DMFVZKYQXTHICWSGJERLPBUNAO	VLXHCKSOEGQANBPZFTMUDJRWIY	UOGBYERQWPJKZSHNFXLITMACVD	QFPWDEGXMSUJCOIRHVAZYKLTBN	GUCREJKTNPAZHIYQMBOSXDFLWV	GIOSYLZEHFJWMKBRNPDCUQXATV	QNLBSYTFOGIXPDAWERKJHVUMCZ	WRILMGTJXKPQYDUFNOHECVSABZ	LQRXEYDPIUSWVZNMGFKOJBCAHT	HBPAMGQNYFSTCZXROIDKJEWVUL	WFOXYQDBUGVPJHEMNTCISAKLZR	0
main	103 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 256.458049936 	S 	E 	0.0 	7 	0 	4.0 	QXLRNEKUIYFTSBVDZAJWMOCGPH	EQWJKZOPGXUAMLHSNTYVIFCDBR	RIUJWPTEQOBGXMKAYZCHSVFLND	RSGKHJCENLOQFWVTUZYAPXMDIB	MYDIVTUQPWEJSHCNOXZLBRGFKA	OWTMHLEVIXJNCGRZAUFSBKYPQD	VFLUTDKCAPMIGOHBEQZWJYRSNX	AMLIOZPXDEKBGSWVFTQNYJUHCR	KUORVJPFNHBWDGTYMLIZAQXCES	CMIXFBSGLATWRYVZHOQUKENDJP	PRXMKOULINCJTVWYHDAEBSFZGQ	IVSWBEPAHLJFXMNTRDQKOGYUZC	QXMVBORWTYHCSKUJELDGAFINPZ	IOHUEVRLWGTCPZAJNMKDQSBXYF	XPYSKVAZUMOQDIGRTJCENWHBFL	IQXBYJAKCHSEZOWPGVFNTRULDM	YNKZPGQRWSJIXBTMLCAVUHODEF	TWZYIXKSCHPMNQOUJFVELRADBG	UJDVGRPWTBKASECLOIHQYXNMZF	HDTIVLJWZMRCEUSFPGABOXQNKY	PWLRYZNECIHTAOBKUJGSDVMQFX	0
main	104 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 35.92994825 	R 	K 	0.0 	5 	0 	2.0 	SPWIEDVKQRZHTXLGBFJAMOYCNU	UWBHXPYOMCIKQRNZDJGSALVFET	XOQBSWIFJLVRDYMKCTNUZEGPHA	UIECNZLOJTYPMWXKVDFQRSAHGB	DWXJSABURMOPFTKVENQIGCZHLY	APWGOVJTKBREINXFCHULZDYQMS	IKDPQWXAGJRCOHMBTZUFYLSVEN	ARLNSWPQMBCZHOTDIKYFGJXEVU	VPAFCSXNQJBDREKHMZUGWOLYTI	HKWJRYCGOMUDXBAFPTNZQEVLSI	MRPHJKNWFDIVEYBALTGZQOCUXS	ZRKJXFWTCMIGOAQNVULEHDBSPY	SDFUWLGXCBIJOTHVEMARKPYZQN	SVTQFCXDIAEHUYMJLWZRONPBGK	CDTXLRWHBMOSVGZUNIKJQAFYEP	WCHLNAFOKSYURMTZIXQBEVGPDJ	OJGPICQHDLBTARKUZVSFWMXNYE	HUIAPFRQCEWDXBTYOMZJLNKGSV	JTUYFHBPNOVLSIQGMWAKXZDREC	TEVSKRFUCADYQIPXMZWGLJNHBO	DQUTMBFWRPOGXNSLJVYCZHKIAE	0
main	105 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 290.646431378 	E 	S 	0.0 	4 	0 	3.0 	RGOCMWPSIYEBNJKVFQZXATDHUL	JUGAKEIDWFZQCOSTVHLYPNBMRX	WGFCSEDBYZXVJPHKQULMANORTI	YAUPHGDWBSEFKICNQXJOTRVMLZ	WAHQCBTFNDSIMEJPXRUKVZGYLO	DVHZUYGOJRICAWESMPTLXKBQFN	YVWIZQUMLNCGDKPFSJEARTXBHO	ECZFQROLNTBIKGHYPMJAUDXSVW	JGMZBNVOILTSHCYFAUEXQDRPWK	FPECIRVLOHNXMSQWKGZDBYTAJU	QMPCNDWHLAJUTXOYFZGRVSKBIE	NMWGOYADKRIVCFJTELHBPZQXUS	XFYSINRMVZLOBDAPGECJUTWQKH	CAWVJRZYIHBFXDENMQPGUKLSOT	YEMQKFIXURWZTANLHSOVPDJCBG	BIXGKARMQVHCEYSFZNDWPJTLOU	AJCNPYOHUGETLSDKVBRZQMXIFW	SIOCENPFHJURKTLGZXMYWBQDVA	XMDKFZWHIEUNTAQRSJOVYLBGPC	VJUTLDKBNHRCAIZOXMPSWEFYGQ	DOIMNXLEBQGJPUYKZWAHFCTVRS	0
main	106 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 75.5992257828 	P 	C 	0.0 	15 	0 	2.0 	ECNWZSRLHXDBIJGMAPFQTYVKUO	IVOPDNWJEQBMFRLTKZXHYUASGC	HXYERJVTBAQLMPUKFIGOZCWNDS	UNOJLPYIRTEHDQKGFBSWMCAVXZ	QCESGBVTKIXPDYNZHRJFLMWOUA	NCVLHRUSPTGQEZJKFIMXYOBDAW	YSMBLFRDXQHTEUCOKVGIJWNZPA	AEICPLTGQNWXHJDYSMOZVFBUKR	ABGNWCFMPQEUJDLTRSKHYXOIVZ	EOHCDLITFUWXVQSBZAYNKMJGRP	VJMFHGRBCUQYIZXWPAKSOLDTNE	JHVXEFTQMRBYPSGCUNAOWLDZIK	BLJIOHMSNADYGTPQEWVRFXUCZK	QSRTXZVWIKOLBDHAJECPFNYMUG	PUOMHYGBIJEWXKFANZTVCSQRLD	FOSUDBYHMGCLPVXQZTAKREJNWI	MUZTQEIXGPKBYJVCFLOSDWANHR	PLGZHUJVKQYITOBFDMNRCEWAXS	GOSTYULQDMWFHCPZAIXENVKRJB	BTOKGSWJXQDUAFZRELCMIYHVPN	OMUNIBFRYEHCSZKXQDPGJAWLVT	0
main	107 	AH_smallerCue 	 oneCued 	 0.0 	 left 	 70.8306615031 	Z 	S 	0.0 	10 	0 	2.0 	OCQBITYXSEMWAHZKVJDGFURNLP	RUTPVZFWDCAMNBKHEOGIJXYSLQ	QXCADWIGPRFYOBNEHSUZVTJKLM	ZLYOTVMPAFWQHGJIBDKNCREXSU	CQMSYPOEHAGJVRDKFLUZNXWITB	YJHTPLOKSMFQIDVBCARXGZENWU	HKOPRYMCTLNFZBEXWDQVIAGJSU	TRDPECWUQZKJINMFGYLAXVBSOH	LQHUMKCJWEZGRYOIANDXBPFTSV	GNVWHCZJTEIXYBLFSAQPORMDUK	MGFQLUACYSPZBDXRHKJNIVOEWT	WDQXHAKBCFYVEMGURNZOSIJLPT	AKILFSZXWDGYNRUOTCJQBMPVEH	KRLGJYDXSBMCHTWNQOZFVEPAIU	FYWECMOAUQNGLRXIDTKHZVSPBJ	YSCDPMHGQLEFXAZUWOBJRVKNTI	FMQZRNKVUDHPWXSCEATIJYBLOG	HQJBPMACVNDUWKIOXTYZERFSGL	JGDLYTVXKBSUFHEIQMORNCZWAP	MQSGCJDWKHBAERVPIYFTOUXLNZ	KCHBMOLUWFQRXDPGZNVJSYIETA	1
main	108 	AH_smallerCue 	 oneCued 	 0.0 	 right 	 165.455723784 	W 	R 	0.0 	13 	0 	1.0 	EPBSXUAFTYZRLKOJCDGQNVMIHW	WJZFRUSNAIGLYETDOMBHKCVQPX	YUIJPHOEKLZCTQNAMSGVDXWRFB	JMFBURXIZCOHKPNYSTGWDQAVEL	BCZMTGKIXURQLOFVDYHWSEANPJ	LFYRKJNCIGUEMDQZSBAHOWVTPX	KFXOWRCMNSBEJZYLUIHQTDAPVG	FPBALTNHJQXSKVGUOCWDYERIMZ	SXUQARMJHTWOKGBIVYEFZDLPNC	UDVAQYIPRBFWGXKHTOSJLCNMZE	JZCAWGOKMFNVDEPQIYTXUSRBHL	ZDGOAUHVMLBRIKFYJCESQXPWNT	NRAHUJOWXCPTLDIBZVMGKEYFSQ	GTPYBECRWJLOQZDINXVMAUSKHF	MVCYIEPOWHBLKUZQGJSFDARXNT	UNGHOTQBMCIELVRXFSZWJPYKDA	KBZDRWAPSEYIVXMLHOJCUFTQGN	HCNOXQWKAMEGTVFSDZLYBRIUJP	HODXZQWIFBLATRMGYPNCKVSUJE	TYCXONJKIHVBPUFSGZAEDWQRLM	CIYWLFNPEJRQBAVUOGZKSXTMDH	0
