experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	streamsPerRing	baseAngleCWfromEast	resp0	button0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	timingBlips
main	203 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 0 	D 	0 	H 	0.0 	6 	0 	2.0 	TRQLFJHXMPIVEGUAWODCKBZSYN	BWMGHEOYKFTARQUZCPSJINVXDL	DCJOZQRSTWYLHAGFVXMPIUENBK	WREJCVPGOIXKAFLDYNTZBSMUQH	TIHSFBXMDGKWPZARONUVJECQYL	EWHIGRCDXSFJBQUPOVZYTLNKMA	ARPIJCHGDUMWNTBZEYQOSFVKLX	DRGKFUMTXNWAVSLCIEQYJPOHZB	0
main	204 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	A 	2 	Y 	0.0 	6 	0 	1.0 	AOHBVIYZULCDMFKNWQEGSXPTRJ	CSAPUOYNRXDKFQTIHLJWZMVBEG	QBXDSNTFVMJZEWORCLUHIAKPYG	KXMCZLWQSJIFAYPOTVBGHDNURE	KORQSMFTPGHVCUWBNIXEJLAZYD	EPYZKUFSWCANOQXGDILBVTMRHJ	RONUZPSKCYABWMQGXITDHJVLEF	OVEZJLAYIDGCQBMNWXHPUSRFTK	0
main	205 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 45 	Q 	2 	N 	0.0 	0 	0 	1.0 	HWKUDAEMIJNQPRLVXYFZBSCOTG	APHRWEGFYXJOMUIQLBCDSVZNTK	-99	-99	-99	-99	-99	-99	0
main	206 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	T 	2 	L 	0.0 	2 	0 	1.0 	VMLTSUXQDIBYCKHNOGEZJWFPAR	CELAGRBSHKJFMTWYVXDNQPIOUZ	GNXOSYQFCWLTEZKDBAMRVHPJIU	GUNYBXMQZCJKPSHTDLOEVAWIRF	KIPTLOEGUDQXFZJHVAWMCBRNYS	ZQUNGSICYXWKARBHLPDJFEVOTM	COXLNWIGVYRFDPJBHZEKSUTMQA	ZDVBTAOCXGMSJNPFWELRHIUKYQ	0
main	207 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	E 	2 	I 	0.0 	0 	0 	2.0 	YHTKRJMLSFINEVDOXCGAQUWPZB	VRQJOHWMEPBITYSKCANGZFUDXL	-99	-99	-99	-99	-99	-99	0
main	208 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	A 	0 	A 	1.0 	0 	0 	0.0 	TRQUMCBNAEXSPOFHKGZYDLWJIV	YAPVLBGUIZOKQFMJECRNHWDSTX	-99	-99	-99	-99	-99	-99	0
main	209 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 315 	Y 	0 	I 	0.0 	1 	0 	-8.0 	UEVQWKAHIMOJNXGYRZTBSLPFCD	WFYDKMZSJBIVXAUECLTGNOHQPR	-99	-99	-99	-99	-99	-99	0
main	210 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	V 	2 	Y 	0.0 	7 	0 	1.0 	QCKRFHNPDXLGMOTSYEBZJAWUIV	KGCTUHRAYFLOMZISVNEQXWPJBD	AEZCLRJBPODNSXVWFHUYIMGKTQ	GWAZMEHBKNJPFCODSTVXQYLUIR	KHRYJNQWLSEFGPOIMXBCUDZTVA	HPSXMWVRNCJTFKUIDOLYAEZQBG	PWKVBEHILUAQZNXSTMCFDGJRYO	SOZTMXIUYVJFBEKWQRPCLGAHDN	0
main	211 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	R 	0 	O 	0.0 	1 	0 	5.0 	DXJTGHVASMUOIFQYBCRKZNWPLE	SIKUNATEOWBHLRFCJVQXPMDZYG	MYTXUZFLGNHDQJOAWERKCPVBIS	LWTFIUMYVARKQBHGCPOSEXNJZD	EVBWJOMPINYDXKAHRQGCZLFTSU	GREXSDBOFTYWVMKLIJPNHZQUCA	ENGRDKBAHQCVUFSITXLPYMZWOJ	XEOYBZSFICWNUJLTADHPGKQVRM	0
main	212 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	U 	2 	K 	0.0 	1 	0 	1.0 	OLQGFXCMKIWAVZNTJDEYPRHUSB	BLXDEFZKUJITCPWRVQHASYGONM	-99	-99	-99	-99	-99	-99	0
main	213 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 225 	U 	0 	V 	0.0 	7 	0 	1.0 	DTMFYCIXZGVUPLOEKAHWQJBSRN	XGFOCENZKHVBDWPMTRAUJLYQSI	ELPXKGTHYUZSOMQNIBRWVADCJF	JKCONTWULIGDZABHFEMXRVQSYP	IQEMGPWZNDJUCVAYXFTOSKBLHR	HSWPYLVENXOCZMJQITFDGKABUR	SIQUECKGOPWVDFZAXLMRHJTYBN	AYWOMQGTNSVUBIEKHFZJCDLXRP	0
main	214 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 315 	X 	2 	P 	0.0 	0 	0 	1.0 	ZLICRSBKEQPXHVFGOMWNTUJYAD	DSORFMYVPHJWIZKGNBXLEAUCTQ	FUVWBQCKIPOEDNZXTMJSYALRGH	WTGAZKVUJCHYELMRPFIQNOBSDX	YUNFJSXIZHOEVWTGCKPRQABDLM	MSFZJGLUDQBYNIKCRVAHTPWOEX	ACYMHOVTBNLQDRWPJXUESFIKZG	SEAOXFUCRWDKHNBYIPTZGMJVQL	0
main	215 	CBTest 	 oneCued 	 0.0 	 right 	 8 	 180 	H 	2 	Y 	0.0 	2 	0 	1.0 	XQWTDGFRNPKSVUELAZCJOMIBYH	LQWSXMZCKEHVAJTYUONPRBGIDF	DVBWGCYHEXJOKRTAZFPSIQLUNM	ODFPBJSMWNEVKZYGTUXCLQHARI	KPWGZRTSULHBJFNADYCIMXVOQE	XYGCHEUKSDNZFITQAJBOLMPVWR	WKYFVZUBQSTIOLPGXEJNDRHMCA	PALUSFRDXOKVTNCEJGIHYBQZWM	0
main	216 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 0 	A 	0 	Z 	0.0 	1 	0 	2.0 	QZLUDSOXBMJVNHKPRYTIFGAWCE	IYLRJUHVMZQAWTKEDGOFNXCSBP	-99	-99	-99	-99	-99	-99	0
main	217 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	B 	2 	B 	1.0 	1 	0 	0.0 	FYAPXGMWEKHSLRBNJQDCVIZOTU	EWXFUCNTBIOLZDRYQKPSAJGVMH	-99	-99	-99	-99	-99	-99	0
main	218 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 180 	D 	2 	N 	0.0 	1 	0 	1.0 	TOWILJECMAKPVUYXFDZGHQBNSR	KARQXCVNDGFHTBYZPJOIMUSLEW	-99	-99	-99	-99	-99	-99	0
main	219 	CBTest 	 oneCued 	 0.0 	 right 	 2 	 135 	S 	2 	J 	0.0 	0 	0 	1.0 	OEBIHDQRUYJSCWAMLZNFTKVPXG	SEBGTAYNFICQMXLOWVJZUKPRHD	-99	-99	-99	-99	-99	-99	0
